GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr01g0616007.1	2.245017	2.131564	1.867226	1.691586	1.961342	1.87567	0.852899	0.794577	1.535591	0.629863	0.275299	0.525395	0.350666	0.369269	0.373963	0.810662	0.811823	1.448538	1.337152	2.461121	1.183096	1.126263	1.216085	1.940146	3.549086	2.688637	2.275857	2.181517	2.979671	2.885347	1.001962	1.309281	2.061518	0.784808	0.831206	0.519406	0.313417	0.998719	0.269107	1.101254	0.599303	0.998546	1.535897	2.03902	1.27986	0.849168	0.924901	0.69686
Niben261Chr01g0654003.1	80.331775	51.31538	40.054335	32.569306	44.572459	34.930536	16.040093	11.303413	23.806278	7.456381	6.200654	8.173223	8.502423	7.755458	9.202124	18.845522	17.124713	18.918204	23.413245	27.823352	30.275025	12.866847	13.556999	16.169485	105.894786	80.55833	54.867444	35.994577	50.50853	44.035456	16.385266	14.697618	16.651879	18.313466	8.496984	9.503745	7.74884	19.057733	8.852286	30.32076	30.83978	32.195154	24.732268	26.755027	24.270553	7.604712	9.911803	6.437813
Niben261Chr01g0890008.1	17.6802	16.08754	16.990196	7.540894	8.304849	8.150743	5.487909	5.291191	7.770667	6.702007	5.856336	6.133778	6.35204	5.769266	5.045535	7.632635	11.155398	10.675148	6.903744	8.581509	7.164716	7.644856	8.900592	10.524296	19.102503	22.158969	22.160438	9.429122	11.054467	11.892099	5.611117	6.295516	7.297712	5.46629	4.636816	3.967809	4.192566	6.641721	4.462363	7.813383	10.335354	7.391141	7.043793	7.801974	7.700789	6.754475	8.254828	7.324445
Niben261Chr01g0895004.1	2.416223	2.142023	1.474421	0.534303	0.619508	0.858619	0.049888	0.239023	0.312923	0.102025	0	0.103719	0.04615	0.043199	0.131244	0.852953	1.139576	0.923095	0.547493	0.670144	0.946685	0.103113	0.067388	0.122563	3.249307	2.6904	1.477073	0.57421	0.873009	1.132299	0.2735	0.108828	0.222615	0.354127	0.131272	0.068358	0.054998	0.613384	0.242857	1.207509	0.946476	0.856641	0.269515	0.243035	0.414545	0	0	0
Niben261Chr01g0912007.1	0.906946	0.620583	1.888295	0.800993	0.714075	1.182065	0.830591	0.843672	1.770008	0.032665	0.234266	0.2878	0.295519	0.248967	0.168081	0.27327	0.592949	0.513994	0.130639	0.171648	0.159526	0.396171	0.956904	0.654061	1.178106	1.27138	2.256299	1.036223	1.512498	1.781687	0.800623	1.32622	0.712745	0.494744	0.364253	0.262641	0.246524	0.61722	0.181429	0.742454	0.72055	0.398772	0.10355	0.78092	0.663767	0.421842	0.857409	0.503374
Niben261Chr01g0973008.1	1.680851	2.652291	1.720192	3.419537	4.625657	1.888962	8.780313	11.281897	12.308291	16.119884	16.811445	18.254927	10.509406	14.514832	12.074633	9.022883	9.829694	8.347986	3.232904	2.144461	3.388137	16.085954	18.728054	14.380668	0.866482	1.690011	0.751738	5.220089	4.397424	3.756041	12.033057	9.722011	14.914468	10.15163	14.002337	12.577873	10.559524	7.536021	6.314273	4.900022	3.785905	6.38587	1.07806	1.94428	2.487725	12.986028	14.102469	12.577693
Niben261Chr01g0982004.1	5.225849	4.592767	4.990329	5.921349	7.801843	6.16348	4.366492	3.777761	5.747042	2.18426	2.37269	1.676289	3.225666	2.230525	3.140389	3.186268	4.126296	4.11933	10.522955	11.702831	8.659278	4.73977	5.68601	5.29937	8.081806	4.57592	5.680265	6.376762	8.239387	6.312547	4.010215	4.134476	4.170251	2.155539	1.708295	1.592618	2.389532	2.455358	1.707632	3.346276	3.689389	3.800393	6.686515	8.110831	7.506018	2.548185	3.525785	3.299973
Niben261Chr01g1007002.1	16.593316	15.161211	11.45324	6.163719	10.462244	10.590467	3.746928	4.937163	9.28051	1.163055	0.388753	1.484237	2.04261	1.100834	2.288303	4.66817	6.591704	5.382878	1.538538	4.193941	4.141626	6.361596	7.22929	8.547822	28.076061	28.1893	24.863255	12.883102	21.856317	18.800096	5.97518	9.569348	8.157202	9.970967	2.288752	3.209991	2.212871	12.676042	2.336112	10.367156	13.056862	11.489255	3.397842	4.617755	5.00484	1.19912	5.305859	3.092713
Niben261Chr01g1050010.1	2.345099	2.20406	3.850334	3.596105	4.826247	3.126025	1.557028	3.657009	3.217313	1.116543	1.240005	1.287013	3.141308	0.818954	1.522521	2.368777	1.408506	4.538111	3.152582	3.002085	3.440022	3.060314	2.813171	2.836367	3.656302	3.576858	5.978863	8.518019	6.470464	6.421127	6.267978	5.378417	6.603524	1.348003	1.108129	0.899229	2.510813	1.856101	1.096884	1.176021	1.93688	2.201565	4.962782	2.584541	4.816214	3.583103	2.081458	3.024302
Niben261Chr01g1052002.1	19.664935	11.837484	20.710616	11.042522	13.013358	12.145296	8.704736	7.490882	15.90301	4.234401	3.437131	4.099744	3.75265	1.902686	3.85374	3.821258	2.654579	3.739402	9.407187	17.558445	14.349011	10.917292	10.331227	10.173603	28.072558	21.543536	25.628531	18.304981	24.846366	15.111271	13.23764	13.150921	13.104802	11.998022	5.411211	5.558424	3.447195	8.90649	4.2512	7.283826	5.955334	7.189906	8.766077	12.28264	11.852664	1.992843	3.299275	2.130699
Niben261Chr01g1061003.1	1.177948	1.528109	1.264291	1.609873	1.804451	1.458136	0.977789	1.140215	1.133708	0.561508	1.02455	0.698329	0.698138	0.727948	0.794559	0.787336	0.731295	1.02755	1.652204	2.016834	1.281183	0.61253	1.531422	1.200435	2.349946	2.223207	1.697641	2.501174	2.719832	2.497712	3.255012	1.521591	2.974739	1.212242	0.946288	0.895118	0.597676	0.954309	0.919387	0.607058	0.827582	0.780658	1.531162	1.212132	1.083089	0.791126	0.46306	0.730166
Niben261Chr01g1100009.1	16.98641	12.185045	9.724801	6.606991	9.22481	8.713467	5.232332	4.31745	8.964649	0.445853	0.211112	0.57077	1.120444	0.209757	1.529448	3.019451	5.049507	4.638095	2.455868	4.425389	5.128993	4.305827	3.173937	3.451675	25.87491	18.956078	15.78691	15.765673	18.383816	12.524734	7.019489	9.758326	6.917972	4.814607	0.467431	1.858753	0.80114	7.318246	0.746838	13.934108	13.17441	10.776936	6.647999	12.234359	9.714274	1.188118	1.418512	1.475917
Niben261Chr01g1148012.1	5.819101	5.627686	4.681085	4.724257	4.586909	4.521566	3.065939	3.285384	3.941239	3.248959	2.78499	2.801002	3.070139	2.461053	2.425814	3.030613	3.97652	4.622034	3.926521	4.210546	3.84169	3.913984	3.85853	4.994079	7.486438	8.716757	8.198209	6.659459	6.95428	6.997106	4.473435	4.139402	5.710487	4.291147	3.726579	3.158947	3.463907	2.948388	3.032928	4.176393	4.20882	4.332685	4.365047	4.404448	5.10723	3.943317	3.52027	3.276757
Niben261Chr01g1443001.1	1.028136	0.60747	1.310365	0.515238	0.636817	0.289236	0.061634	0.061942	0.453192	0.195961	0.160751	0.146202	0.276143	0.119871	0.048414	0.202066	0.550349	0.261892	0.298168	0.658333	0.343956	0.43834	0.292236	0.501155	2.791194	2.121256	3.102016	1.805599	1.408728	1.322763	0.552203	0.538901	0.828989	0.337146	0.096788	0.273935	0.243551	0.242045	0	0.411219	0.131571	0.53799	0.527725	0.424807	0.706357	0.12356	0.302976	0.159108
Niben261Chr01g1777003.1	113.767782	82.574154	87.078801	58.092531	104.342306	85.193398	32.135295	25.745562	42.233206	4.796606	4.122701	3.781533	4.275398	4.526908	5.31561	19.368222	17.395182	18.924825	24.843709	29.590884	31.608015	8.711465	8.330885	8.52142	135.928691	127.045758	121.614855	69.202526	112.656509	84.878703	24.545498	21.815984	24.16355	12.6373	3.200071	6.596798	2.237243	13.25467	4.317145	29.10813	30.207749	31.261164	28.90088	35.420791	33.685972	2.598893	5.031455	3.36129
Niben261Chr02g0092009.1	73.973506	69.21289	54.299111	29.295269	47.853092	41.055701	14.111817	16.818863	21.05278	7.548688	7.221569	5.603286	8.687538	8.566793	7.39855	18.902255	20.721876	20.44317	48.10618	62.153323	53.968901	16.192644	16.246772	18.753423	86.733925	100.75667	79.646774	62.164427	64.186791	55.267919	47.276278	28.520142	47.396283	11.645087	14.712157	8.051088	16.830461	20.685044	12.834786	32.972927	47.774719	39.589216	62.455059	51.213752	57.441767	7.484252	7.352043	7.966105
Niben261Chr02g0111011.1	136.637265	136.592281	118.351201	114.075074	109.968736	109.437388	48.971276	53.891667	83.032337	29.731894	25.34055	40.725177	76.022862	41.079825	49.117157	63.95932	100.945747	113.51244	150.512596	192.414698	151.773299	79.55106	86.407746	111.036116	217.789198	179.244462	205.378885	153.404295	174.868626	170.78986	104.872516	133.312934	106.530346	42.365987	23.221529	36.276855	65.290234	67.334271	35.26235	95.143179	130.790358	132.106893	128.643166	161.779229	128.300641	58.17162	62.730806	63.179537
Niben261Chr02g0137001.1	18.339209	12.597328	12.638497	15.561634	20.705626	17.523336	7.38094	6.50453	15.148342	6.383882	5.19544	6.345874	5.174015	6.453187	8.024798	13.497715	9.907612	17.522035	29.462355	30.420404	34.257254	13.386361	13.620289	12.828611	25.66253	19.978017	16.390851	15.577539	18.938025	22.359109	15.465214	9.021342	11.135402	13.363635	4.723142	6.432553	6.057805	12.0765	6.781264	15.405846	22.229045	20.031983	21.448258	23.9083	28.168978	7.30658	6.626927	6.254044
Niben261Chr02g0222005.1	8.906031	7.667931	8.664749	8.011271	10.22092	7.461687	4.345016	5.554149	10.609819	1.137488	1.078244	1.362766	3.00191	1.947015	2.314741	5.515093	7.934583	5.7777	14.411042	19.110863	15.350922	10.425967	10.734163	10.076298	13.796922	10.265449	15.603559	13.036822	18.273035	14.129638	8.445128	10.703858	9.170185	2.15899	1.454026	1.434541	2.875914	3.700514	2.010709	6.71238	6.377325	5.300425	11.193819	14.48738	16.978848	3.933721	4.824573	4.649225
Niben261Chr02g0222009.1	2.341702	2.280911	3.511717	4.072819	6.376751	3.311119	2.138078	2.846355	4.41812	0.339086	0.576628	0.604202	1.248554	0.459439	0.946933	2.706482	3.571105	2.753546	6.856274	9.838364	8.696343	4.591656	4.589855	4.675865	3.219176	2.471424	4.113123	4.269594	8.878055	7.151841	3.847883	4.645549	4.552227	0.941627	0.768039	0.454386	1.389191	0.959518	0.807152	1.79812	3.999253	2.207713	4.004084	8.63017	8.45464	1.646213	1.537327	1.60207
Niben261Chr02g0270003.1	7.248774	7.069996	6.971673	4.742506	7.104931	5.255696	4.146469	3.87333	7.263752	2.252735	1.99962	2.293227	2.78407	1.404528	2.378303	2.587004	2.981499	2.717757	2.523773	3.350601	3.177858	4.832994	5.860383	8.243321	10.872546	11.19615	9.829611	9.161938	9.96889	9.668155	5.062588	5.287537	6.408114	5.017762	2.436016	2.19014	2.316047	3.762107	1.686018	3.234812	3.122855	2.652768	3.211973	3.229421	3.476003	2.190754	3.948172	2.317386
Niben261Chr02g0356004.1	6.066052	6.349373	3.695466	5.884433	8.017169	7.25862	1.948522	3.143091	3.912922	1.962862	1.909732	2.179339	4.05732	0.787987	2.536461	4.174624	3.926113	4.949941	7.443975	8.325619	8.739841	4.179461	3.142506	8.525206	10.003083	8.259634	5.537744	11.437007	12.250387	13.337247	6.09512	6.16516	6.387616	4.816017	2.993795	2.671503	2.606966	4.513162	1.817545	5.186563	6.236071	6.794582	6.906158	5.285166	4.899146	2.677952	2.785911	2.354116
Niben261Chr02g0426008.1	16.115085	15.49038	16.563662	12.032084	14.846757	15.831999	7.266301	7.407273	15.839084	2.371288	2.245615	3.642795	4.576611	3.346809	3.660496	2.833956	7.17387	6.218801	9.048891	15.506481	10.499754	6.710446	11.1726	18.104672	25.341638	20.687344	21.257778	18.927008	25.510038	24.90512	18.646548	15.738654	19.661547	7.499105	4.474894	3.601277	4.090464	6.924568	3.135862	6.138335	6.424902	5.430089	8.185162	14.184509	6.745726	3.208137	4.71526	3.897797
Niben261Chr02g0477004.1	402.609004	315.736714	482.155233	229.743944	329.060368	268.847439	173.115689	172.292626	262.481719	18.483771	16.241889	18.355141	12.748193	16.28825	14.916191	17.36647	12.666543	15.28996	61.007778	86.179954	53.742866	64.815295	57.464137	43.684242	517.41595	396.163278	460.622198	277.162219	468.563692	359.496746	242.248539	291.143007	254.306839	44.700187	19.58582	28.287153	9.817368	37.537101	12.327393	41.293814	30.043574	41.721289	107.070615	151.274329	127.428619	22.758105	30.87944	20.673846
Niben261Chr02g0770004.1	2.460699	1.405556	0.59254	1.325794	1.706898	1.537958	0.275051	0.197602	0.575161	0	0	0	0.127268	0.059521	0.060278	0.168002	0	0.110598	2.119671	2.216052	2.540055	0.071037	0.09285	0.168872	4.178527	1.455457	1.165252	0.719247	3.612556	2.130875	0.484471	0.649718	0.383411	0	0.180872	0.094187	0	0	0.05577	0.465958	0.2484	0.321905	0.519741	1.339459	1.785181	0	0	0
Niben261Chr02g0772019.1	7.820678	5.082283	6.419539	4.608035	5.099057	3.852656	1.24462	1.673488	4.404595	1.030107	0	1.191064	2.522928	0.431083	0.65484	2.10443	0.71085	0.783686	5.52144	8.857486	10.159901	3.097573	2.352917	5.458205	20.249505	10.964952	14.986932	6.964714	8.99652	10.951059	5.055543	2.486428	3.033021	4.409621	1.309988	0.682135	1.065717	0.655808	0.20195	2.410685	1.57438	1.742874	5.367271	3.607913	2.845883	0.704426	0.910973	1.003432
Niben261Chr02g0976002.1	2.870747	2.862022	2.179228	3.816016	4.195252	2.947552	1.42658	1.571905	1.978837	0.354894	1.228502	0.43955	0.781614	0.473212	0.9698	0.804925	1.464535	2.798012	3.385707	4.540476	3.452199	2.057434	1.976987	2.859935	4.477278	6.41917	4.411553	10.212909	8.730162	6.977454	5.724105	4.898426	5.670868	1.050864	0.816724	1.30782	0.757889	0.878336	0.584645	1.437925	2.100857	2.247783	3.010757	4.25674	3.468164	2.120364	1.161774	1.491994
Niben261Chr02g1130010.1	10.030594	7.420713	8.330507	1.931099	2.674091	1.91457	0.784439	0.905067	1.252358	0.145887	0.154271	0.14831	0.572494	0.184339	0.732892	1.462827	1.3415	1.600793	3.381857	4.015366	5.524408	0.705044	0.578076	0.97616	17.54058	14.287388	11.222311	6.230163	6.134227	2.876725	0.711045	0.907714	0.397903	0.675007	0.213541	0.372711	0.235926	0.685302	0.310506	3.057845	4.190898	6.653503	4.834252	4.362976	5.921909	0.779505	0.39078	0.457644
Niben261Chr02g1151007.1	92.574544	81.436634	86.714061	60.643364	83.222585	72.236117	26.770986	28.009992	60.756158	7.74343	6.370518	7.826444	12.293543	6.239412	10.433206	20.0226	46.736071	40.570955	58.538967	114.193357	81.586076	24.929272	26.364589	48.364092	129.097554	140.242175	169.310829	99.84348	157.529073	113.808519	45.837398	59.650201	50.658182	34.398005	13.239225	13.884949	11.222431	40.61334	10.291033	59.920493	106.306425	86.714799	54.378134	96.391353	85.51493	11.892267	13.975255	11.387827
Niben261Chr02g1268008.1	0.032316	0.06319	0	0	0	0.034496	0	0	0	0	0	0	0	0	0.02609	0	0.01865	0.02422	0.016107	0.027737	0.027536	0	0	0	0.032682	0.051584	0.114682	0	0	0.017672	0	0	0.067154	0	0	0.061122	0	0	0	0	0.051314	0	0	0.024438	0	0	0	0
Niben261Chr02g1279001.1	9.330748	5.743955	4.639236	3.609165	4.361312	2.792572	1.01199	1.336699	2.809261	0.570884	0.253453	0.53206	0.678181	0.543916	0.397976	1.236741	0.970007	1.287779	2.643048	4.155531	3.868855	1.03594	0.683599	0.603161	10.606304	7.534128	8.74198	6.498132	6.919314	3.708812	0.956593	1.519005	0.895374	0.44528	0.459119	0.286836	0.997962	1.256575	0.821096	2.73719	2.27004	2.340795	3.654061	5.437387	4.747197	0.585093	0.638605	0.623204
Niben261Chr02g1280006.1	0.768682	0.146513	0.678359	0.327224	0.510686	0.638035	0.291764	0.758405	0.143951	0.459616	0.620852	0.504155	0.263772	0.421975	0.248994	0.201611	0.436627	0.508569	0.548861	0.267168	0.479929	0.588842	0.390262	0.676595	0.896856	0.366542	1.732572	0.623607	1.440282	0.978283	0.230973	0.658269	0	0.547801	0.12883	0	0.157175	0	0.266225	0.138936	0	0.110232	0.314104	0.842178	0.303718	0.165814	0.174767	0.61269
Niben261Chr02g1341001.1	4.107478	4.05176	4.321696	1.911946	2.497415	1.527234	1.346454	0.370057	1.568306	1.037475	0.771125	0.347546	0.079197	0.1257	0	0.419258	0.712461	0.479098	2.158191	2.986345	2.296403	1.764938	1.63502	1.265512	4.940927	8.613748	9.622124	4.003702	3.063725	2.668175	0.851146	1.313983	1.546123	0.406731	0.31321	0.203842	0.344233	0.428129	0.255715	0.394137	0.671288	0.818579	1.417302	1.434325	1.974627	0.440796	0.552604	0.467348
Niben261Chr02g1341002.1	10.197041	3.300589	0	2.304994	0	2.778077	0	1.546728	0	0	0	0	0	0	0	0	2.3046	0	1.687069	0	0	0	2.180349	0	7.008793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Niben261Chr02g1405001.1	14.988057	10.642861	12.418549	13.23444	14.535016	17.13189	4.347656	6.314495	10.965073	1.330532	2.126279	1.972588	2.708376	1.338003	1.782907	1.094396	3.077006	3.402141	4.250008	5.673754	4.468525	3.950139	3.571096	8.388975	17.293292	14.190097	18.310379	16.169358	19.673801	22.622698	9.812281	13.124434	10.980673	3.083683	2.211276	1.894388	1.882601	4.142362	1.187687	1.890124	3.600122	2.98419	5.977111	8.652045	4.308606	1.458863	1.785873	1.708639
Niben261Chr02g1503016.1	1.937182	1.377314	1.088333	0.357311	0.997941	0.910798	0	0.338571	1.014412	0.225126	0.726104	0.438476	0.870029	0.48221	0.626505	0.597921	0.978786	0.887723	0.737453	0	1.468133	0.556543	0.539613	0.708909	2.050241	1.717899	1.69503	1.156887	1.307589	0.854315	0.483579	0.589552	0.487182	0.507594	1.361253	0.991926	1.198993	0.402209	0.681462	0.486047	0.668035	0.888436	0.889269	1.245761	1.007726	0.887549	0.350179	0.758318
Niben261Chr03g0002005.1	70.40989	61.553417	78.310581	34.24249	38.781199	41.054216	28.853639	31.192886	46.102984	22.495278	18.152992	22.749614	21.973203	22.42083	18.343992	26.241931	29.333335	30.954071	17.345366	20.867906	19.02262	21.353383	18.363493	21.936906	80.810031	93.719997	90.80056	55.939141	73.855865	70.815394	50.902693	52.56876	53.567707	36.722966	24.831072	40.148958	26.834691	44.372144	22.437282	40.084689	43.909115	49.828136	40.892194	56.495176	49.254503	44.320275	44.216735	44.640427
Niben261Chr03g0007002.1	167.792415	128.266958	125.266643	41.156681	44.912853	61.275258	16.953626	12.996471	14.178851	6.93426	24.625346	11.749054	18.820118	17.616486	11.893599	53.866932	82.299298	24.550266	38.983162	66.802847	88.04823	21.024728	41.221146	13.883587	150.910222	114.864206	169.245821	74.506208	80.186724	82.589605	34.522175	46.845753	22.695573	4.011462	23.792268	18.584234	7.475985	8.933484	11.004088	62.387472	42.885826	55.57645	32.972417	57.813895	66.92834	0	8.273185	7.123855
Niben261Chr03g0026017.1	0.443744	0.830624	1.075633	2.182341	2.376133	1.95635	2.786525	2.564686	2.495768	3.282087	2.921057	3.776821	3.516975	4.348147	3.41968	2.478126	2.995508	2.847145	2.809977	2.673407	2.467511	3.326576	3.018801	2.734505	0.484918	0.747109	0.582566	1.758425	1.745474	1.787802	2.126428	1.938662	2.030974	3.026137	2.820893	2.817649	2.763551	2.061377	2.866313	1.917251	1.884374	2.242945	1.390736	2.08887	2.826381	2.421246	2.392562	2.17046
Niben261Chr03g0040016.1	4.807842	4.526432	4.355807	7.004649	7.973937	6.924089	3.450128	3.855118	5.647735	1.234163	1.657524	1.774449	3.599447	1.14564	1.622827	1.756435	1.488257	4.183704	8.508518	8.818013	11.141645	4.34438	3.419973	6.984781	7.713474	7.258479	6.559171	11.290969	9.714505	10.615386	5.748272	6.187627	6.600909	2.393802	1.101105	0.872549	1.888756	2.226497	0.981442	1.734351	1.523252	2.328577	7.646876	7.60394	6.312568	2.174092	1.347126	1.339377
Niben261Chr03g0044010.1	1.864583	1.654038	1.64877	2.788161	3.475195	1.536169	1.840946	1.501323	2.566051	0.798606	0.810302	0.960393	1.083695	0.444714	1.125164	0.818078	1.807535	2.093793	1.718217	2.297598	1.726756	2.494401	2.249677	3.133292	1.877477	3.21008	1.996458	7.229178	4.779667	3.704606	4.845988	3.811579	5.276389	1.121982	0.538236	0.458638	0.737994	0.636373	0.63366	1.133838	1.965782	1.513641	1.989099	1.367263	1.849116	1.051147	1.497269	1.172058
Niben261Chr03g0117018.1	8.475253	8.97495	10.325398	12.997256	12.531821	10.480249	14.077546	12.131234	11.621039	16.323756	20.749022	18.982917	19.797573	19.429189	19.222174	17.201111	19.169015	19.027266	20.150933	20.931046	17.741763	15.405281	17.435424	14.121421	7.442772	6.15879	6.701804	8.532211	10.34003	8.856388	10.901402	10.121417	10.45629	13.211787	16.126523	17.296071	19.011146	15.099194	19.596296	15.112274	17.081682	15.60758	16.444679	17.142299	16.890827	19.744274	18.250161	18.826208
Niben261Chr03g0138004.1	8.173708	5.382968	6.720301	5.845137	6.662235	5.664606	3.793852	3.828047	5.648575	1.694329	1.648951	1.345159	1.583788	1.48756	1.04189	1.638293	2.794174	2.380811	4.924771	6.534339	4.980792	2.576628	3.77681	4.996327	10.021919	7.884666	9.977975	8.801196	11.27469	9.397347	8.220765	7.001735	11.848493	3.54395	2.883763	3.274284	1.658937	3.917996	2.072466	2.080242	3.824219	3.245607	5.070884	6.516508	4.662852	1.199868	1.734638	1.641475
