GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr01g0100005.1	4.255239	5.337195	5.391701	9.979477	5.297519	6.521037	8.92497	5.809065	6.337556	9.47046	7.827095	8.052306	12.618112	8.748983	7.383488	4.938879	3.967066	6.096274	8.888204	8.294176	9.754692	5.220819	7.733832	9.92893	4.752766	3.9932	4.281975	9.338719	6.335576	6.432208	7.38552	5.020405	4.696434	15.140998	13.293111	17.536243	18.935504	15.084747	15.848579	7.501358	6.237462	11.040508	11.462705	12.031891	11.546189	12.071442	8.012086	13.090464
Niben261Chr01g0109004.1	4.051957	4.656576	2.608731	6.806425	4.355127	3.797867	7.131943	4.093688	4.355389	12.31086	19.282533	14.387129	16.134739	8.774328	17.957472	4.357769	3.50345	4.061754	3.653284	4.205211	4.05517	2.846018	2.742264	3.527406	2.644526	2.421997	1.795559	4.950418	2.827483	1.993594	3.207574	2.875402	3.899321	20.843329	35.458082	27.914149	33.590241	15.813706	34.231495	15.112279	13.33294	17.664178	12.550704	11.265991	15.00181	19.51501	14.257213	18.396306
Niben261Chr01g0129012.1	3.283965	3.654336	4.129764	6.886624	6.500254	5.055068	4.114082	4.327094	3.369787	5.536088	6.443961	6.079423	5.521542	5.645162	5.140658	4.21993	4.216263	6.730596	8.24088	6.016441	6.261245	5.042945	5.575367	5.146858	2.507917	2.517365	2.97603	7.839023	5.250863	5.648285	5.498378	4.672478	5.042205	3.839263	4.80566	4.616817	4.418019	3.999919	4.372962	3.078836	3.237972	4.270723	7.414171	5.610283	7.116131	6.617032	5.21608	6.711686
Niben261Chr01g0138013.1	12.868226	15.272406	19.470426	33.936041	24.732901	28.881226	45.880423	43.546044	58.712868	52.666969	45.085407	50.348717	38.405067	34.10105	29.771109	24.418545	19.942673	36.130033	18.80624	17.373046	22.281724	43.104367	40.551963	43.60916	7.265367	8.625568	9.774612	30.448654	13.346378	18.793793	35.856712	40.556283	30.406743	47.968108	48.409634	37.21486	38.49591	22.148617	44.07129	21.134889	15.77364	18.927149	31.441497	31.423858	30.432461	37.694515	34.909083	33.014425
Niben261Chr01g0144005.1	1.791703	2.414696	3.84538	4.897089	4.130368	3.703589	4.991113	4.481365	4.328632	5.596449	6.273419	5.490013	5.040766	5.678162	4.651227	3.184588	2.146418	2.426043	3.922141	2.701461	2.610274	3.490621	4.197813	4.514567	1.343767	1.549525	2.055707	2.883331	2.981867	2.653293	2.904326	3.930463	2.837078	5.761947	8.185566	5.881037	6.464544	4.638817	6.757513	1.939987	2.382839	2.903474	6.103625	4.515746	4.234247	5.715933	4.253696	5.093028
Niben261Chr01g0145001.1	1.841002	2.004307	2.784733	3.437028	2.944794	2.744101	2.719071	3.240539	3.197326	3.473021	3.70578	4.07368	4.046013	3.689493	3.34517	2.391443	2.019998	2.270624	3.12786	2.713449	2.921342	3.527875	3.529305	3.768009	1.197906	1.508976	1.73785	2.624924	2.551999	2.437241	2.308685	3.065815	2.335292	4.700421	5.157518	4.738024	4.634673	3.739342	4.147659	2.372602	2.384283	2.70841	4.148187	3.843476	4.051473	4.02876	4.000688	4.691733
Niben261Chr01g0168007.1	0.945479	1.071117	1.167273	2.564633	1.775922	1.287929	1.59642	1.840479	1.92969	2.193529	2.028967	2.178102	1.522964	1.16637	1.662403	0.67062	0.498597	0.762556	1.381767	1.161583	1.245638	1.49514	1.886863	1.879292	0.487396	0.464753	0.422853	1.461625	0.992102	0.911363	0.8205	0.870628	0.834807	1.59357	2.231601	1.435518	2.419891	1.270581	1.295236	0.531424	0.495773	0.817665	1.455381	1.863269	0.829242	1.270472	1.156381	1.624619
Niben261Chr01g0220007.1	6.268704	4.770754	4.222685	5.671372	6.187092	5.714206	4.332348	4.383063	5.764441	3.765628	2.95531	3.406239	2.738781	3.505939	3.920608	2.954092	2.968378	2.204549	5.573338	6.704676	5.888197	4.924725	5.344363	7.847688	5.689851	7.371387	5.479848	6.57556	8.715899	6.677404	4.864223	4.900912	4.894492	5.547687	4.148009	2.71886	3.566367	4.321816	3.408256	5.843623	5.649651	3.755117	5.542265	6.562757	5.576359	3.968923	4.036654	3.172605
Niben261Chr01g0236018.1	4.797434	7.284499	9.410374	14.572166	10.201207	10.544836	12.310306	17.883893	12.427741	13.869159	15.872009	13.489628	12.216462	11.071481	11.309213	9.21788	8.674809	11.352201	11.29665	9.387063	9.941383	12.690391	11.308302	8.78837	3.217426	3.989623	5.147543	12.833392	5.509548	5.208739	7.6988	12.472964	6.711287	12.613386	13.703946	13.538271	13.490286	8.605401	10.745744	7.389783	7.853143	9.443605	13.591821	10.39846	12.478938	14.196132	11.927784	14.433835
Niben261Chr01g0269011.1	3.392572	5.040216	5.745392	9.177505	6.664391	6.587316	7.909017	9.226682	7.554999	9.968098	9.793792	8.887241	10.49693	10.945533	7.746373	6.627053	5.302865	5.692311	8.371147	7.201814	7.774817	8.821116	8.725442	6.968773	1.930292	3.02714	3.813483	5.582647	4.71703	3.574152	4.820793	6.502146	5.496538	9.453604	9.528762	9.451222	7.298915	7.372039	9.616801	4.368256	5.032759	6.185557	8.833389	8.812771	10.183455	9.629264	8.853447	9.247064
Niben261Chr01g0273002.1	128.855266	196.347401	242.791294	220.303169	137.715676	214.969563	286.633348	342.288387	323.145448	397.542973	490.47388	344.830368	277.33458	322.648159	265.230412	150.669213	105.059711	76.714433	22.35537	17.304843	25.592614	31.329489	29.979411	40.363669	28.880498	59.827681	60.332241	129.814487	77.631021	93.096208	128.363776	306.274422	139.572781	260.004116	326.81878	371.838817	271.300144	110.123868	301.289402	164.34734	154.587092	116.942281	59.912817	43.657658	37.531198	53.556773	51.504638	57.220404
Niben261Chr01g0297001.1	1.185902	2.259511	1.361125	1.453858	2.120998	0.48508	1.657799	0.529487	1.732857	1.410569	0.802935	0.765666	1.022382	0.239289	0.726643	2.025633	0.986016	2.223133	2.597386	1.484398	1.955825	0.868601	1.890807	1.799321	2.448296	3.039988	3.12189	1.732562	1.649538	2.293748	2.654328	1.205217	0.308155	1.304971	0.481219	0.37847	0.304498	0.485188	0.672388	1.870486	0.774439	1.077924	0.596945	0.224275	0.573896	1.302856	1.347874	0.290156
Niben261Chr01g0325015.1	1.494904	1.704475	1.617706	1.338157	1.825288	1.523982	1.320754	0.950307	1.937564	0.97778	0.322029	1.002038	1.312746	0.988825	1.021706	2.036937	2.717287	2.704955	2.182773	2.338785	2.280281	2.384516	2.81743	2.660367	1.867026	2.124361	2.174995	2.439696	2.540306	2.301725	1.565302	1.435565	1.64574	1.357634	0.803432	0.951285	1.078028	1.818957	0.913354	2.186826	2.623652	2.780061	1.301072	1.90371	1.713875	1.505024	1.518121	1.652705
Niben261Chr01g0393017.1	3.219963	3.243548	4.064763	9.131455	6.613405	7.030557	8.16526	8.951955	6.611944	10.618295	11.702737	11.558073	10.25268	9.439055	8.962996	6.353065	6.278566	6.391755	9.513841	9.995822	8.96761	6.41957	6.846516	5.751339	2.332564	2.170104	2.852062	3.808178	4.217327	3.188729	4.65	6.525764	4.621232	8.659643	12.120361	10.438737	10.54021	7.339759	8.656375	6.350505	6.36416	6.785742	9.976209	11.532878	10.858198	12.439813	11.609187	11.620775
Niben261Chr01g0400002.1	1.793648	2.014364	3.023714	2.80438	2.294069	2.229681	2.246979	2.78006	2.31643	3.829894	3.289108	3.389588	3.614975	3.879872	2.989558	2.90574	2.025762	1.965678	1.68796	1.892988	1.900608	1.726552	1.982318	1.653165	0.946083	1.088159	1.358828	2.214393	1.660487	1.563794	1.720019	2.132887	2.233755	3.322453	4.022623	3.27983	3.307239	3.333877	4.373564	1.866157	2.031321	2.229969	2.643006	2.764132	2.630954	2.099587	1.978682	2.372209
Niben261Chr01g0404007.1	15.503524	18.334627	25.078651	38.625092	31.589839	31.763498	35.711205	36.16459	33.733708	38.466061	41.009461	38.066119	31.814868	33.929384	28.096819	23.445142	15.013414	22.102851	27.188869	22.837907	24.696314	21.734769	21.582582	17.454068	11.118794	13.814577	16.66916	31.381698	21.655994	21.220623	22.189459	30.34453	26.17224	32.960537	37.179505	39.779251	36.088452	27.870769	35.481175	16.629611	17.313474	23.950297	39.805562	34.292533	36.897194	34.873207	30.242214	35.631562
Niben261Chr01g0430007.1	12.7212	23.619267	17.786704	42.627745	25.934565	28.5163	36.75824	38.59833	20.406944	65.716065	77.972588	60.820923	59.088755	67.544024	61.845276	56.07802	51.61092	44.705775	34.161682	31.155863	32.03466	23.345666	23.125016	18.112702	7.647211	9.932446	6.931048	18.366367	14.045367	9.869295	14.856519	21.348663	15.893286	46.498512	66.897741	61.691586	69.548405	39.920577	73.057586	48.744943	46.292642	43.649656	27.299742	24.221296	27.475206	30.921995	24.96671	31.503242
Niben261Chr01g0443001.1	13.262557	12.207847	14.604692	11.292983	14.017285	11.139882	8.523871	8.508112	15.077037	6.158496	4.722438	7.17654	8.026012	5.52855	6.783133	9.765106	10.569515	9.561734	8.742861	14.890583	11.14659	11.175246	11.798944	14.539567	15.137734	14.747591	18.216839	20.159594	17.611249	15.66369	12.218178	12.667685	14.604312	18.652832	9.564488	9.949169	13.460955	17.034953	9.684449	14.035889	15.721766	15.155005	14.689525	16.837804	14.600462	8.206868	12.309956	9.062428
Niben261Chr01g0448005.1	1.168616	1.276624	0.939689	1.089661	1.320857	0.776044	1.109916	0.830908	1.087802	1.418657	0.705323	0.624962	1.155104	1.08123	1.034141	1.525909	2.129428	1.562605	2.175119	1.739433	1.454936	2.15069	1.592956	1.477007	1.204848	1.644978	1.829269	1.596883	1.454092	1.190452	0.488962	0.756633	1.160803	1.313107	1.27774	0.665365	1.147115	0.913836	0.562822	1.276365	1.629433	0.920445	0.899429	0.337942	0.576533	1.243192	1.01555	0.364361
Niben261Chr01g0449005.1	5.983071	7.080135	7.590805	10.794714	16.078583	12.012959	7.490983	10.174441	9.399064	3.577642	5.920021	5.339805	5.454904	6.269865	5.380483	6.481414	8.418494	10.621907	10.865195	9.524839	10.496392	6.203757	5.384484	5.418357	5.802218	8.319403	9.791598	14.598616	13.346607	13.113233	9.664745	11.493592	11.269234	4.145156	4.757059	5.329759	4.658776	5.108991	4.461746	8.27636	13.461929	9.363653	12.960105	13.372899	14.441569	9.815331	6.49538	10.690428
Niben261Chr01g0449018.1	1.249692	1.494631	0.932049	2.503198	2.626082	1.651024	1.561689	1.832052	2.634638	2.495729	2.885559	3.158659	2.476898	2.209027	2.103156	2.575335	2.484992	2.423406	2.897169	2.378069	3.135406	2.869618	2.652942	2.368197	1.382706	0.847536	0.867542	2.792481	2.481571	2.822937	3.467212	2.852516	3.813392	2.78459	4.276186	2.925196	3.238737	2.441245	2.963631	1.816397	1.978805	2.584659	3.112442	3.354948	2.981024	3.120931	3.458636	3.440507
Niben261Chr01g0455007.1	3.0739	2.886302	4.611719	7.188358	5.33084	6.339547	9.557886	9.870307	7.101623	11.283542	12.356788	8.431129	6.837801	5.961649	6.980527	3.943598	4.291564	3.653413	6.467934	6.079044	4.91826	7.343621	6.685893	6.425743	1.560065	2.1027	2.0108	3.780397	3.162573	3.391641	4.964155	6.450961	4.633271	8.042092	11.778079	7.105567	7.852822	3.91877	8.327519	4.629603	4.943006	4.51896	9.726353	5.691471	7.685392	7.876863	7.017005	8.534363
Niben261Chr01g0488018.1	12.35736	16.356267	13.876501	24.163754	17.818821	18.413058	21.109106	22.338852	17.111836	30.23236	33.545364	32.947503	27.172138	29.288509	31.843185	23.282802	20.074408	21.691011	30.885731	24.925092	24.233818	22.061462	26.958463	22.755876	10.567943	8.894508	9.311383	16.324686	13.528306	11.027816	15.595646	15.946376	15.28162	30.095301	35.534197	40.461212	35.981694	28.291504	34.003282	23.40434	23.921286	26.40272	29.13787	28.678769	29.180845	28.437522	25.064384	30.645674
Niben261Chr01g0490002.1	1.266175	2.377629	2.099184	5.23901	3.706749	4.727375	5.348635	6.623837	4.562219	6.668322	7.687777	6.164543	4.67791	4.636739	4.44909	2.482416	2.363652	3.359288	4.223753	2.743527	3.594704	4.320509	3.821396	3.83215	1.127105	1.515822	1.025003	3.333678	1.938397	2.045688	3.464648	5.172525	3.155337	4.940956	5.232599	4.918903	5.529708	3.125897	6.025953	3.483243	3.144298	3.167813	5.814768	3.212649	4.96965	6.812828	5.824063	6.163217
Niben261Chr01g0507002.1	4.306445	4.441916	6.529141	6.541664	3.104129	4.900515	8.99117	11.818198	4.28039	16.931211	15.613218	13.597573	8.639637	13.489508	11.507877	7.801104	3.425704	3.560151	2.534917	2.496608	2.41904	2.763853	2.23601	2.33287	0.884337	1.169915	0.752195	2.793612	1.372907	1.400392	2.11123	4.001485	2.541986	16.75874	20.865108	20.310453	17.27708	10.709785	21.182404	7.797833	4.877566	5.073076	2.928363	2.668076	2.387672	3.154268	2.546194	2.640559
Niben261Chr01g0523007.1	1.073927	1.171398	1.324898	2.972934	1.4459	1.587148	2.305441	2.048493	1.913506	4.043283	4.404023	3.495567	2.106863	1.911625	2.450535	0.580544	0.947585	0.888011	2.35119	2.364894	2.009497	1.545043	1.80243	2.276996	0.364019	0.473328	0.552674	1.198849	0.983781	0.742543	1.280319	1.402081	1.480782	2.545663	4.130031	3.350428	2.341313	1.018486	2.834077	0.622414	0.618528	0.676146	2.038072	1.531526	1.349948	2.41177	1.738683	2.333779
Niben261Chr01g0550012.1	7.155674	12.239087	14.783497	21.383791	16.79181	18.347401	20.600741	25.966134	16.144897	23.314094	26.310542	23.224379	20.078285	20.685113	18.61116	13.244172	10.270001	10.65096	14.910873	13.099697	12.611036	11.160039	12.298432	9.393394	4.056298	5.569411	7.462788	13.606249	11.157772	10.570147	15.036395	22.021942	16.229992	21.290535	24.850176	24.91295	20.265115	14.979525	20.599803	9.627029	8.946484	11.431428	21.000203	15.774595	15.534085	19.837835	16.706747	19.255893
Niben261Chr01g0642002.1	8.962275	8.702757	0	24.310573	14.093681	7.325034	8.512094	8.156601	0	0	37.091755	35.393862	15.748706	0	0	0	0	0	0	0	8.501412	0	0	0	0	0	0	0	0	4.712122	13.333021	0	18.991693	0	44.796171	34.990466	9.383875	7.475554	13.812359	8.243043	0	6.643781	0	0	0	0	0	0
Niben261Chr01g0653018.1	27.07162	29.230329	27.338299	36.437485	30.267439	28.62567	40.753368	41.442006	29.388323	67.833634	78.077643	62.017422	61.264212	59.489832	63.913014	46.990249	40.19132	40.136854	24.864438	22.385964	26.521934	32.903028	35.258021	34.227314	13.789282	15.224253	17.290074	18.809332	21.442834	16.49508	27.583556	37.040901	23.414452	61.366172	88.924153	83.075578	80.216691	54.804795	77.785379	50.643837	49.658261	52.400669	34.579884	37.766183	42.23177	70.736618	52.21201	60.392843
Niben261Chr01g0710003.1	3.187495	2.265989	3.382974	2.680517	1.695956	1.522135	0.927883	1.180503	1.400313	0.955454	0.74308	0.962991	2.384257	1.885686	2.422602	2.777128	6.379097	4.041472	3.130069	4.976826	3.636421	2.778236	2.068865	1.558823	4.419334	3.401179	5.184954	3.153896	1.847071	1.790664	1.640829	2.112896	2.122509	1.343448	1.407327	0.923931	2.141951	1.885918	1.65375	3.270132	3.548766	3.186755	3.71596	3.16644	2.259651	1.886008	2.277756	1.751163
Niben261Chr01g0728011.1	3.254424	4.576822	1.83757	8.066756	4.676578	3.210225	4.476551	4.136396	7.019776	15.694022	16.720056	12.704658	15.48005	13.29022	12.898346	9.508311	10.728474	11.661495	9.524718	6.586019	7.664457	12.556992	9.358205	11.608737	1.619811	1.985862	1.606067	6.691539	3.208038	2.065106	2.50425	3.100118	2.021345	11.600911	12.807609	9.785006	9.635048	6.365172	12.798451	5.367212	5.392317	7.487135	6.103596	5.884688	7.640243	15.180492	10.79251	16.347055
Niben261Chr01g0731003.1	0.786006	0.616194	0.445594	0.486536	0.370763	0.39616	0.229158	0.141763	0.262644	0.347614	0.415032	0.275272	0.36628	0.14913	0.327233	0.494626	0.669309	0.800266	0.692514	1.245361	1.087767	0.620768	0.622782	1.150109	1.595773	1.199808	1.140207	0.608469	1.35144	0.970852	0.762589	0.427515	0.912783	0.49561	0.446475	0.428673	0.380392	0.476793	0.335347	1.146119	1.520587	0.85134	0.387412	1.038523	0.624932	0.389053	0.658277	0.655545
Niben261Chr01g0754013.1	0.105518	0	0	0.143111	0	0.431209	0.400871	0.288097	0.209538	0.204952	0.436703	0.138904	0.278128	0	0.351532	0	0.071543	0.080624	0.157119	0.179496	0	0	0.270745	0.08207	0	0.084874	0	0	0.107729	0.166436	0	0.145747	0.3354	0.355694	0.527411	0.549284	0.220963	0.176028	0.325242	0	0	0.078221	0.324849	0.08137	0	0.189056	0	0.105278
Niben261Chr01g0800003.1	0.551845	0.803888	0.591723	4.990224	1.518802	3.644924	4.324512	4.327646	1.004594	2.590657	5.393109	2.330926	4.284004	2.71805	4.88907	0.480433	0.748388	0.492412	3.938691	3.34092	2.224865	1.608781	1.416016	1.108906	0	0.039585	0.041148	0.319951	0.798243	0.338542	1.300151	2.186972	1.364393	1.757055	5.134244	3.71236	2.524821	0.92067	8.534076	0.465233	0.197364	0.886164	2.59612	0.851209	1.54265	2.966021	1.119113	2.799237
Niben261Chr01g0801001.1	21.110446	23.800672	19.4824	37.747059	20.173451	24.160875	33.19911	29.958996	15.310053	36.244786	42.919136	37.533853	41.672681	41.629863	45.434249	32.374228	21.785578	29.753765	18.538288	18.097907	16.589769	7.588865	8.054042	11.21699	18.350309	15.583065	12.588725	23.433713	21.653363	29.695648	82.861463	35.635046	74.365568	49.823725	69.774576	52.182493	67.824979	55.543274	78.384964	39.871684	30.84701	40.562397	35.966198	33.448654	29.424568	21.98446	19.804935	26.476505
Niben261Chr01g0816005.1	0.891951	0.916696	1.121966	2.076768	1.611885	1.678098	2.077919	1.899235	1.687353	1.912263	2.298467	1.849871	1.951822	1.979223	1.948313	1.328246	1.380704	1.041572	1.536768	1.50298	1.213265	1.422567	1.802837	1.989613	0.32967	0.473787	0.421493	1.271097	1.23711	0.937936	1.139166	1.359857	1.087703	1.720827	1.79097	1.59882	1.515401	1.052824	1.828544	1.114471	1.474249	0.973102	1.344664	1.466509	1.394847	1.839332	1.794004	1.628731
Niben261Chr01g0825001.1	0.581894	0.84243	1.324051	3.795367	2.17119	2.620083	2.79347	3.480811	2.962353	3.205763	3.619684	2.876005	1.794052	2.053462	1.91214	0.945532	0.681471	0.945815	1.764413	1.493781	1.977061	2.378052	2.789305	2.197099	0.479948	0.442522	0.501562	1.997714	1.344794	1.201526	2.534062	3.163816	3.318091	2.710467	3.587128	2.905185	1.639482	1.597294	2.380584	0.895237	0.798868	1.137224	3.094281	3.646927	3.288317	5.174955	3.653134	5.130125
Niben261Chr01g0854003.1	14.321774	23.723394	18.323997	33.245254	25.220523	23.761879	35.554325	35.377877	29.522025	65.282723	73.579976	65.88908	58.319478	61.966032	60.344467	44.184971	39.443448	36.050235	27.595342	25.384326	26.126759	30.01712	31.497728	33.580216	9.802778	10.373821	7.724917	17.504128	14.849948	13.945271	19.489248	26.328364	17.43334	54.735514	68.712067	63.84919	70.608714	42.628552	72.809428	53.563459	49.988242	48.957564	32.041915	30.557806	35.992104	47.516504	34.447366	44.350614
Niben261Chr01g0860001.1	0.307484	0.232229	0.199797	0.613963	0.308925	0.23735	0.275814	0.256522	0.440991	0.564059	0.471322	0.449747	0.540317	0.26693	0.313005	0.059481	0.034747	0.091366	0.033915	0.116235	0.048612	0.150903	0.241071	0.186009	0.070448	0.151145	0.076399	0.475342	0.200564	0.125741	0.216012	0.224153	0.253392	0.63342	1.038829	0.533545	0.590238	0.527201	0.566028	0.125692	0.05863	0.303919	0.350601	0.237116	0.235972	0.397883	0.257313	0.494263
Niben261Chr01g0873008.1	9.590872	14.22241	25.478608	35.519456	30.339744	33.026252	44.973176	40.673573	33.994181	36.318844	41.2318	36.518856	36.580784	39.844058	38.577603	28.692238	18.374209	23.632024	21.084395	21.184148	16.391151	24.118178	31.181681	22.0176	3.598786	4.843994	10.30784	15.072914	15.463932	14.852355	16.561656	29.780948	19.176885	37.342557	52.459381	49.587526	50.63489	36.236322	46.090775	26.634536	27.517215	28.687066	35.592117	35.087971	32.461129	48.040515	39.541153	45.211889
Niben261Chr01g0881006.1	15.835285	26.633971	24.381698	49.92996	33.196378	38.978772	65.54182	54.874254	45.538243	82.242703	93.27776	66.669279	79.8848	63.451653	69.008501	56.237909	46.891822	36.277008	41.191854	29.020229	47.0995	39.557537	36.53841	40.348485	15.252413	14.218878	18.997793	44.994807	20.967551	24.789441	58.185399	52.050927	57.295993	62.47376	96.147714	79.438036	84.547467	51.982549	97.194223	68.714675	44.263179	48.60888	67.348269	42.338915	49.066035	72.703827	79.295305	62.479994
Niben261Chr01g0881007.1	4.977527	8.906291	6.434725	20.258492	12.964627	10.492347	13.93591	15.143929	15.871524	26.721	25.306199	22.767442	27.398812	20.042319	20.295878	14.29283	12.79213	15.016376	17.298165	11.14388	19.388825	12.856373	11.935068	14.063188	5.133429	3.794167	4.219234	15.880651	6.153564	5.511173	14.033343	13.934866	14.438003	20.906105	32.308505	18.073515	25.241337	15.081182	28.268531	21.208885	13.041032	8.545012	18.817062	16.973777	22.493685	26.05608	17.914382	32.159092
