GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr01g0412003.1	1.238443	1.954485	1.368858	2.398273	1.964529	1.972073	2.40382	2.010849	1.835446	2.734962	3.627046	3.048761	2.803687	2.676111	2.668811	2.234202	2.247832	2.160253	2.252115	2.169598	1.885814	2.754681	2.733708	2.629654	1.326325	1.17195	0.96035	2.081259	1.594138	1.469585	1.182514	1.425204	1.199643	2.704098	3.165005	2.904807	3.65608	2.585687	3.268215	2.486192	2.245742	2.337977	3.391349	2.363942	2.508955	3.730929	3.714302	3.954445
Niben261Chr01g0419004.1	5.327013	5.583815	5.592341	9.15284	8.178197	6.529836	7.820153	7.905602	7.152988	11.166247	11.358891	11.021886	11.438298	10.536192	10.488436	12.796457	14.4038	11.886805	16.76952	13.385461	14.125616	9.505847	9.900161	8.386236	5.17985	5.062757	3.897865	9.142786	7.106972	6.047754	8.194066	7.609174	8.593049	11.046426	11.950451	12.051255	15.530579	10.602365	11.84752	19.089486	18.899232	13.812154	14.285564	14.610657	15.760756	13.014508	13.817385	11.778029
Niben261Chr01g0442013.1	10.920599	15.545796	8.786164	13.723687	12.708797	11.163802	14.956388	12.356384	11.63804	26.995508	34.540878	28.249512	28.234464	32.122025	27.424841	29.08809	30.860166	29.19929	28.012737	29.032902	27.234521	21.588748	22.362593	20.387716	7.8411	9.262017	5.908885	11.154529	9.544046	8.059539	9.839648	7.522924	8.184506	17.167002	22.348621	27.06339	29.890921	22.211107	25.315481	31.983793	30.848638	32.137055	18.029476	21.725863	21.763204	24.992442	23.244931	26.944301
Niben261Chr01g0443009.1	3.962277	5.346042	4.527943	8.077689	8.363462	6.411773	7.5914	8.444084	5.653621	18.717459	17.791629	15.423456	14.06981	16.582657	14.380746	14.214179	11.233193	11.206782	11.23049	10.529105	11.449144	12.312903	11.785428	8.047306	2.992426	4.624818	3.198098	10.578537	4.310341	4.352931	5.259412	5.485473	6.197304	11.076955	14.446883	15.91697	20.40748	11.595255	14.747222	12.879538	12.366143	12.551215	20.475616	13.233132	15.337392	24.818377	18.555086	23.684756
Niben261Chr01g0452001.1	26.939728	29.63536	25.583122	18.099848	21.539966	22.799807	32.389319	31.600597	37.911897	46.680772	42.615925	43.187532	42.231449	42.376105	39.520164	42.742527	44.400842	45.317282	21.589477	20.283327	16.52689	43.661285	49.45934	46.803689	21.383527	28.724083	26.082607	24.315441	30.197851	29.23556	39.428899	43.266396	37.182324	44.016756	50.848022	55.314998	47.220668	49.251929	42.180724	43.184448	54.818183	43.233876	25.358988	25.729957	27.552582	71.175432	70.152037	71.752299
Niben261Chr01g0460004.1	2.132943	2.179917	1.986384	10.526686	6.784342	6.683673	8.070408	7.358885	6.955915	9.924909	8.77494	7.045487	7.084632	6.312626	6.088841	3.732131	3.828974	4.018533	10.938403	12.43507	9.555327	6.462446	6.131078	6.247493	1.46665	1.614085	1.331334	2.705334	3.483786	2.615636	3.249648	2.897953	3.061587	10.501094	15.194791	9.169898	11.792696	8.580215	8.621781	7.759275	9.555834	11.336474	20.023452	21.126232	18.642758	25.102499	19.780193	26.981649
Niben261Chr01g0461001.1	19.748355	13.180619	9.027443	14.438895	9.961166	7.918078	12.335733	7.92074	11.310385	31.99951	19.459907	17.658182	24.319631	16.110106	22.166945	18.102104	16.601892	18.50579	16.539077	24.086099	22.570301	35.580234	30.491695	24.136973	18.878861	11.560351	11.807999	12.748901	7.988765	4.785765	5.424477	6.359827	6.993493	36.485056	39.42123	30.133979	41.63337	35.830732	27.933395	31.186437	31.560679	41.235413	41.569565	35.958336	27.36382	45.96919	45.702873	43.124455
Niben261Chr01g0481003.1	32.736021	42.941272	36.683988	62.7001	58.37847	49.723827	69.625972	64.9788	61.504122	86.307997	94.092512	99.238668	92.885012	84.991535	79.372027	72.608729	71.877983	69.970183	63.893227	62.979625	74.257178	87.384093	94.674303	92.360527	26.17202	28.582321	23.860204	51.767654	46.679952	48.452949	66.84238	67.061363	56.922958	89.267221	105.053028	99.347344	118.17058	75.614174	89.004001	84.073305	90.10092	90.203026	95.520788	82.068794	82.429454	127.505401	123.253881	118.70581
Niben261Chr01g0490009.1	7.203673	8.656062	8.7512	15.544317	13.185137	9.962845	9.502309	9.459051	7.569893	19.522796	20.85667	17.599984	21.166351	20.374997	19.135029	13.095612	14.49487	14.823041	17.453102	16.938417	15.174959	15.168568	15.454604	14.185404	4.718819	4.895332	4.634751	11.88854	9.674845	7.571149	8.033143	9.299824	9.758189	19.09314	21.587047	20.160579	23.106645	18.219985	20.457363	14.943151	16.247833	18.027203	17.255433	17.509037	19.677438	16.826842	14.005941	17.996652
Niben261Chr01g0499005.1	94.529364	135.376685	123.161645	199.934504	162.769688	152.033481	179.636821	196.786159	126.798379	180.273267	193.620519	228.069602	239.082514	207.164986	201.996524	224.778619	225.198827	209.885438	187.133208	142.811128	162.899335	138.907692	132.591255	122.822215	57.140297	76.161392	83.786235	135.135877	98.821296	92.055837	82.798728	125.124142	76.420737	166.474679	194.366368	231.717755	291.12646	168.505164	227.852281	225.004977	220.292123	222.551301	193.132266	194.671465	210.881868	237.618359	204.318797	240.108712
Niben261Chr01g0506004.1	0.151892	0	0.177654	1.030036	0.358288	0.620721	0.721313	0.691188	0.754071	0.737566	0	0.999756	1.868358	1.124272	1.771097	1.234064	0.51493	0.696347	1.658586	1.679487	1.00857	1.639958	1.851237	1.772082	0.156601	0.244352	0	0.603801	0.930448	0.559026	0.677902	1.363706	0.64374	1.024035	1.391872	0.395344	4.453048	1.647039	3.277276	0.698513	0.651653	1.46378	0.779362	0.585658	0.149871	1.632862	0.879982	0.45464
Niben261Chr01g0512006.1	7.135265	11.732935	4.790754	18.787953	13.809535	12.11889	13.987732	13.605634	12.856604	47.559915	41.486118	45.289646	69.141208	39.758436	54.656859	40.569913	46.376367	35.730983	61.013492	65.423529	62.817642	85.195389	72.517582	49.408924	5.200901	6.349083	5.745684	19.096944	11.72008	6.498384	9.764951	10.47764	9.666706	38.195328	57.179716	45.417761	109.145764	37.305206	70.488016	68.407355	55.074257	57.037386	70.148386	61.727828	90.983184	91.33735	85.19959	85.776106
Niben261Chr01g0524008.1	10.13301	12.740554	10.375998	16.271619	12.947633	11.015389	14.753923	12.951785	9.67693	25.849024	28.92671	24.68924	28.970284	29.730332	27.594004	27.985865	26.718096	22.813126	22.144061	24.403409	20.726829	21.980999	21.951682	18.151735	6.831835	8.485917	6.228034	11.127455	9.581844	8.799508	10.390854	8.067004	9.593583	20.882217	28.553966	31.661677	37.001235	20.820702	33.632741	23.933345	20.568052	24.194926	21.082252	18.192396	17.503581	23.991238	21.757327	23.499101
Niben261Chr01g0612012.1	0.63756	0.676031	0.656056	0.706452	0.732536	0.612326	0.625124	0.699979	0.825553	1.16497	1.46438	1.408961	1.468186	1.127362	1.362905	0.859525	1.27608	1.20141	1.418015	1.593737	1.268983	2.492281	2.224375	2.088748	0.55338	0.562109	0.493858	0.822608	0.740533	0.539729	0.591743	0.704247	0.666165	1.088578	1.227876	0.800152	1.452914	1.176095	1.191356	1.316898	1.759803	1.671105	1.543972	1.661477	1.87124	2.843286	3.591007	2.935709
Niben261Chr01g0614004.1	0.800745	1.360418	0.825301	1.386154	1.515975	0.953372	1.526277	1.020019	1.207639	3.020844	2.665604	3.386564	3.1833	4.337202	3.528269	4.112108	1.926343	2.292237	2.066431	1.76303	2.268771	2.406799	2.143522	2.784126	1.041023	1.080584	0.997402	0.80262	0.991624	1.129841	0.73846	0.620078	0.958266	3.139908	3.530665	3.12475	3.943171	3.501101	4.034866	3.837462	3.367458	3.373886	3.839114	2.87983	3.772218	4.577939	5.845996	5.993126
Niben261Chr01g0665011.1	8.06302	11.336645	9.370218	12.394099	14.736716	11.857395	12.375024	11.70925	10.02743	17.992323	25.366284	21.171319	24.780725	25.413146	22.816835	25.626612	30.40502	22.282655	26.312482	29.07025	23.133955	21.571732	17.740971	18.200704	5.687323	4.931331	4.280061	8.967599	13.225245	9.920412	10.671868	9.537568	14.346058	17.856872	24.676173	27.90428	27.06699	27.852351	26.863022	38.89148	41.515487	34.560957	23.376612	30.676493	33.714157	25.43576	20.931403	26.077792
Niben261Chr01g0667001.1	1.321342	0.672089	0.956707	1.194733	1.978937	0.925678	1.613533	1.288455	1.749284	1.283249	1.649253	1.283855	1.160945	1.24194	1.20532	0.730298	0.298632	0.721151	1.12429	1.819586	1.253395	3.582024	2.542784	2.446939	1.621796	1.164056	2.476373	1.500741	2.537454	1.951848	2.43377	1.825103	1.866677	2.262424	1.362826	1.146394	0.790571	0.892216	1.309119	1.157431	0.70186	0.466437	0.903978	0.582258	0.745005	0.45094	0.364531	0.188334
Niben261Chr01g0670002.1	180.379279	213.331141	200.153634	573.187059	264.564298	424.326128	486.501193	506.171971	298.498387	300.948725	336.575409	248.106473	240.772572	301.449723	208.014988	124.81001	45.47082	84.814969	193.980764	198.660372	134.908706	79.44467	68.237477	100.725006	83.448863	78.125281	65.158371	173.515269	113.32836	89.975032	223.622615	287.479385	221.746136	318.314408	598.170566	376.194351	306.299665	344.314565	253.937305	140.38002	192.475324	320.57577	1149.792943	916.629081	697.084205	710.589798	722.136162	679.497594
