GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr08g1348001.1	0.322835	0.284626	0.084022	0.271921	0.481859	0.234099	0.302831	0.384133	0.178023	0.539176	0.57056	0.472681	0.464866	0.472268	0.326018	0.725496	0.666349	0.73665	0.530073	0.379399	0.487472	0.528342	0.8492	0.972221	0.555459	0.526617	0.55633	0.446533	0.500061	0.324175	0.254005	0.30567	0.68426	0.524636	0.478579	0.297379	0.364822	0.642222	0.27667	0.635757	0.724132	0.665536	0.51602	0.530892	0.110908	0.55642	0.811775	0.752298
Niben261Chr10g0526002.1	5.469511	3.18668	2.047096	1.631993	1.892245	1.430507	0.831164	0.896008	2.389504	1.699786	2.414551	2.448025	4.421127	2.87887	3.462111	4.824658	8.306906	5.516475	3.800638	5.582486	6.848497	6.871684	7.297682	6.636367	4.962397	3.695541	4.696641	1.739391	3.57383	2.530635	2.929283	1.964238	3.477084	4.424958	3.462849	2.847205	3.894228	5.109656	3.708949	9.256263	8.635304	7.136056	1.796107	2.699398	1.726953	5.29182	5.830484	4.802217
Niben261Chr11g0595007.1	2.276703	1.95129	2.452353	2.511198	4.853803	2.260671	3.359334	3.813682	6.65754	2.888327	2.89233	3.926248	4.592932	3.30435	2.63768	6.669606	9.475068	6.505821	2.572617	3.422789	3.016831	14.862454	15.134904	9.34707	2.515733	2.843518	3.878813	5.730487	8.603434	4.63511	4.912547	5.743615	4.892909	5.092235	2.712738	5.430485	7.141984	7.574767	3.241283	10.744599	11.384978	9.954005	3.959623	4.643594	6.22734	8.27953	10.570997	8.391831
Niben261Chr12g1017012.1	1.449036	1.656245	1.184435	2.814606	2.933183	2.626701	3.120157	2.943138	4.55871	1.695631	2.350532	2.149939	1.584661	1.604739	2.401251	3.087834	2.822842	2.949904	2.676788	2.637729	1.736615	6.272343	7.473579	7.181014	2.9402	2.288123	3.548922	3.701575	4.968847	4.527448	3.024395	3.068901	3.573122	4.083319	2.277297	2.368975	1.627277	4.455907	1.861469	4.574741	3.340906	3.175941	3.121047	3.437453	3.012633	3.564481	5.546373	4.461153
Niben261Chr12g1037004.1	0.043363	0.12635	0.056325	0.095765	0.336339	0.310802	0	0.118101	0.254165	0.287949	0.179496	0.329033	0.367486	0.232795	0.114233	0.597142	0.210169	0.390526	0.250314	0.204368	0.177547	0.680196	0.763587	0.584893	0.248738	0.071923	0.193736	0.172358	0.309348	0.442105	0.28002	0.222255	0.513634	0.174637	0.261544	0.282177	0.181592	0.24982	0.133645	0.140498	0.16763	0.307658	0.145587	0.323795	0.138297	0.481559	0.416461	0.706204
Niben261Chr12g1565002.1	0.325071	0.231277	0.202768	0.0821	0.068704	0.028133	0.246644	0.105637	0.18301	0.150813	0.235431	0.207566	0.198988	0.129386	0.4095	0.215643	0.439569	0.483204	0.141471	0.334763	0.323532	0.618108	0.806851	0.404228	0.207565	0.517032	0.16207	0.209568	0.284565	0.322518	0.069229	0.112345	0.23742	0.218331	0.195647	0.256296	0.305923	0.26151	0.162267	0.488776	0.504586	0.569085	0.243027	0.342607	0.421467	0.317608	0.625117	0.477043
Niben261Chr14g0098004.1	4.755208	4.108495	0.825907	1.307727	1.684873	1.094778	0.828125	0.997759	2.629808	3.251002	1.774296	5.885875	5.767435	8.713917	8.471156	19.385847	22.664916	18.302841	5.062086	7.575324	9.676615	21.331255	24.046675	35.346815	6.12903	4.575882	1.923725	1.537391	5.125106	3.096374	1.606227	1.536075	1.987876	9.612383	2.659332	3.220083	6.871273	12.152446	4.636371	22.819981	19.71079	16.418591	1.387239	2.971156	3.39495	7.172284	15.189799	9.271226
Niben261Chr14g0198005.1	5.734539	5.637718	4.360714	3.333322	3.804048	3.295888	3.179028	3.424987	5.588149	3.067979	3.934941	3.569201	3.823422	3.758126	3.71372	6.231714	8.370995	8.995979	2.716342	2.591444	3.15574	7.437345	7.250428	8.573362	7.509257	9.406099	6.139366	5.195847	5.881161	5.953233	3.612236	4.100182	3.224041	5.651771	3.31688	3.720159	4.366736	5.868593	3.596052	10.15896	10.546543	9.47089	4.303466	4.636053	4.763047	6.098151	7.811072	6.312787
Niben261Chr14g0515002.1	0.293804	0.427944	0.057272	0.597717	1.270563	0.520284	1.488244	1.871743	2.236508	1.902224	2.026587	2.320582	2.409299	2.255214	2.447012	3.864732	4.216504	3.068027	1.312441	2.207394	1.393478	5.238865	5.653946	4.913071	0.858253	0.984683	0.832199	1.897883	2.274693	1.699215	3.970205	2.773078	4.254371	3.246282	2.610703	2.803942	3.383872	4.737936	2.528136	5.764815	5.210016	5.081959	0.703506	0.906266	0.966313	2.939095	5.390114	3.810757
Niben261Chr14g0651006.1	1.156063	1.758976	0.584088	1.015442	1.851852	1.514067	0.718678	1.069628	2.435782	1.018092	0.629269	1.241827	1.18267	1.057486	0.828515	2.537446	2.535712	2.424006	1.628555	2.123696	1.685212	4.483795	4.254939	4.577613	2.11133	1.800349	0.910044	1.508932	2.536985	1.878951	0.772803	1.038867	1.061713	1.908953	0.740278	1.096341	0.707025	1.791178	0.706378	2.753115	1.965676	2.574631	0.965227	0.946052	1.015343	1.158338	1.87301	1.436461
Niben261Chr14g1030012.1	1.916136	2.118338	1.922079	3.39732	3.732122	2.319815	3.297487	3.040087	4.762215	3.937519	2.580653	4.982179	3.914892	4.038738	3.001208	5.548309	6.383274	6.154903	3.386419	3.759183	4.342917	12.09494	10.715713	9.229489	2.591881	3.188376	2.608861	5.779141	4.435849	3.758309	4.544485	4.720191	4.54369	3.883306	2.047289	2.627354	3.371901	4.082141	2.322658	5.802173	5.446328	5.714056	2.715611	2.858986	3.540965	5.893022	7.482084	6.790093
Niben261Chr14g1215004.1	0.878143	0.79942	0.449348	1.302657	1.208313	0.897153	1.25105	1.051297	1.36236	1.012732	1.287159	1.48525	0.964433	1.263854	1.371341	1.528836	1.52571	1.845173	1.116886	1.167033	0.885048	1.885463	2.675666	2.091696	0.792198	1.147807	1.080029	2.127201	2.10127	1.933385	1.347223	2.312157	1.686393	1.603418	1.005864	0.428555	1.781439	1.327603	1.141901	1.867739	2.072093	1.91223	1.239087	1.227388	0.75815	1.622527	1.844215	2.245121
Niben261Chr17g0199009.1	1.99766	1.212384	1.460298	1.693359	0.78536	2.040907	2.371646	1.47719	1.983482	1.697563	2.066906	2.794082	2.193958	1.642915	2.703671	4.927033	2.200991	2.098766	2.23092	1.274327	1.658069	6.127408	5.446079	5.826535	2.317049	1.807692	2.903639	2.481592	3.186748	3.282262	1.485944	1.897	2.381166	3.086405	1.456166	0.974907	2.875999	1.87456	2.309047	4.3637	2.999673	2.406424	1.025005	2.11818	4.681308	2.460721	4.050686	2.491396
Niben261Chr17g0431010.1	0.356061	0.445053	0.219152	0.786059	0.837293	0.599891	0.424485	0.548452	1.164142	0.666028	0.643277	0.700202	0.540835	0.718274	0.639883	0.69646	0.867348	0.977906	0.858746	0.771095	0.966841	1.241055	0.944788	1.171847	0.571215	0.553737	0.550883	0.929735	1.023714	0.908084	0.870724	0.664005	0.822669	0.749442	0.728758	0.28127	0.560716	0.718821	0.466569	0.81067	0.885003	0.767521	0.858276	0.812866	0.820801	0.876224	1.417121	1.181079
Niben261Chr18g0177012.1	8.335407	9.437252	9.516765	10.785001	14.710725	11.053624	10.184697	11.65441	16.072445	7.268627	6.88018	8.241491	8.544088	7.327213	8.219055	11.622813	16.936078	20.174696	7.982672	9.814109	8.033668	14.772208	16.858958	18.346569	9.466922	11.747585	14.537691	15.785851	22.817585	18.446725	13.216652	15.824208	15.842995	16.491777	10.245607	12.446642	12.193057	17.894308	10.998028	17.529791	23.233637	22.039315	8.735714	10.104748	10.191581	12.253545	14.607515	12.049973
Niben261Chr18g0318009.1	2.20902	1.706271	0.88079	0.714953	0.907916	0.369306	0.42916	0.525449	0.49848	1.46271	0.831114	1.420941	2.029065	1.858008	2.090693	3.379943	4.969778	3.038574	2.516765	2.989078	2.857363	4.878444	4.927289	4.607686	3.575356	1.494154	1.257382	1.446929	1.562757	1.266509	1.344387	0.762792	0.957503	1.015432	1.003747	1.176046	2.26034	2.470692	1.586152	5.586978	4.747449	3.764076	1.751677	2.798514	2.377742	3.598025	3.955721	3.506349
Niben261Chr18g1109009.1	3.39158	3.252395	1.632445	1.777449	1.754713	1.787534	1.362207	1.618151	3.831675	2.364512	1.336075	2.604593	1.697637	1.475049	1.707956	4.881527	4.818799	4.386231	1.310425	2.014086	2.239774	6.670253	6.604598	6.328072	3.94643	3.943173	3.047898	2.106812	2.769365	2.633806	1.348741	1.566751	1.058546	4.750042	1.322118	2.419585	1.099291	4.051892	0.857241	5.215364	5.844834	5.676198	0.516384	1.725801	1.418613	2.392087	4.085498	2.743761
Niben261Chr19g0178004.1	0.50583	0.63614	0.291073	0.53564	0.374073	0.437446	0.423738	0.312297	0.649742	0.781408	0.369208	0.823298	0.855958	0.525531	0.633869	1.036238	1.530257	0.809838	0.586338	0.682985	0.959014	1.546824	1.395667	1.680402	0.798324	0.490161	0.723371	0.945602	0.838001	0.831132	0.747912	0.698345	0.819124	0.567927	0.657402	0.728844	1.029028	0.751776	0.792377	1.728996	0.945784	1.072912	0.482803	1.102016	1.004196	0.923777	1.251606	1.076862
Niben261Chr19g0704006.1	8.134748	6.161945	3.519044	2.392636	3.432884	2.459101	2.857611	3.088904	4.536404	3.571337	4.919366	4.2541	5.767874	5.315484	3.511328	10.088353	13.68767	9.869684	3.747881	4.359904	5.91946	10.062682	9.435573	9.013881	8.501847	9.136597	5.880861	6.976868	3.972047	4.150034	6.714081	3.708279	6.482437	7.011928	3.06342	3.323222	5.017091	6.782222	3.091316	8.199371	10.422191	11.151982	5.260329	4.984111	5.167745	5.984525	6.175017	6.647769
Niben261Chr19g0762005.1	5.15544	4.027894	5.775094	8.207381	9.5903	8.21093	7.101414	9.058115	10.800956	8.941374	5.965276	9.677879	11.060331	8.595156	8.458277	14.565562	16.544487	15.662978	11.37427	13.401263	12.844995	21.716632	24.539963	18.910888	6.485561	6.280014	7.265709	10.365234	15.365337	13.535305	15.007267	15.246369	13.540285	14.911002	7.980492	8.949205	11.638354	15.331927	7.812455	15.742712	18.293909	18.762491	11.091865	12.510038	14.382914	18.75489	18.509713	19.74293
Niben261Scf02413g0000009.1	3.879626	2.387621	2.386203	1.965324	2.121328	1.258989	1.562361	1.626065	3.153091	2.149486	1.77296	2.281424	3.365115	3.017559	3.06392	5.380608	5.869665	6.37329	2.738522	3.625924	3.080875	6.106042	6.81585	6.668215	3.8137	3.958591	3.777504	3.441932	4.088937	2.893776	2.061971	2.901075	3.45102	2.862935	2.185479	1.977959	3.717266	4.782685	2.596643	6.291214	6.426095	6.237231	2.410843	2.730104	2.139018	3.395404	5.332782	5.006769
