ID	Name
AT1G68460	IPT1
AT2G27760	IPT2
AT3G63110	IPT3
AT4G24650	IPT4
AT5G19040	IPT5
AT1G25410	IPT6
AT3G23630	IPT7
AT3G19160	IPT8
AT5G20040	IPT9
AT5G38450	CYP735A1
AT1G67110	CYP735A2
AT2G28305	LOG1
AT2G35990	LOG2
AT2G37210	LOG3
AT3G53450	LOG4
AT4G35190	LOG5
AT5G03270	LOG6
AT5G06300	LOG7
AT5G11950	LOG8
AT5G26140	LOG9
AT2G41510	CKX1
AT2G19500	CKX2
AT5G56970	CKX3
AT4G29740	CKX4
AT1G75450	CKX5
AT3G63440	CKX6
AT5G21482	CKX7
AT5G05870	UGT76C1
AT5G05860	UGT76C2
AT2G36750	UGT73C1
AT2G36800	UGT73C5
AT1G22400	UGT85A1
AT3G09820	AK1
AT5G03300	AK2
AT1G27450	APT1
AT1G80050	APT2
AT4G22570	APT3
AT4G12440	APT4
AT5G11160	APT5
