GeneID	Name
AT3G25220	FKBP 15-1
AT5G64350	FKBP12
AT5G45680	FKBP13
AT3G55520	FKBP15–1
AT5G48580	FKBP15–2
At5g05420	FKBP15–3 
AT4G26555	FKBP16–1 
AT4G39710	FKBP16–2 
AT2G43560	FKBP16–3 
AT3G10060	FKBP16–4 
AT4G19830	FKBP17–1 
AT1G18170	FKBP17–2 
AT1G73655	FKBP17–3 
AT1G20810	FKBP18 
AT5G13410	FKBP19 
AT3G60370	FKBP20–2 
AT3G21640	FKBP42 
AT3G12340	FKBP43 
AT4G25340	FKBP53 
AT3G25230	FKBP70
AT5G48570	FKBP65 
AT3G54010	PAS1
AT5G55220	TIG 
