ID	Name
AT1G04940	TIC20
AT2G15290	TIC21
AT4G33350	TIC22
AT4G23430	TIC32
AT5G16620	TIC40
AT2G24820	TIC55
AT5G01590	TIC56
AT3G18890	TIC62
AT5G22640	TIC100
AT1G06950	TIC110
ATCG01130	TIC214
AT1G02280	TOC33
AT5G05000	TOC34
AT1G08980	TOC64-1
AT3G17970	TOC64-3
AT5G09420	TOC64-5
AT1G35860	TOC75-1
AT3G46740	TOC75-3
AT3G16620	TOC120
AT2G16640	TOC132
AT4G02510	TOC159
AT1G63900	SP1

