ID	Name
AT4G32540	YUCCA1
AT4G13260	YUCCA2
AT1G04610	YUCCA3
AT5G11320	YUCCA4
AT5G43890	YUCCA5
AT5G25620	YUCCA6
AT2G33230	YUCCA7
AT4G28720	YUCCA8
AT1G04180	YUCCA9
AT1G48910	YUCCA10
AT1G21430	YUCCA11
AT1G70560	TAA1
AT1G23320	TAR1
AT4G24670	TAR2
AT1G34040	TAR3
AT1G34060	TAR4
AT3G54640	TSA1
AT4G02610	TSA1-L
AT4G27070	TSB2
AT5G38530	TSB2-L1
AT5G28237	TSB2-L2
AT4G39950	CYP79B2
AT2G22330	CYP79B3
AT5G20960	AAO1
AT3G44310	NIT1
AT3G44300	NIT2
AT3G44320	NIT3
AT5G22300	NIT4
AT1G08980	AMI1
AT2G30770	CYP71A13
AT4G31500	CYP83B1/SUR2
AT2G20610	SUR1
