baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mRNA:Solyc01g088400.4.1	5446,7354221324	8,59772159266417	0,180710181542745	47,5774055410954	0	0
mRNA:Solyc03g031860.3.1	29418,3920445224	6,59325294914581	0,123514691741668	53,3803133552376	0	0
mRNA:Solyc03g095900.4.1	14633,8680225731	8,8856140487215	0,141585379462564	62,7579915556954	0	0
mRNA:Solyc03g097470.3.1	2365,43947916913	3,74348442495883	0,087475923349446	42,7944545381302	0	0
mRNA:Solyc03g111690.4.1	9314,22376316853	8,73091320133438	0,15859243842928	55,0525188199795	0	0
mRNA:Solyc03g111720.3.1	22378,013370336	7,50801261167773	0,113752569094344	66,0030157688196	0	0
mRNA:Solyc04g071650.4.1	3259,89426102414	-5,52491965874616	0,139209231513034	-39,6878827553106	0	0
mRNA:Solyc05g005490.4.1	2077,90536997876	3,29306721478997	0,085707037689038	38,4223665125129	0	0
mRNA:Solyc05g012020.4.1	3525,53060499875	9,1450826349328	0,222032546194553	41,1880275737574	0	0
mRNA:Solyc06g074260.4.1	7840,35919562604	-6,09084707759148	0,14150254239039	-43,0440822807799	0	0
mRNA:Solyc08g066690.4.1	7484,58977141486	7,20387874664762	0,108360550896583	66,4806397442819	0	0
mRNA:Solyc08g066700.3.1	2716,27838135194	5,52167596453173	0,129391468068273	42,6741890092648	0	0
mRNA:Solyc08g081010.3.1	3520,26952774682	3,4457510894487	0,0863140013579385	39,9211140167098	0	0
mRNA:Solyc10g006880.3.1	4056,65039327249	6,45577337750121	0,157278112814859	41,0468644489692	0	0
mRNA:Solyc10g024420.3.1	5674,92462137024	7,58277391604143	0,144225724793289	52,5757379753815	0	0
mRNA:Solyc10g080900.3.1	5094,18872052122	8,91502847269481	0,184435749426793	48,3367703951202	0	0
mRNA:Solyc10g085230.2.1	12686,2943024878	6,05140862251161	0,127736770402582	47,3740537156191	0	0
mRNA:Solyc10g085880.1.1	29365,5279548087	8,38715547115947	0,154345695652465	54,3400671829847	0	0
mRNA:Solyc12g013690.2.1	4927,9168073017	5,16472506763012	0,12616394959963	40,9366152852689	0	0
mRNA:Solyc12g013700.2.1	11310,5730200765	7,58478140671413	0,142575559497965	53,1983281946888	0	0
mRNA:Solyc12g098710.2.1	7881,15037027819	4,71024936070417	0,118961250877667	39,594820380192	0	0
mRNA:Solyc05g014390.4.1	3448,80133506124	5,02567358385955	0,134399473474151	37,3935511349018	4,97388742731273e-306	4,55788956975566e-303
mRNA:Solyc08g005630.3.1	6052,74202300342	9,16230008732985	0,249312950795678	36,7501971240905	1,15423074747851e-295	1,01170834213768e-292
