GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr04g0359002.1	2.534437	3.332371	2.094133	1.819249	1.407861	1.219318	2.266414	1.831208	3.407813	1.59316	3.084212	3.730628	2.22659	1.227934	1.989979	1.907514	1.313715	1.823853	1.258869	1.776939	3.112418	5.707711	6.695851	9.976639	3.0749	3.476619	2.79955	1.481155	1.826384	2.273066	3.220091	3.605544	3.320852	2.513453	1.241614	1.74795	2.028721	2.863027	1.607913	0.137083	1.150764	1.082361	3.060045	3.163621	1.912745	3.608112	4.835499	3.56892
Niben261Chr04g0820005.1	66.351033	55.37957	57.334392	148.990238	216.442003	114.244449	160.125806	152.473258	280.506928	159.476345	125.031493	138.386135	236.383468	129.821127	175.837137	131.537394	159.520533	149.221296	275.908949	348.933306	360.909645	563.928534	444.816073	405.951185	101.494803	59.651179	79.46626	347.363248	262.391002	194.452829	249.485491	268.105238	296.5735	254.916258	139.53397	139.140779	267.993914	199.910949	173.751164	170.883242	190.508005	134.673479	352.944627	290.707822	353.659394	231.31236	253.868512	220.617825
Niben261Chr04g0832001.1	6.524198	7.864485	2.89442	7.475533	15.743285	5.883971	6.410155	3.99259	5.807766	6.336112	4.655414	7.551927	7.708864	4.440522	5.808576	9.92241	12.965547	12.548484	8.151395	14.7339	7.042323	19.873591	25.543212	23.272232	9.74179	6.695471	5.433261	13.191065	15.618646	9.581035	6.526406	9.166918	4.767323	6.319713	6.559468	6.44113	12.719993	10.696191	8.494637	8.276724	10.617032	11.173803	11.081644	9.888775	7.325294	11.286258	17.465147	6.733812
Niben261Chr04g1004021.1	0.174643	0.107779	0.129843	0.19869	0.262039	0.143054	0.105462	0.126489	0.174311	0.250419	0.188514	0.109673	0.134054	0.141826	0.099188	0.107596	0.092663	0.197732	0.217284	0.313216	0.223959	0.294682	0.245791	0.303128	0.142236	0.162519	0.197711	0.206858	0.193768	0.247986	0.197817	0.167706	0.21383	0.179739	0.184956	0.090278	0.130765	0.115719	0.145021	0.186173	0.119153	0.202815	0.344904	0.316565	0.276355	0.29845	0.192965	0.245287
Niben261Chr04g1100008.1	1.899073	2.593986	2.023554	2.807279	3.485338	3.039119	2.732321	2.829518	3.916606	2.174961	1.435312	2.528193	1.924524	2.072746	1.925281	2.339676	3.70239	3.0956	3.735434	4.472531	4.192559	5.923037	5.440675	5.914322	2.725969	2.813421	2.907365	4.185118	4.461741	3.892622	3.160624	3.335981	3.296479	2.859589	1.481766	2.430154	1.915756	2.43708	1.811425	2.94538	3.917691	3.024898	4.418601	4.03166	4.24154	3.787787	4.056833	3.659678
Niben261Chr04g1463007.1	0.928592	0.356834	0.558693	0.42363	0.693341	0.466326	0.383896	0.317563	0.500505	0.752791	0.405339	0.387351	1.19591	0.483588	0.595059	0.38387	0.395403	0.505438	0.694367	0.848687	0.557752	1.508451	1.157998	1.55339	0.530202	0.918764	0.985952	0.861448	0.665024	0.637533	0.601303	0.406121	0.486116	0.678182	0.441383	0.633034	0.295878	0.42623	0.405536	0.519565	0.354501	0.486398	0.652396	0.353139	0.407087	0.716748	0.611976	0.410701
Niben261Chr04g1576003.1	1.737426	1.356256	1.639626	2.010441	2.679665	1.836513	1.096027	1.643417	2.284467	1.753765	1.693295	1.726755	1.496913	2.101664	1.774859	1.898442	2.309973	1.874636	2.858164	3.825546	2.942578	3.278779	3.31853	3.127134	2.042573	2.274024	2.6821	2.574484	3.009243	3.027448	2.611279	1.976922	2.093502	1.867623	1.237382	1.153224	1.319783	1.563053	1.36554	2.125919	2.334352	1.925975	2.0182	2.496358	2.109354	1.739703	1.658041	2.516352
Niben261Chr04g1659007.1	3.436208	2.605196	3.428411	4.274843	7.943576	4.491701	2.724483	4.445756	6.386426	2.216189	2.367658	2.77151	4.530525	2.371834	4.894608	5.55544	7.230026	5.562615	11.144291	14.260225	15.564036	11.501742	11.470654	6.893766	3.759084	3.468083	4.835784	8.306705	12.728629	8.677721	6.401663	7.320602	5.974545	3.272889	4.643137	2.309809	4.03277	2.331627	4.00562	6.602108	5.991594	4.529915	12.063392	9.810653	13.746032	7.696675	6.415048	7.4655
Niben261Chr04g1724013.1	23.031312	14.968104	19.089804	12.54296	11.407105	17.934602	9.817531	10.397784	17.825883	4.226844	3.752653	4.177686	4.939325	1.044001	1.812464	1.262888	1.967306	3.879775	12.421335	30.848716	19.266615	24.029665	38.388072	75.742701	46.74225	36.984672	33.252994	46.761235	26.013029	28.699479	22.257354	20.414513	25.555312	15.282651	8.91318	4.484077	7.025463	11.344102	5.729447	5.837765	3.734494	3.629695	24.751113	24.192621	13.062133	6.498335	9.455621	7.237354
Niben261Chr04g1857013.1	1.112431	0.773284	1.625883	1.706227	3.523494	1.423187	3.521733	4.169956	3.413063	2.808143	3.2592	4.394368	4.608672	4.71908	4.276187	6.264708	7.567346	11.228275	13.571443	13.906953	17.060368	23.914318	22.430948	23.572721	2.742135	1.129882	0.847931	3.102841	3.660789	2.606545	9.979149	7.290101	6.809659	6.279636	8.177913	2.520008	3.320715	10.255444	5.582475	9.105172	8.872362	8.393275	13.88352	12.193926	15.915064	15.002653	15.145177	18.537354
Niben261Chr05g0151012.1	14.650077	12.803274	16.944436	13.356717	15.870671	11.175529	9.585333	10.740546	18.101811	15.966673	11.003513	13.606912	16.590215	11.379152	13.828542	15.114431	20.528305	18.034522	22.056671	23.536623	19.14661	23.965878	25.895373	28.739585	12.922557	21.47294	15.433729	27.339011	18.696282	13.779121	14.893022	12.028829	14.487456	17.010164	14.102696	11.86303	19.429705	15.071119	15.930181	16.91785	20.252409	20.996345	23.720266	14.812142	15.900639	15.89486	21.501588	18.352128
Niben261Chr05g0159001.1	5.226747	6.978683	4.584864	5.981263	4.109683	4.292392	2.171843	1.635181	8.108808	3.4898	3.605289	3.010223	2.870083	2.955189	1.632439	0.75831	1.771923	1.497623	6.655137	7.224058	6.507352	9.298542	10.896508	19.055917	7.409574	8.145601	11.103575	10.723994	6.336816	4.637396	4.859846	3.835329	4.499547	6.974177	1.904941	2.125653	3.76242	2.724817	2.013825	4.50683	2.522702	4.358948	6.704648	7.305462	7.413427	4.682362	9.841294	4.888932
Niben261Chr05g0327015.1	3.123635	3.685219	2.908989	3.750229	3.442481	3.321111	3.191722	3.509746	4.12403	4.550854	4.358948	3.914227	3.239235	2.895358	3.712597	3.463738	3.819267	3.603589	3.842333	3.882153	3.845418	5.754883	5.968658	6.229274	3.866097	4.070767	4.026334	4.005165	3.893116	3.857322	3.589962	3.278476	3.625588	4.391377	4.00594	4.050303	3.652838	3.219148	3.294118	3.516169	3.714538	3.308912	3.969857	2.988566	4.113297	4.574563	4.861	4.389901
