GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr01g0425001.1	0.94857	0.701186	1.044016	0.951268	0.414813	0.83379	0.364314	1.094488	0.852493	0.61924	0.175927	0.335678	0.447912	0	0.318635	0.296276	0	0.097439	0.287925	0	0	0.125202	0	0.105019	0	0.307727	0	0.253467	0.183316	0.370954	0.295489	0.772745	0.519972	0.663374	0.212593	0.66384	0.190569	0.21297	0.098268	0.151318	0.218914	0.283682	0.331834	0.2194	0.50331	0.34289	0.443687	0.160509
Niben261Chr01g0527008.1	14.829741	16.398885	22.587284	25.385078	15.860298	16.133722	19.814842	26.748532	26.96987	13.569005	20.846932	12.614343	7.646756	9.275347	10.119825	7.739583	5.803509	9.107388	9.602553	8.581795	9.248596	5.168267	5.289517	5.216091	9.776952	10.675361	11.045486	25.82619	10.198213	11.21383	18.654057	20.955586	22.385947	11.681161	12.753107	15.795097	6.648219	6.93632	10.225646	5.03298	5.809296	6.421489	11.413177	9.703246	13.012337	14.64279	5.881634	12.591811
Niben261Chr01g0564005.1	11.682705	11.242182	22.791126	35.142866	20.83816	27.62619	34.443028	40.744902	36.692591	35.608874	41.254849	32.516388	24.63667	22.950337	21.838488	8.519873	6.895401	10.755731	15.834815	13.201247	12.306767	16.066512	14.693866	12.151944	4.290089	6.558486	11.168085	18.834259	13.171586	11.208499	24.128565	30.598309	22.648568	23.613495	33.290131	30.947218	25.123682	12.68067	21.500255	6.095028	5.491625	7.893717	24.72608	17.420746	17.55302	24.658097	16.91027	23.933352
Niben261Chr01g0566001.1	4.199518	4.077914	9.823566	58.665614	23.774322	48.739287	63.817173	56.947765	30.021925	47.310017	72.99748	39.80342	25.828198	33.846916	26.582258	9.748412	2.847359	7.70105	12.923229	5.715013	7.170423	7.419534	5.926458	5.879348	0	1.351169	0.751272	16.693913	8.575013	9.273571	29.988242	26.682679	24.027503	16.043774	48.977755	30.605374	23.744179	5.604599	27.183059	5.407503	5.04474	10.584623	26.719292	8.419984	9.944723	51.917209	18.490614	30.167722
Niben261Chr01g0638006.1	53.563452	66.791574	109.027582	131.961145	90.273843	110.93507	141.685187	152.667518	182.822835	125.464503	113.805876	99.425148	76.036416	69.494191	66.994132	31.161742	19.216348	32.551014	46.600876	43.86447	46.480532	54.659312	53.931848	58.385655	27.575575	45.183807	56.697642	124.214043	57.529162	63.645692	92.346314	153.877174	110.870801	118.282768	130.581439	109.552737	73.115924	58.8656	88.786768	22.342489	22.018589	39.771797	112.712824	82.263624	83.993154	86.928917	64.154953	86.721955
Niben261Chr01g0725006.1	1.336776	2.463063	3.081912	4.046452	4.032496	4.16493	4.391728	2.948717	5.805218	4.183736	3.894602	3.810851	3.308851	3.734839	2.886072	1.729037	1.419669	2.526022	2.109823	2.12799	1.885285	2.320551	3.144487	3.266506	0.765441	1.479829	1.996355	4.019957	2.999579	3.082157	2.087965	2.891496	1.394622	3.921687	3.572251	3.502617	3.914955	2.425806	2.704395	1.068765	0.963822	1.349951	3.289677	2.617783	2.609701	2.868824	4.217053	2.134872
Niben261Chr01g0754006.1	2.505858	4.202967	4.626411	8.777443	6.54596	6.127324	6.136826	6.021888	7.896032	6.35556	6.656789	6.024927	4.185001	4.206894	4.674323	2.499821	2.162313	3.671107	3.823774	3.17059	4.47897	3.780844	3.533669	3.656404	2.434079	3.914616	3.223196	9.096869	4.165265	4.277493	4.451939	5.992761	6.012251	4.235168	3.950736	4.096612	2.948988	2.59112	3.28744	1.771427	1.670343	2.072535	4.994279	5.956874	6.784083	5.973925	4.031333	5.661509
Niben261Chr01g0872016.1	3.928162	4.405143	5.69218	8.745845	5.001937	5.270432	5.33214	7.798639	7.127505	8.153118	9.807134	5.765937	4.031637	4.560003	4.675868	2.864664	2.21555	2.76238	3.174744	3.001061	3.561291	2.473737	2.452882	2.217083	2.275857	2.880039	3.373714	6.650286	2.067341	2.238954	4.667329	5.821901	6.022046	5.527077	6.501277	5.293062	2.966419	2.290673	4.741369	1.838434	1.506307	2.138878	3.121424	3.913832	4.150288	4.608986	2.900091	5.029091
Niben261Chr01g0893005.1	2.762534	3.575832	7.431122	7.053905	4.849831	5.042948	7.008871	7.467381	8.683932	5.990759	4.091664	4.179928	1.049838	1.284501	1.914445	1.068811	1.060423	0.844459	1.416181	1.954929	2.356592	1.536758	1.181542	0.931177	1.137666	2.738515	1.894593	5.028623	3.619957	2.662284	3.698299	6.039905	6.046132	2.794052	2.915373	4.711746	0.674944	0.920199	1.915976	0.677597	1.026379	0.819323	2.833319	2.980905	3.994954	1.815008	0.960304	2.756239
Niben261Chr01g0952001.1	3.986208	3.950653	7.854365	17.178772	13.142856	14.559978	15.200323	25.438084	15.099338	19.80073	19.749121	10.581891	10.144593	4.777098	6.899042	3.527345	1.196456	4.135843	5.741747	2.564025	1.999371	2.670143	2.591376	2.592496	1.695046	2.021699	3.358778	15.994216	7.301877	8.549938	24.15099	22.631052	18.80119	9.473448	21.263094	8.452157	10.367668	2.719068	7.176651	0.788968	0.390713	1.925862	11.61978	3.193849	3.26612	5.928144	3.833754	5.718578
Niben261Chr01g0971006.1	11.537681	10.276409	20.355537	40.074876	18.133608	33.016207	45.754486	59.522471	47.837896	56.487352	67.838931	56.62271	20.944351	26.833719	24.354219	6.430094	2.93366	5.664917	6.249079	4.053728	10.055451	4.994823	6.607579	6.538835	3.929038	5.880296	5.155206	12.880716	8.217614	13.248735	28.091339	44.817435	25.249501	39.138137	51.406663	48.898043	16.505621	10.801521	20.232337	6.860168	2.879371	6.610656	17.087585	10.23983	12.11852	18.780955	14.756443	19.111826
Niben261Chr01g1023001.1	3.982155	5.189765	9.189118	12.49995	6.679999	9.099107	11.159876	14.108968	14.777886	5.765786	7.00074	4.008733	3.083151	3.589692	2.455312	1.732737	0.88887	2.429444	0.893955	0.613122	0.839369	1.991675	1.796868	1.551912	1.927561	2.457056	3.990549	6.501537	2.687723	3.10353	5.561714	8.58056	6.182864	4.291235	5.297517	4.810748	2.360058	1.637942	2.831859	0.569568	0.534863	1.08581	2.702714	1.767651	2.420521	3.785772	1.764972	3.900261
Niben261Chr01g1045005.1	20.548758	23.808069	40.14188	63.148267	31.424045	47.826324	62.467194	67.172554	49.428592	85.790986	96.502262	79.969719	50.123155	47.687792	49.316356	12.698337	5.753704	11.312903	16.539134	10.106582	9.65629	15.183297	18.266653	20.309645	3.304083	8.036568	9.358459	21.175316	18.046463	15.863937	27.156917	49.551336	25.677242	57.959068	87.584063	81.638594	38.909307	23.586285	62.664238	6.328586	6.885123	10.83035	38.313538	23.580498	22.880634	38.504342	29.487886	38.943277
Niben261Chr01g1064006.1	6.391295	4.870293	11.90204	33.324863	28.814966	30.179071	37.092153	55.425054	28.893176	24.021328	36.411887	19.284139	11.54108	17.129561	15.819122	6.771255	2.142939	4.469641	6.255683	3.087789	4.18843	5.345963	4.949512	6.046719	0.662712	1.430725	2.909885	16.255321	11.562769	10.145654	21.545772	31.176883	21.902067	14.99185	24.190869	16.807142	10.582458	4.496234	11.552035	3.565093	2.730224	4.02003	6.814604	4.100103	4.599069	12.578944	5.864788	12.405239
Niben261Chr01g1065004.1	4.71945	7.740985	13.689509	23.363748	20.630234	22.415345	30.84379	48.613555	23.017141	20.645867	28.461603	18.562025	13.554589	19.156837	14.163614	5.288524	3.068072	4.824944	3.635003	2.238157	3.625848	5.028553	5.882127	5.017556	2.168786	3.431254	3.343744	9.268528	9.126009	10.804166	21.211922	21.663013	17.998335	9.772631	15.891592	23.419259	10.343175	2.429179	9.275274	3.972319	1.058601	4.031866	5.464232	2.805996	4.786361	8.789224	5.00401	9.656483
Niben261Chr01g1103007.1	12.322542	5.735884	6.468378	17.744791	11.843857	11.233476	15.519414	14.696581	13.436912	14.852991	16.352088	10.292913	7.628608	4.758186	8.93968	0.922681	0.327055	2.211775	12.796274	9.039346	8.693783	12.471538	10.995591	12.565614	1.887735	2.036986	2.395832	17.211779	6.618567	7.355548	15.420017	19.10837	10.392965	11.160151	18.499208	10.230597	10.018991	3.706832	8.914881	1.413458	1.105524	3.90369	16.648944	8.339347	10.712833	23.091991	12.519168	21.559402
Niben261Chr01g1131004.1	11.901544	22.67866	39.827589	54.769533	46.426944	48.012285	54.513642	62.018385	69.006772	34.887683	36.981686	30.473917	22.426586	25.726935	13.677323	11.987214	5.587259	11.121036	8.302428	3.558912	5.903478	10.287918	8.77918	6.584152	5.269008	12.722071	20.903434	39.905896	23.348887	32.713008	34.270997	57.793488	38.252259	26.525483	33.517889	31.378606	16.952608	11.273213	18.772776	4.43763	3.64739	5.383256	18.533646	12.853579	15.566627	8.870104	6.364228	8.788587
Niben261Chr01g1267005.1	2.086535	2.54723	3.715397	5.966443	3.835692	4.687013	5.415252	7.255575	6.353902	5.696458	7.117227	5.314272	4.052987	3.704501	4.118552	2.12964	1.737768	3.340016	4.238852	3.416013	3.793672	2.411866	2.349562	2.411601	0.853484	1.154777	1.619089	3.23291	2.078108	2.382029	4.306223	6.169561	3.739233	3.832067	5.709556	4.416316	3.573536	2.424383	4.359741	1.999453	2.346058	2.872003	3.82308	2.97294	3.781983	4.505848	2.795195	3.972996
Niben261Chr01g1268002.1	3.260722	4.253242	3.927605	44.257276	17.602444	35.560499	34.898281	25.733926	18.362387	21.03268	22.290249	14.38281	8.16712	7.20452	9.363318	1.864049	0.758944	1.561807	1.256094	0.786485	1.061792	0.716531	0.874118	0.416379	0.301058	1.0178	0.261191	11.027384	4.596063	2.251748	11.620486	13.175502	10.003595	19.905289	28.663535	16.53064	9.325111	3.125754	14.138388	1.342856	0.83518	3.968521	10.138385	5.516895	4.705947	11.074024	7.161615	10.585369
Niben261Chr01g1304003.1	1.310645	1.337406	2.156507	1.867976	1.799063	2.632645	2.91159	2.709123	4.80835	4.875697	5.362998	4.196361	1.698044	1.80868	1.591147	0.696147	0.722964	0.560127	0.286673	0.302309	0.379296	0.89585	0.926231	1.295836	0.160321	0.446707	0.774935	1.081752	0.95255	0.957734	1.206247	3.57463	1.27099	2.146595	3.182972	2.833148	0.860595	1.148814	1.86586	0.694674	0.648072	0.494028	0.455929	0.582439	0.50413	0.975129	0.746447	0.975206
Niben261Chr01g1459006.1	8.204576	6.597713	7.893369	4.347108	5.238347	4.342491	3.52609	3.874994	5.304496	4.771836	3.946082	4.418197	5.910888	5.234604	5.898914	10.176714	13.407963	12.795774	9.765342	11.357641	9.6125	11.309741	10.394904	9.216314	9.402595	9.525599	10.776014	7.613324	7.488657	5.545417	4.338556	4.384477	4.738327	5.11943	3.46794	4.644605	5.862602	7.218062	3.781526	8.54842	12.861353	10.046788	9.140619	9.303275	8.749321	8.225277	7.775019	7.947034
Niben261Chr01g1483009.1	40.100415	45.618238	58.284728	136.337274	75.144987	123.098951	138.957075	187.740069	91.422623	115.684004	150.119561	120.459172	49.039486	93.642398	77.047673	69.696326	23.510656	56.672294	31.301047	21.056509	31.61656	33.480539	23.456665	12.241892	10.533992	19.597762	17.10933	55.052652	31.06424	28.089294	62.956392	106.100934	69.632198	66.925761	99.064626	107.847774	53.341519	36.83863	63.625425	43.256305	25.043244	52.342683	49.568518	38.994828	51.189843	109.282066	52.953086	108.519743
Niben261Chr01g1631001.1	0.974129	1.093011	0.919968	1.722428	1.503017	1.116018	0.811041	1.427949	1.299091	3.034273	2.440147	1.462419	1.336586	0.952276	1.112306	0.760746	1.098214	0.661574	0.94099	1.153272	1.204693	1.07821	1.124578	1.576131	0.711725	1.128562	1.125835	1.815722	1.947166	1.750546	1.672051	2.19413	1.958591	1.097784	2.116453	1.607708	1.098929	1.030453	1.076295	0.770864	0.832873	0.753407	0.853123	0.993309	1.291706	0.93227	0.844488	1.099796
Niben261Chr01g1703002.1	105.745329	125.44517	195.957396	290.566993	186.644671	251.093281	262.2978	354.422986	191.209165	249.418531	278.631581	209.413366	146.991749	183.619477	162.648187	111.336821	49.217195	79.732093	102.331816	84.848431	71.686174	43.471602	44.733845	45.103745	71.208843	67.673638	77.749038	131.178	86.881525	89.045292	262.516955	210.474561	253.219607	159.558281	229.046103	176.886023	93.709188	85.477149	161.605154	39.939729	31.48465	59.463122	111.766365	73.224562	74.354553	89.06967	74.743636	87.654848
Niben261Chr01g1712008.1	10.187318	11.300042	16.462989	28.873411	19.236719	24.592695	31.409873	36.101539	31.06222	35.63872	31.877883	27.045433	16.208003	20.343607	18.28534	10.708394	10.942356	13.476397	12.124844	10.714304	11.247695	16.81267	17.409567	16.550219	4.021207	5.616233	7.718594	17.096624	12.619111	10.496106	16.489968	25.24651	16.432476	23.61018	26.36616	26.327524	15.892224	12.851655	19.657334	9.967299	8.932375	9.917697	16.917375	13.085051	12.270636	16.524526	14.547218	16.460762
Niben261Chr01g1734012.1	4.015607	4.515012	3.543109	13.472321	9.915294	8.982399	10.438043	8.46333	9.373197	7.799682	6.997562	7.465531	3.528156	2.54931	4.165945	0.735908	0.859788	1.291894	3.216948	3.59522	4.611033	2.281891	2.621063	3.780791	1.162135	3.343325	1.197285	13.232346	6.832903	6.852457	7.388832	8.611757	8.285425	7.915977	8.744481	6.784507	4.204508	1.704117	5.102979	0.583161	0.846283	2.193424	7.518713	6.790861	6.67313	6.816052	4.407968	7.731782
Niben261Chr01g1741002.1	18.116217	23.837729	44.732137	107.407181	56.983621	115.463609	132.650882	149.348584	85.377378	167.200614	185.369227	201.165457	75.656939	155.126707	88.867615	38.80762	3.316099	26.228666	42.946383	19.862311	13.525504	59.316111	45.09836	57.591189	8.041011	18.494	6.617981	4.875531	18.775537	34.177747	23.577483	92.170215	20.795355	79.431602	147.194419	137.924496	34.611168	22.537782	81.011488	22.599878	15.399317	27.104076	63.174228	55.466735	38.158408	38.780324	22.455658	40.473937
Niben261Chr01g1747008.1	1.530069	0.823963	1.48082	10.954765	5.096625	7.033043	10.682477	10.918284	6.179255	13.682736	18.910189	11.454779	5.464537	4.766039	5.163187	0.373476	0.23475	0.666891	2.358695	1.571495	1.573873	1.118157	1.11647	1.193526	0.148828	0.353219	0.21018	2.438502	2.431767	1.309812	4.460805	6.886692	3.813562	4.493758	10.380299	8.832771	4.012477	1.045087	5.338941	0.107945	0.123433	0.453748	4.583823	1.602937	1.531103	2.793272	1.003599	2.709673
Niben261Chr01g1767005.1	0.427483	0.581303	1.200344	1.518229	1.381484	1.200907	1.310896	2.310839	1.161099	0.858506	1.179733	0.975551	1.251969	1.872486	0.949748	1.167246	0.73854	1.218168	1.177885	1.138928	1.361028	0.783226	0.650654	0.598357	0.235213	0.412959	0.587093	1.381011	0.538437	0.779378	0.720831	1.634348	0.845513	0.506526	0.960319	0.704605	0.65651	0.808713	0.803776	0.576491	0.464798	0.693394	0.994594	0.769323	1.519143	1.404831	1.123422	1.137721
Niben261Chr01g1778008.1	92.941172	115.295559	154.642145	165.150731	115.831285	143.644819	169.967893	208.057805	191.584986	139.171374	145.906898	113.891802	53.063386	61.745046	63.406243	47.858326	41.413364	61.815197	38.478512	39.40049	38.533112	55.844553	60.71734	63.951346	50.05589	60.664703	51.788763	113.668621	77.737096	89.343125	216.774804	225.467383	221.243421	105.834986	166.183822	149.010352	51.526329	71.910276	84.517109	50.798871	56.482868	62.022508	86.712873	83.409193	76.227161	97.663817	69.071477	92.876164
Niben261Chr01g1788001.1	38.356454	47.677658	85.974328	120.501525	93.393691	107.383305	143.020773	160.562322	119.954647	118.211155	140.407953	106.182509	96.803319	95.779882	92.897686	73.387238	51.210217	67.167226	80.881349	60.166013	65.634768	69.731821	75.762061	61.335944	22.653817	30.313932	38.374463	80.321419	53.934938	55.162248	80.261608	126.821202	75.082961	88.386608	116.992034	105.228666	91.300066	68.91059	97.24813	45.927944	42.598741	52.407338	103.791204	74.977342	80.689407	96.060801	77.520375	91.729083
Niben261Chr01g1788011.1	3.572966	2.886631	4.879791	7.301171	6.316629	7.951295	8.636413	9.136606	4.783958	5.903553	7.240424	5.88363	4.279241	5.248154	6.30832	3.399539	3.808864	3.870419	4.629482	3.003839	4.767869	3.582875	3.260651	2.909386	1.303362	2.602855	1.815662	5.317058	4.889018	5.709101	5.188544	7.255427	7.112129	4.563983	7.2207	5.755106	4.566667	3.273498	5.580921	2.553611	3.272654	3.552176	5.07717	4.507552	5.095246	4.200424	3.400098	3.898702
Niben261Chr01g1848008.1	4.063564	5.335055	7.402824	32.743679	10.474095	22.3416	41.439671	33.480487	21.052272	33.27476	42.166602	31.391012	11.783544	25.542378	19.935342	5.895071	4.613378	4.920374	3.171291	1.458555	1.931663	2.630813	2.197862	2.07897	0.553297	1.122603	0.766942	10.959758	3.969212	3.064904	9.222876	14.978313	10.340325	25.05258	37.886456	23.91262	17.023425	4.824874	21.470769	5.701529	3.346064	3.947677	8.570639	4.049248	4.695954	9.308797	5.587286	10.366673
Niben261Chr02g0010006.1	1485.411928	1145.789031	921.265539	1051.473542	1225.24703	1020.160873	728.961734	577.159267	829.806351	680.636911	603.209795	550.083489	1029.91127	663.098918	840.700325	991.602053	1428.708411	1056.782176	1280.603361	1329.351273	1719.367547	1462.545762	897.141657	887.598261	1520.275331	2221.240454	2004.088342	3477.856493	1753.195935	1542.41335	914.607821	1021.578937	864.136955	1132.460122	1161.214579	1107.806618	2151.103108	1229.948831	1794.613487	1786.906334	2510.525169	2402.286093	2332.647856	1684.732132	1898.607372	958.436384	971.956755	937.485592
Niben261Chr02g0046008.1	22.604453	22.658533	45.597822	54.646055	39.771617	51.518995	73.806393	73.631742	66.311379	61.031337	66.718898	50.030166	35.83033	36.334214	33.872608	12.746451	8.782247	14.133212	21.848174	14.628474	15.33291	30.378985	38.532896	39.407551	5.490983	7.629968	13.640626	23.539476	21.148707	22.261078	34.858887	65.571094	33.704714	50.749124	73.643195	53.05502	17.033659	23.422996	34.46087	6.160658	3.400819	8.948146	32.391376	17.106476	16.857124	27.885357	21.634418	28.978286
Niben261Chr02g0065003.1	0.659889	0.363617	0.331921	0.386814	0.335482	0.382127	0.266723	0.234292	0.464726	0.363369	0.06457	0.289495	0.250227	0.346124	0.584853	0.333599	0.507159	0.536479	1.258381	2.435194	1.273702	1.847259	1.355977	1.782989	1.212732	1.016494	1.095776	0.930312	1.030646	0.71329	1.370019	0.161633	1.338418	1.367501	0.389386	0.36547	0.840401	1.443825	0.438595	1.341385	1.887588	2.271235	0.984145	2.128549	1.800729	0.801871	1.40952	1.587326
Niben261Chr02g0098011.1	5.269324	10.233484	10.903831	27.028957	23.796579	18.772868	23.739971	20.227732	21.732612	14.302517	12.488291	14.940256	11.040021	8.222722	7.089403	6.272703	3.023062	4.129425	10.059155	8.503934	10.63754	13.394187	9.013568	11.139185	3.064597	6.085953	6.526069	30.345721	14.41491	14.988943	13.567643	16.609344	17.751189	13.359837	10.467541	13.011646	8.063603	6.874566	4.372796	3.728043	4.637262	5.809187	24.679942	21.046513	17.064056	16.46122	12.054503	13.749948
Niben261Chr02g0151007.1	2.356908	4.407928	6.661511	9.721092	9.792609	9.270209	9.685617	11.977956	10.820298	7.620128	8.687092	6.218458	5.857336	5.710265	5.626095	3.885347	3.117357	3.316114	6.788622	6.435799	5.309317	5.573677	7.100147	5.499011	1.93157	2.205311	4.698652	10.447247	7.579482	8.008549	8.1072	10.69638	7.894502	8.807989	8.875075	7.948581	6.019362	4.979017	5.749801	3.826911	4.388528	3.96318	10.589328	7.318787	10.348607	6.476439	7.307189	6.739615
Niben261Chr02g0325003.1	0.840851	0.50778	0.855912	0.376955	0.536291	0.218847	0.20686	0.180261	0.24886	0.324154	0.113576	0.19846	0.535921	0.341011	0.76111	0.83017	0.931696	0.669903	0.927823	1.329559	1.271432	1.100259	0.626702	0.976799	1.524567	0.577671	1.200388	0.533316	0.760801	0.568135	0.163104	0.344888	0.210914	0.928045	0.406437	0.539871	0.580083	1.12491	0.394512	1.504053	1.480954	1.081869	0.600701	0.850686	0.777212	0.415174	0.557835	0.371711
Niben261Chr02g0473010.1	17.15029	19.825803	21.49188	20.989802	22.025334	24.163071	22.416518	25.196652	27.732235	20.383604	17.801112	18.545123	18.010365	14.776393	15.576378	12.701687	13.510915	14.539428	16.416747	16.532059	16.500785	19.799481	17.759264	23.375302	15.998015	18.130572	16.144034	29.867488	21.178306	22.07057	23.32726	26.621734	22.151726	18.995498	18.301043	16.048681	22.14705	13.07912	17.746834	16.299761	18.00929	17.193629	25.310046	18.326673	18.372532	19.753713	18.831006	18.740906
Niben261Chr02g0529005.1	93.288455	125.536187	68.445073	165.603347	78.913832	71.764984	67.245495	65.642279	222.848117	139.038116	121.693823	168.115844	56.685613	39.087367	39.737025	32.788863	18.881784	28.315376	43.425147	59.563027	104.432878	68.821954	43.399453	37.779631	111.41493	136.083275	93.024031	87.318164	81.424507	72.815824	88.940238	86.609173	134.991456	91.467789	59.252559	92.509234	21.471594	27.097973	22.513067	14.694333	15.459354	20.283174	30.508059	152.294302	102.580802	92.789527	52.984084	93.693981
