GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr02g0275001.1	2.819962	2.143022	1.720824	5.8201	6.459017	4.609502	7.918492	4.84816	7.425758	9.52571	3.551997	5.084104	5.81709	4.840054	4.799457	2.846098	2.078252	4.028312	5.598648	8.968266	8.141088	21.059964	15.572334	16.116078	1.769717	2.169803	2.083707	5.483106	7.197576	5.866131	3.921608	6.265984	5.715191	15.673913	8.375306	7.340449	10.399723	12.067587	7.747273	2.819193	2.52527	4.544462	11.323788	9.171621	10.041552	8.896788	9.092089	8.807619
Niben261Chr02g0505007.1	1.427242	1.596624	1.936562	3.132586	2.396578	2.368732	3.143742	2.969537	2.375827	4.136792	5.13947	4.011786	4.079818	3.829463	3.531854	2.765586	3.255391	2.790697	5.185781	4.363357	4.546142	4.84448	5.391294	5.483309	1.168503	1.497648	1.574691	2.894278	2.405028	1.892505	2.223306	1.748846	2.483847	2.806274	3.345543	2.982837	3.261827	2.532952	3.282466	2.504899	2.258814	2.304676	3.730658	3.055359	2.811558	3.264671	3.065611	3.926697
Niben261Chr02g0525014.1	0.45829	0.368155	0.325402	0.445142	0.710868	0.41646	0.23479	0.499385	0.556673	0.511959	0.484659	0.692924	0.368053	0.400406	0.36945	0.509582	0.677567	0.736759	0.839658	0.627232	0.846259	0.829993	0.910161	0.866319	0.490801	0.496506	0.526155	0.635135	0.402431	0.519798	0.574723	0.378879	0.397579	0.520279	0.43761	0.322857	0.333845	0.234343	0.342615	0.267462	0.277463	0.398962	0.468184	0.277231	0.439785	0.573271	0.854495	0.566388
Niben261Chr02g0559006.1	14.008351	16.050217	15.039001	28.355167	27.586471	21.470213	31.539897	25.353399	38.393039	29.459974	20.754085	25.185405	19.090684	20.041078	19.449237	15.370575	12.078737	13.19784	27.734452	36.301497	25.91882	57.477108	65.616405	73.798928	13.30748	11.159664	11.251392	16.753054	21.4477	19.092086	18.794425	20.811256	26.483125	41.75679	39.607619	27.077953	13.118607	36.309643	22.600649	16.736306	14.458232	19.641859	26.025869	31.153566	31.232744	26.531314	26.917908	31.102155
Niben261Chr02g0597011.1	1.555064	2.013381	0.606271	1.40606	0.407571	0.847323	0.984636	0.707636	2.058717	2.517064	0.715098	3.412432	3.643462	1.278919	1.295404	1.203269	1.757279	3.960709	2.830089	3.086196	3.933601	3.562611	1.99504	3.233385	1.603277	0.837091	1.390964	2.060562	0.264608	0.817611	1.156721	1.431956	0.549215	0.582446	0	1.349175	0.542739	0	0.798871	0.953512	0	0.768518	0	1.598915	0.511457	0.464367	2.402455	0
Niben261Chr02g0635015.1	43.167084	42.982798	50.328044	63.228793	60.763617	51.015806	58.892303	70.8739	53.485074	101.164957	90.777744	97.728549	101.64777	99.283761	100.545693	95.42778	106.066084	89.934947	110.736668	118.00329	98.421057	176.436501	179.252857	174.523536	42.478174	37.958642	52.436821	73.301655	56.163177	40.679848	56.667759	65.719606	49.806872	81.645598	83.196439	87.182346	110.121597	85.28598	90.242245	79.111356	85.535912	80.16945	87.704894	77.367009	91.095939	101.142715	116.618926	97.361153
Niben261Chr02g0774004.1	0.040487	0.039315	0	0.082368	0.254675	0.132364	0.153815	0.257934	0.1206	0.157281	0.446835	0.133244	0.177863	0.066595	0.101163	0.328944	0.164708	0.340292	0.281338	0.413237	0.192027	0.556356	0.857051	0.566826	0	0	0.036215	0	0	0.021287	0.060232	0	0.042898	0	0	0.05269	0	0	0	0.074476	0	0.030014	0	0.031233	0	0.072541	0	0
Niben261Chr02g0836001.1	0	0.276197	0.059288	0.175707	0.252945	0.275679	0.216134	0.150204	0.352301	0.27248	0.349745	0.165271	0.544787	0.658165	0.450838	0.672275	0.506181	0.580028	0.454501	0.585051	0.512633	1.04865	0.858388	1.26725	0.26145	0.107904	0.287646	0.151124	0.417036	0.318909	0.337073	0.113004	0.161113	0.361194	0.231521	0.463584	0.338926	0.404403	0.449139	0.494398	0.664641	0.635541	0.487207	0.529749	0.482396	0.875628	0.494904	0.305655
Niben261Chr02g0878007.1	10.728839	10.623942	12.175135	41.708006	48.275688	24.528283	73.044002	73.070515	61.923829	167.958528	121.706001	148.71403	139.89689	141.861967	107.54702	97.398592	87.366645	81.165591	58.289421	87.817541	87.259027	239.628305	236.965313	173.995767	2.518876	0.854415	4.560658	14.884348	9.001424	7.707189	14.696226	14.451704	13.055306	12.771168	14.247602	7.879717	28.249956	9.569628	32.958676	4.201037	3.281198	4.803302	12.970937	14.58061	9.956903	37.113837	27.569512	34.974388
Niben261Chr02g1039019.1	9.069095	12.16431	9.462638	11.503778	13.338233	9.812083	13.337521	16.270061	13.409942	22.240898	24.392416	25.637824	26.426837	27.419664	23.094864	21.279351	28.621651	20.838342	29.825537	32.796912	28.716959	40.537414	46.372498	37.552305	7.803078	7.137347	9.933313	10.056484	7.22741	5.968912	5.726796	8.255524	7.051204	9.750513	9.729132	9.50995	12.296573	9.850343	11.915591	9.181389	8.674685	9.624934	13.056178	11.723088	12.295982	12.274385	15.119796	11.782482
Niben261Chr02g1095016.1	4.300906	5.632634	5.358875	5.725333	7.181381	5.753656	5.319139	5.448921	5.463404	7.234297	7.439144	6.71425	8.659397	7.66669	7.567606	7.308303	8.556982	8.573607	8.776352	10.631317	10.872445	11.051648	12.281211	11.045542	7.516636	6.005398	7.98211	6.344363	8.633178	7.691044	6.356691	5.887432	6.042356	7.577626	7.440246	6.916798	8.351903	6.77356	7.036074	7.430941	8.47145	7.28541	6.318041	7.644974	8.499745	7.657287	7.745495	8.271687
Niben261Chr02g1386007.1	20.871577	12.01795	21.284432	46.730844	53.267496	29.888019	38.991054	49.568322	64.011452	64.830074	65.677536	103.231359	155.380417	107.956332	146.573453	87.339308	120.14032	116.278865	194.367429	204.114046	170.044558	233.220205	267.767794	213.282858	23.474922	10.891553	23.027768	38.527275	72.137596	42.579811	57.481518	91.460142	53.777647	89.011725	77.918546	93.047484	144.756264	143.374633	112.74917	83.092771	119.256342	84.265993	76.690624	112.133643	150.87963	137.451234	131.261768	144.133616
Niben261Chr02g1409007.1	4.164975	4.432469	4.303951	6.355576	5.195846	4.842104	5.509736	5.853226	5.533366	7.547677	7.727228	8.081259	7.974826	7.81596	6.621821	6.872515	6.776758	7.324519	7.676392	8.67216	6.495378	9.784486	10.899592	8.507028	4.649911	3.472506	3.942832	3.922288	4.782231	4.331116	3.331217	5.057467	3.953852	4.33328	4.481518	5.045841	4.625073	4.276239	4.347863	4.275662	4.648754	4.518886	3.6403	5.143197	4.557028	5.284814	4.765316	5.421927
Niben261Chr03g0016006.1	5.050131	6.934625	5.757249	15.118719	11.815665	10.746439	14.125652	14.656932	12.038908	20.313978	23.116099	23.761767	20.268716	21.453131	15.074375	19.258355	21.219252	23.208154	27.314992	32.917756	25.74365	35.484141	40.522151	34.518665	2.954043	3.2829	2.402361	3.497324	4.509177	4.673773	5.017193	4.071746	5.521229	5.153909	5.45312	5.834278	6.363286	5.259939	4.616607	5.475651	4.5534	5.499999	6.127003	7.176829	6.820598	7.616193	7.960228	7.033939
Niben261Chr03g0053016.1	11.173393	13.030042	13.093942	21.807388	16.362876	16.763898	21.86903	24.85406	17.814864	36.452709	32.366873	34.226644	31.961222	28.917945	26.584689	26.344282	27.252559	25.21928	28.567847	29.691054	25.626423	36.913087	35.250295	33.054979	11.957582	9.294549	13.004614	14.072916	10.868969	10.220415	12.831134	13.740931	12.269204	14.452088	18.030417	15.764315	20.464571	12.358139	17.977196	11.270825	13.209132	12.966265	16.617171	16.018159	15.718399	19.753031	21.017439	20.826658
Niben261Chr03g0059001.1	99.432401	143.756941	85.284296	301.181591	323.150296	238.385991	463.794744	361.975259	392.712782	817.590911	652.329572	721.365781	632.892038	608.770781	480.324513	551.38925	828.482411	852.601358	1257.936591	1296.768138	1425.269998	1962.766658	1933.316121	1931.696783	66.065351	87.088689	108.704049	208.611248	120.690898	125.469283	149.567465	128.184897	110.034458	178.762358	215.363781	201.29068	229.041701	117.956131	168.566087	130.066277	136.508342	140.867533	315.183902	187.433221	170.056016	249.412814	181.778302	229.276389
Niben261Chr03g0382001.1	1.671996	1.84154	0.926145	2.745229	2.746617	2.22925	4.51357	3.860584	5.912748	4.871922	4.396674	5.143444	5.620031	5.28315	5.495804	5.672764	5.094005	5.146027	5.109314	5.932849	6.243342	11.85016	12.126092	11.443264	1.904906	1.203343	1.794906	2.500373	3.526727	3.49993	5.367852	5.365648	5.966927	6.092325	5.737223	5.898956	7.060855	8.675795	6.328416	7.465211	7.056386	6.783692	4.696221	5.296718	5.433739	5.204007	6.170751	7.292674
Niben261Chr03g0408006.1	5.161328	6.400503	6.909154	7.084403	7.431996	6.606798	5.43327	4.810447	8.088119	10.358251	7.120092	8.821899	8.79614	7.875606	7.716867	7.722747	8.432134	8.600095	7.654226	9.731759	9.968136	15.441731	12.285439	14.053067	8.206611	7.852844	9.233054	11.741678	9.827049	8.696545	8.307466	7.042967	8.037803	10.410855	9.065113	8.658918	12.956045	10.062283	8.960059	10.981044	10.45761	10.002716	9.444001	9.878252	8.896509	11.447043	12.536984	10.857027
Niben261Chr03g0426010.1	0.643941	0.860191	0.753794	1.400896	1.547764	0.982309	1.12084	1.389534	1.658988	2.102006	2.079537	2.097687	2.009117	1.861787	1.401807	1.338297	2.045787	2.173228	2.018818	2.547468	2.315144	2.411752	2.344646	2.547127	0.844759	0.856845	0.659857	1.907757	1.20752	0.951814	1.263059	0.895561	1.398926	1.068652	0.951072	0.665085	1.13009	0.894491	0.895702	0.936362	0.934998	0.781816	1.120049	0.938603	1.189778	1.067178	1.010043	1.008228
Niben261Chr03g0487014.1	15.503171	16.904773	14.277169	20.851885	21.261286	15.238913	16.73009	18.679848	17.950136	37.56554	33.608804	34.344972	32.989686	31.557594	29.642233	27.565962	34.607517	31.404809	32.0832	35.571968	35.519044	43.274542	41.001421	37.656428	14.65627	15.90873	18.842779	29.483241	18.299474	16.302296	19.270916	17.112064	23.029363	20.255839	26.044386	24.063495	28.851724	21.265929	24.210484	23.638717	23.290346	22.488805	27.696133	23.632489	23.529734	23.998175	21.544158	26.259443
Niben261Chr03g0684010.1	0.786812	0.386255	0.115022	0.60855	0.714004	0.579041	0.940991	0.58624	0.881344	1.835019	0.557735	1.103897	1.814449	1.077206	1.317075	1.141437	1.473606	1.426205	1.023317	1.00956	0.746323	1.456768	2.428109	1.768074	1.013873	0.870172	0.789917	0.29847	0.862141	1.092892	0.742798	0.834463	0.937611	1.669584	1.146978	1.288777	0.931683	0.660005	0.994922	1.085419	1.012423	1.121265	0.403681	1.219315	0.487951	1.338404	1.025543	1.097696
Niben261Chr03g0945007.1	1.553059	1.610613	1.445017	2.449073	2.826261	2.791775	2.817267	3.269165	3.714517	2.817674	3.654707	4.653479	4.155848	2.70844	3.675449	3.570386	3.898778	4.439708	3.866826	4.244797	3.42469	5.851729	8.422266	7.207412	2.348671	1.397713	2.075978	2.258037	2.679832	3.062691	2.991647	2.932368	2.815992	1.705898	4.110101	2.82882	3.738057	2.322895	2.463171	2.171621	1.834977	2.562612	2.827892	1.606234	2.706706	2.935677	2.925932	2.592407
Niben261Chr03g0984003.1	0.018812	0.078492	0.091364	0.050961	0.028758	0	0	0.033957	0.018143	0.039752	0.024869	0.045009	0.082271	0.016651	0.016785	0.025038	0.011106	0.04035	0.019137	0.084855	0.017144	0.108951	0.172769	0.154513	0.038953	0	0.01639	0.018171	0.038233	0.033593	0.013669	0.041284	0.038905	0.111341	0.045986	0.139822	0.020358	0.015743	0.063308	0.016056	0.030313	0	0.019989	0.047212	0.019298	0.037332	0.047226	0
Niben261Chr03g1086006.1	1.767222	1.504947	2.844044	3.078674	1.936111	1.835484	1.531215	1.322922	2.924894	1.05397	2.322546	3.662966	4.068113	3.434932	3.051232	3.653631	2.629135	3.261161	3.942343	4.318178	4.83443	3.575328	7.138087	6.001917	1.85373	1.967823	2.958304	2.15355	2.752683	3.378141	4.296815	1.81327	3.608198	2.01865	3.897384	2.100144	2.202599	2.932026	1.933715	3.403717	2.139543	3.264224	1.763354	3.99038	2.500873	2.435108	4.345626	4.284874
Niben261Chr03g1268004.1	1.986648	1.242322	1.243464	1.948848	2.730154	1.537659	1.691635	1.793715	2.342615	2.024482	2.070729	1.753073	2.356085	1.656047	2.799048	2.964436	2.496382	1.943157	2.42088	2.232131	3.988076	3.313063	4.339901	4.319956	1.626563	1.555797	2.064322	1.853302	2.674608	2.516179	3.314086	1.988445	1.845143	1.424871	2.055615	2.049018	2.546141	2.10674	1.665735	1.554583	2.306523	1.700739	0.897312	1.475865	2.2578	2.525564	3.513102	3.481329
Niben261Chr03g1294006.1	346.983789	287.328875	303.192377	424.635763	504.495294	486.199276	630.755745	518.358421	557.370193	1060.108099	901.155669	937.342185	947.679726	860.913999	864.25305	986.793913	1014.947935	1249.326767	1339.284681	1580.509907	1593.011526	2102.414271	1898.975513	2008.47944	393.363467	414.885772	383.604461	684.428846	439.335259	480.583645	521.597291	443.83949	495.430341	625.994289	494.69031	371.703875	604.341367	431.897725	540.890651	532.2611	440.885022	428.974989	708.373457	535.364883	512.051496	710.43129	634.229695	660.084983
Niben261Chr03g1454008.1	3.864545	4.210185	3.417262	5.241332	3.779731	4.930828	5.908491	4.503651	6.083233	7.581384	7.671926	13.214555	10.849361	8.372199	9.813035	8.861433	9.202795	7.201802	13.239732	14.270275	13.41143	18.688269	22.12931	19.647398	4.761797	3.260117	5.227257	4.215273	4.811604	4.113304	6.871015	5.728415	6.291736	13.556658	11.856568	10.917287	12.632474	12.343441	10.168623	11.790242	8.734731	10.760298	9.479259	15.845628	16.089297	13.257052	13.214899	12.131508
Niben261Chr03g1511052.1	0.070242	0.053851	0.041078	0.280817	0.414217	0.086115	0.264627	0.3516	0.303248	0.717883	0.429039	0.463627	0.524569	0.577682	0.434826	0.36687	0.261906	0.26695	0.85273	0.708001	0.465193	0.894553	0.696647	0.833174	0.217251	0.169499	0.094244	0.273974	0.350059	0.180998	0.53877	0.315319	0.370175	0.460494	0.437872	0.365635	0.217236	0.194948	0.486872	0.258414	0.077044	0.130176	0.387195	0.2168	0.173661	0.251698	0.481536	0.38545
Niben261Chr03g1514007.1	0.392007	0.266054	0.420286	0.876707	0.720915	0.795722	0.527448	0.986945	0.697991	1.142116	1.171719	1.707612	0.763475	0.848217	0.778061	0.66512	1.284644	0.866177	1.374594	0.944642	0.986681	1.227752	1.44382	0.944486	0.471224	0.472971	0.479169	0.706	0.661662	0.681999	0.656079	0.612513	0.484476	0.807537	0.997841	0.595183	0.43923	0.55982	0.568742	0.48315	0.476468	0.570335	0.589498	0.881746	1.130707	0.644573	0.975765	0.847646
