ID	Name
PHT79676	CaICS
PHT82603	CaPAL1a
PHT66340	CaPAL1b
PHT70654	CaPAL2
PHT71862	CaPAL3a
PHT71857	CaPAL3b
PHT71856	CaPAL3c
PHT71855	CaPAL3d
PHT57599	CaPAL3e
PHT70133	CaEDS5
PHT79702	CaEDS1
PHT75770	CaAIM1a
PHT79522	CaAIM1b1
PHT73420	CaAIM1b2
PHT74414	CaAIM1c
PHT95247	CaBSMT1a
PHT95244	CaBSMT1b
PHT85358	CaBSMT1c
PHT89518	CaMES1
PHT89517	CaMES2
PHT89515	CaMES3
PHT24890	CaMES4
