ID	Name
PHT75942	CaAACT2
PHT62503	CaAACT3
PHT96124	CaHMGS2
PHT66183	CaHMGS3
PHT72868	CaHMGS4a
PHT72867	CaHMGS4b
PHT92514	CaHMGS4c
PHT92513	CaHMGS4d
PHT94009	CaHMGR1a
PHT93821	CaHMGR1b
PHT82982	CaHMGR1c
PHT90961	CaHMGR2
PHT60795	CaHMGR3a
PHT89201	CaHMGR3b
PHT89065	CaHMGR3c
PHT89863	CaHMGR4a
PHT89862	CaHMGR4b
PHT85076	CaHMGR4c
PHT76570	CaHMGR4d
PHT63885	CaHMGR4e
PHT63035	CaMK
PHT93074	CaPMK1
PHT95118	CaPMK2a
PHT79019	CaPMK2b
PHT65278	CaMPDC
