Name	pcrtB46h_vs_GFP46h_filtered
Niben261Chr10g0129002.1	6,37314307170458
Niben261Chr18g0858015.1	-3,3008501228289
Niben261Chr13g1031007.1	-7,43887928772496
Niben261Chr13g0482004.1	-3,93887356906917
Niben261Chr13g0585004.1	-4,15811102307713
Niben261Chr10g0129001.1	3,63000334323793
Niben261Chr19g0546001.1	-3,09622727161137
Niben261Chr16g0915012.1	-3,62623981513424
Niben261Chr13g1429005.1	-4,44098909151227
Niben261Chr13g0686007.1	-3,91216327381417
Niben261Chr11g1394002.1	-3,85202506496897
Niben261Chr03g1081002.1	-4,0759047158398
Niben261Chr01g1364017.1	-4,2075268636577
Niben261Chr03g1930011.1	-4,24302986945882
Niben261Chr03g1904002.1	4,41141656887126
Niben261Chr06g1414003.1	-2,7288054379801
Niben261Chr17g1283002.1	-3,09485612606593
Niben261Chr14g0648007.1	-3,37386010885733
Niben261Chr12g0605007.1	-4,68559570086461
Niben261Chr15g1003001.1	-2,43479051334927
Niben261Chr06g1114007.1	-3,76377263410335
Niben261Chr08g0138004.1	-6,78900805800467
Niben261Chr17g0004017.1	-2,77781330563775
Niben261Chr12g0719006.1	-2,57246650579032
Niben261Chr07g1305014.1	-3,83993391549922
Niben261Chr10g0410017.1	-3,80943396393443
Niben261Chr15g1142001.1	-4,40332507156715
Niben261Chr07g1444001.1	-2,42925423933878
Niben261Chr04g0551001.1	-2,15148885925678
Niben261Chr06g1031019.1	-3,19979256154323
Niben261Chr13g1166005.1	-2,9443835519949
Niben261Chr07g1417001.1	-2,98978863960375
Niben261Chr05g1238006.1	-3,00190386914246
Niben261Chr13g0649001.1	-2,39330832940084
Niben261Chr02g0155007.1	-2,49955717321362
Niben261Chr02g0789009.1	-4,45137809687764
Niben261Chr10g1067024.1	-4,94640710161062
Niben261Chr16g0933001.1	-2,45666797222665
Niben261Chr16g0254004.1	-4,13256958087816
Niben261Chr16g0434017.1	-2,84982624606929
Niben261Chr03g1329003.1	-2,44013357769382
Niben261Chr15g1512008.1	-2,40096844489643
Niben261Chr09g1113018.1	-4,4445237727791
Niben261Chr06g0316005.1	-2,11489746097155
Niben261Chr18g0122003.1	-2,09506128674289
Niben261Chr04g1287004.1	-2,7215643940295
Niben261Chr13g1258002.1	-6,89187888570165
Niben261Chr12g0293002.1	-2,37259614741181
Niben261Chr11g1389005.1	-3,1843070238354
Niben261Chr16g1185001.1	-1,92605193540723
Niben261Chr02g0148001.1	-2,63243520250807
Niben261Chr07g1074013.1	-2,09570248731064
Niben261Chr11g1310006.1	-3,52959968477423
Niben261Chr16g0350012.1	-2,67521761001737
Niben261Chr11g0699023.1	-1,96786257905965
Niben261Chr01g0216003.1	2,70677225697534
Niben261Chr08g0933002.1	-2,31847491087277
Niben261Chr08g1361002.1	-2,21709874838386
Niben261Chr14g0579002.1	-1,87682264580033
Niben261Chr11g1008004.1	-1,85608332965578
Niben261Chr14g0549008.1	-2,19273798367015
Niben261Chr19g0546002.1	-2,78683103502791
Niben261Chr18g1227005.1	-2,09968877215734
Niben261Chr03g0016006.1	-2,16133490559819
Niben261Chr04g0042005.1	-2,18186013417697
Niben261Chr01g0733005.1	-3,73209448115034
Niben261Chr12g0194004.1	2,88302032927963
Niben261Chr16g0473003.1	-2,45722816671096
Niben261Chr12g0388001.1	-2,27256160816039
Niben261Chr17g1291020.1	-3,90801712902427
Niben261Chr05g1347001.1	-2,64473025147533
Niben261Chr10g1106011.1	-2,7184568006536
Niben261Chr13g0726008.1	-2,36011147776755
Niben261Chr06g0267016.1	-2,72903079974585
Niben261Chr02g0878007.1	-2,58502201375898
Niben261Chr12g1569022.1	-4,78483383788019
Niben261Chr07g1055007.1	3,16346945115374
Niben261Chr01g0495008.1	-1,58593851735923
Niben261Chr03g0059001.1	-2,6588228809922
Niben261Chr04g0219008.1	2,72960685149932
Niben261Chr11g0029011.1	-1,82110713246518
Niben261Chr19g0071003.1	2,40332252248746
Niben261Chr18g0944002.1	-5,03382095729453
Niben261Chr10g0540006.1	-7,62220120658969
Niben261Chr05g0856006.1	-1,98536914834005
Niben261Chr01g0085001.1	-1,82160536923231
Niben261Chr16g1420015.1	-1,75744342760025
Niben261Chr07g1309023.1	3,15194376724814
Niben261Chr03g1183011.1	-3,68968777707345
Niben261Chr15g0613010.1	-1,89388290239334
Niben261Chr01g1430002.1	-4,66018883873117
Niben261Chr19g0386008.1	-3,03489722564229
Niben261Chr18g0572007.1	1,91906301710209
Niben261Chr03g0183006.1	-1,69564265573725
Niben261Chr02g0919011.1	-8,80718214646869
Niben261Chr04g1664002.1	-1,71293878997457
Niben261Chr06g0699001.1	-2,71144391177519
Niben261Chr12g0257004.1	-1,93060499725919
Niben261Chr14g0607006.1	-3,95726647292365
Niben261Chr01g0670002.1	2,61499374913123
Niben261Chr07g1085002.1	2,52889513615173
Niben261Chr13g1034008.1	-1,97242801245884
Niben261Chr13g1252003.1	-1,40594832352624
Niben261Chr03g0273006.1	-1,75429456824302
Niben261Chr05g0477010.1	3,33794744057323
Niben261Chr11g0375002.1	-2,26938312876673
Niben261Chr02g0561009.1	-1,97188503859066
Niben261Chr15g1380006.1	-1,50330237649577
Niben261Chr12g0605009.1	-3,67074928989874
Niben261Chr11g0688007.1	-1,70256131232976
Niben261Chr12g0084003.1	-1,77887192479217
Niben261Chr08g0313002.1	6,21208895358447
Niben261Chr04g0107026.1	-1,39601935571539
Niben261Chr18g0985010.1	-5,26701291842506
Niben261Chr19g0709003.1	-1,70301774621457
Niben261Chr07g1296012.1	3,66763185185153
Niben261Chr10g0178016.1	-1,81616512308556
Niben261Chr16g1063003.1	-1,93735961609547
Niben261Chr10g1108005.1	-6,11178018388457
Niben261Chr04g0629006.1	-1,71546639636084
Niben261Chr11g0949004.1	-1,90625450119879
Niben261Chr11g0230004.1	-2,53890010575423
Niben261Chr10g1008010.1	-1,78120202801583
Niben261Chr10g1339009.1	2,55644944148156
Niben261Chr03g1440008.1	2,65253833856093
Niben261Chr04g1635011.1	-1,64648476450056
Niben261Chr08g0643005.1	1,30541978305413
Niben261Chr08g0219013.1	-2,14145622659283
Niben261Chr17g0714001.1	1,59161189325857
Niben261Chr02g0408003.1	-3,37483516642423
Niben261Chr14g0808008.1	-3,79721155813598
Niben261Chr13g0211018.1	-1,50974061560117
Niben261Chr14g0208010.1	-7,62516438898122
Niben261Chr16g0238003.1	1,70809443606654
Niben261Chr11g1193001.1	-2,1099974076108
Niben261Chr15g0581004.1	2,11192149701776
Niben261Chr13g1284003.1	-9,08754512204039
Niben261Chr17g1061006.1	-1,44437659090849
Niben261Chr16g1183012.1	-1,60823511399644
Niben261Chr09g0968002.1	1,63914174629721
Niben261Chr12g0026001.1	2,04975704404155
Niben261Chr04g1643020.1	1,43221311949596
Niben261Chr16g0390020.1	1,64091564388818
Niben261Chr01g1152002.1	-1,75295920673119
Niben261Chr01g0894018.1	-1,49576326691255
Niben261Chr10g1185008.1	1,86670586743266
Niben261Chr06g1413003.1	-3,93926479630484
Niben261Chr10g0232005.1	-1,59653054768603
Niben261Chr03g0626008.1	2,07749621012391
Niben261Chr07g0121010.1	-1,84288723067913
Niben261Chr07g1286014.1	2,78451398177749
Niben261Chr13g0324004.1	2,30200561789847
Niben261Chr09g1220002.1	2,33770678887743
Niben261Chr15g0265007.1	-3,00558744415101
Niben261Chr17g0244002.1	-1,32453613040753
Niben261Chr02g0750004.1	-5,19484721063077
Niben261Chr10g0848012.1	-1,49168418098891
Niben261Chr07g0946002.1	-2,04588973988226
Niben261Chr16g0423003.1	1,64047000691781
Niben261Chr02g0084019.1	6,30549169786607
Niben261Chr18g0266006.1	-1,64055322606585
Niben261Chr06g0903016.1	-1,66413472493753
Niben261Chr16g1304010.1	1,75612627284849
Niben261Chr08g0016009.1	-2,27824704448054
Niben261Chr13g1031030.1	-4,26778525619317
Niben261Chr01g1080014.1	-1,99981605971203
Niben261Chr17g1207004.1	-4,21478852747066
Niben261Chr05g0249010.1	-1,52919476503998
Niben261Chr09g1062005.1	2,45267670135889
Niben261Chr02g0273014.1	2,56453560655755
Niben261Chr06g1366002.1	-1,41316646915123
Niben261Chr13g1069004.1	1,368725304047
Niben261Chr03g0121001.1	-1,37371317680481
Niben261Chr14g0976002.1	-1,38983039820602
Niben261Chr03g0023040.1	-2,61308533914594
Niben261Chr13g1231008.1	2,2345891949395
Niben261Chr12g0008007.1	-6,42146715655652
Niben261Chr15g1030012.1	2,14833227801114
Niben261Chr14g0431002.1	-1,54620995638529
Niben261Chr09g1013005.1	1,38549511200146
Niben261Chr05g0814003.1	-1,82242346969206
Niben261Chr17g0030015.1	1,88182313409443
Niben261Chr18g0787009.1	-2,53091538885163
Niben261Chr17g1414007.1	3,96371099715942
Niben261Chr06g0212012.1	1,7344657188297
Niben261Chr19g0106015.1	-1,5041605751595
Niben261Chr14g0019028.1	-4,05615406078396
Niben261Chr06g1467002.1	7,84761080347114
Niben261Chr14g0181003.1	-1,32326178616546
Niben261Chr01g0567003.1	-1,45984484464597
