Name	pcrtB40h_vs_GFP40h_filtered
Niben261Chr07g0378013.1	-7,99339866796987
Niben261Chr08g0455007.1	-6,49888112620009
Niben261Chr11g1361010.1	-5,5350162485763
Niben261Chr03g1491010.1	-5,83070107335478
Niben261Chr13g0686007.1	-6,49859684021916
Niben261Chr07g0378025.1	-7,38273220950539
Niben261Chr08g0455001.1	-6,56600441533911
Niben261Chr01g1134008.1	-4,68169248793539
Niben261Chr02g0561009.1	-3,98505828491472
Niben261Chr16g0915012.1	-4,59343470581342
Niben261Chr10g1108005.1	-6,08456832803943
Niben261Chr12g0008007.1	-6,96832906005148
Niben261Chr03g1081002.1	-5,26155320393844
Niben261Chr13g0482004.1	-4,25546890567742
Niben261Chr13g0585004.1	-5,03527821122407
Niben261Chr10g0540006.1	-7,00354548231686
Niben261Chr13g0649001.1	-3,20260325820094
Niben261Chr04g1789009.1	-6,83786571442939
Niben261Chr06g1114007.1	-5,75395331655422
eGFP:mRNA	-3,973437844302
Niben261Chr11g1394002.1	-3,93559914447907
Niben261Chr10g0129002.1	7,20373065532344
Niben261Chr14g0648007.1	-3,98839156710226
Niben261Chr14g0208010.1	-8,75469920879448
Niben261Chr10g0129001.1	4,78100721116038
Niben261Chr02g0878007.1	-4,46867982577474
Niben261Chr13g1031030.1	-8,60145943138421
Niben261Chr12g0605007.1	-6,54567106099663
Niben261Chr03g1491011.1	-4,31616855460182
Niben261Chr08g0933002.1	-2,96665229072902
Niben261Chr13g1429005.1	-5,63861525441176
Niben261Chr05g1347001.1	-3,74140205809584
Niben261Chr11g1389005.1	-4,75045028909721
Niben261Chr18g0858015.1	-3,7159183546255
Niben261Chr10g0232005.1	-3,1337053638284
Niben261Chr09g1113002.1	-4,7856360029815
Niben261Chr16g0254004.1	-4,82341592974011
Niben261Chr01g1080014.1	-2,85529572384953
Niben261Chr14g0950012.1	-3,44038419610382
Niben261Chr12g0293002.1	-2,65762235756173
Niben261Chr16g0933001.1	-2,46497946103999
Niben261Chr02g0789009.1	-5,08815775391363
Niben261Chr15g1003001.1	-3,26122184944603
Niben261Chr18g1227005.1	-2,6858610677441
Niben261Chr15g0613010.1	-2,50876788497837
Niben261Chr10g0410017.1	-4,80215767775969
Niben261Chr07g1305014.1	-4,35308197476447
Niben261Chr12g0719006.1	-3,23229006994783
Niben261Chr19g0386008.1	-3,75180640446087
Niben261Chr11g0949004.1	-2,55546916110096
Niben261Chr05g1238006.1	-3,23358786376407
Niben261Chr04g1635011.1	-2,60058206129176
Niben261Chr05g0814003.1	-2,20183529233904
Niben261Chr15g1512008.1	-2,57422672500933
Niben261Chr17g1283002.1	-3,85051018903156
Niben261Chr15g0447006.1	-3,50335642389114
Niben261Chr07g0378012.1	-3,97865770780551
Niben261Chr10g0286014.1	-3,03617806796857
Niben261Chr04g0551001.1	-2,36448213258447
Niben261Chr06g1031019.1	-3,01776906590856
Niben261Chr13g1166005.1	-3,5130304363022
Niben261Chr08g0193001.1	-6,45825444887675
Niben261Chr10g0178016.1	-2,63582802120894
Niben261Chr09g1113018.1	-5,69071724762373
Niben261Chr04g0239011.1	-5,3141295910611
Niben261Chr17g1207004.1	-4,57327997109392
Niben261Chr16g1185001.1	-2,08418135208681
Niben261Chr11g1310006.1	-4,33771734242034
Niben261Chr11g0688007.1	-2,2741384247497
Niben261Chr01g1364017.1	-3,8437258332411
Niben261Chr19g0546001.1	-2,5567353738441
Niben261Chr06g0316005.1	-1,94168388352711
Niben261Chr16g1183012.1	-1,93355087221701
Niben261Chr13g0726008.1	-2,67360569840116
Niben261Chr17g1291020.1	-3,10864415212604
Niben261Chr11g0029011.1	-2,10070488433326
Niben261Chr01g0733005.1	-3,40440892365008
Niben261Chr16g0350012.1	-3,0335300268837
Niben261Chr11g0375002.1	-2,92178119280918
Niben261Chr12g0257004.1	-2,18918722488946
Niben261Chr10g1067024.1	-4,26398113447257
Niben261Chr07g0159002.1	-5,72288301800427
Niben261Chr14g0579002.1	-2,24027734829721
Niben261Chr04g0107026.1	-1,91663700819131
Niben261Chr18g1066021.1	-2,28324458341671
Niben261Chr03g0273006.1	-2,22793324957167
Niben261Chr12g1569022.1	-5,89820842916953
Niben261Chr12g0605009.1	-5,41104488720464
Niben261Chr07g0378026.1	-8,70310361827829
Niben261Chr01g1152002.1	-2,01025241602222
Niben261Chr06g0699001.1	-2,71810775350808
Niben261Chr14g0974005.1	-1,9565431334899
Niben261Chr03g1930011.1	-4,12988415560853
Niben261Chr12g1028009.1	-5,42274010640018
Niben261Chr04g1664002.1	-2,18782057349714
Niben261Chr19g0260001.1	2,18193657687301
Niben261Chr14g0807016.1	-2,1578055317739
Niben261Chr07g0989006.1	8,39000791462791
Niben261Chr16g0434017.1	-2,92018091420051
Niben261Chr16g1420015.1	-2,01122864759729
Niben261Chr01g1688002.1	-1,95999992063211
Niben261Chr08g0313002.1	7,16582049480558
Niben261Chr05g0190002.1	3,02001645766035
Niben261Chr04g0629006.1	-1,81236632455078
Niben261Chr02g0314006.1	-2,28127438559071
Niben261Chr16g0906014.1	-4,40185199586261
Niben261Chr01g0894018.1	-1,98757954967811
Niben261Chr18g0944002.1	-6,83255487590831
Niben261Chr03g0059001.1	-2,66727680141914
Niben261Chr03g0016006.1	-2,16372762406512
Niben261Chr07g1444001.1	-2,27399691989261
Niben261Chr06g0507008.1	-2,36788063965035
Niben261Chr03g1081001.1	-3,09861591672906
Niben261Chr09g0721003.1	-2,19165944707106
Niben261Chr01g1772004.1	3,05101018033709
Niben261Chr03g0121001.1	-1,85108313372898
Niben261Chr14g0553002.1	-3,02966551361906
Niben261Chr01g0495008.1	-1,55680245059176
Niben261Chr08g0016009.1	-2,54390744374022
Niben261Chr07g0946002.1	-2,5619558150982
Niben261Chr03g0183006.1	-1,72795527527918
Niben261Chr14g0099003.1	-3,46429932694828
Niben261Chr06g0267016.1	-2,38495908590352
Niben261Chr13g1031007.1	-9,1047261285041
Niben261Chr13g1252003.1	-1,51023723722799
Niben261Chr19g0648010.1	-3,28215838413101
Niben261Chr07g0683004.1	-2,02680423066066
Niben261Chr02g0148001.1	-2,53364800375836
Niben261Chr17g0102008.1	-6,56622075475985
Niben261Chr15g1142001.1	-2,93823901930395
Niben261Chr10g1106011.1	-2,07455430522014
Niben261Chr14g0047009.1	-2,18454012120794
Niben261Chr12g0084003.1	-1,89337981356478
Niben261Chr17g1503004.1	1,97293869551867
Niben261Chr09g0958009.1	-2,23331155320971
Niben261Chr07g1055007.1	5,50029560111757
Niben261Chr16g0473003.1	-2,30772980000125
Niben261Chr14g0976002.1	-1,80281777756765
Niben261Chr02g0155007.1	-2,33942585092857
Niben261Chr03g1073014.1	-2,86824147014586
Niben261Chr13g0063032.1	-2,9587854586646
Niben261Chr02g0408003.1	-3,16303947501643
Niben261Chr19g0094021.1	-1,73991637924165
Niben261Chr18g0122003.1	-1,87875074932232
Niben261Chr09g0210009.1	-1,94908130168234
Niben261Chr12g1315001.1	-5,05613837815832
Niben261Chr06g0433008.1	2,58930759070481
Niben261Chr09g0146002.1	-2,48063600975349
Niben261Chr10g0858018.1	-1,31757744730052
Niben261Chr18g0298010.1	-2,4362195750586
Niben261Chr08g0313003.1	7,70125529686302
Niben261Chr08g1252001.1	-5,83310305889666
Niben261Chr01g0085001.1	-1,71504287295889
Niben261Chr05g0829006.1	-1,98835629850415
Niben261Chr09g1038012.1	2,35327106841486
Niben261Chr03g0023040.1	-2,75335485715345
Niben261Chr04g1093007.1	-1,71324948620378
Niben261Chr03g1204001.1	-2,27210838703374
Niben261Chr09g0051006.1	2,48442522860197
Niben261Chr04g1287004.1	-2,17016625227612
Niben261Chr15g0589001.1	-2,38155744327348
Niben261Chr06g0506008.1	-7,10640997536323
Niben261Chr19g0709003.1	-1,67907609764967
Niben261Chr06g0903016.1	-1,68146079148821
Niben261Chr13g1034008.1	-2,07230635801993
Niben261Chr12g0284004.1	-2,23938675553027
Niben261Chr14g0431002.1	-1,70505154409611
Niben261Chr15g0265007.1	-3,10531230684426
Niben261Chr02g0084019.1	6,76995954660885
Niben261Chr10g1185008.1	2,38913837072067
Niben261Chr12g1561003.1	2,32251534981105
Niben261Scf15903g0000001.1	-12,2229370355323
Niben261Chr14g0607006.1	-3,15954329100811
Niben261Chr09g0543002.1	-1,86287176659256
Niben261Chr11g1339003.1	-1,31379384929075
Niben261Chr12g0388001.1	-1,57199899507336
Niben261Chr02g0919011.1	-12,0640883279371
Niben261Chr12g0320008.1	-2,37677459579764
Niben261Chr08g0309009.1	-2,24833336717259
Niben261Chr09g1006014.1	-6,44372887288933
Niben261Chr01g0083001.1	1,55994654381564
Niben261Chr13g1261011.1	-1,30547439682098
Niben261Chr05g1135002.1	-2,05895760294454
Niben261Chr15g0715003.1	-2,16519631101404
Niben261Chr04g1336004.1	7,47192786109963
Niben261Chr13g0211018.1	-1,45053525953389
Niben261Chr06g0353014.1	1,3125425196693
Niben261Chr08g0174008.1	1,3272432279699
Niben261Chr13g0080007.1	1,93015808388212
Niben261Chr06g1414003.1	-2,0533721595226
Niben261Chr08g0017019.1	-6,41254871285241
Niben261Chr13g1143001.1	-3,0543520371843
Niben261Chr09g0857002.1	-3,1614291223621
Niben261Chr09g1195001.1	-1,56282293901943
Niben261Chr18g0639004.1	1,61253001549982
Niben261Chr12g0429008.1	1,62363778332914
Niben261Chr07g0086001.1	1,77282018562556
Niben261Chr14g1009019.1	-2,70095812428599
Niben261Chr04g0418026.1	-1,52566667978695
Niben261Chr08g0634013.1	-7,38354178825664
Niben261Chr04g0406001.1	-7,24924199725755
Niben261Chr09g1046007.1	1,58732103749305
Niben261Chr03g0916010.1	1,66461987959219
Niben261Chr05g0566012.1	1,24137942819181
Niben261Chr04g0210001.1	-1,86705509538114
Niben261Chr03g0999006.1	-2,6095097889205
Niben261Chr13g1132013.1	2,39337567269089
Niben261Chr02g0948003.1	-1,65896000879522
Niben261Chr14g0807008.1	-2,10297623592898
Niben261Chr05g1054005.1	-1,37984993005836
Niben261Chr19g0102007.1	2,66644255103288
Niben261Chr13g0796002.1	-1,36998111077538
Niben261Chr03g1329003.1	-1,88325939637398
Niben261Chr06g1413003.1	-3,99844283969394
Niben261Chr13g0357002.1	-2,29129441692111
Niben261Chr17g0244002.1	-1,17156039457146
Niben261Chr04g0266004.1	-1,64562352628515
Niben261Chr17g0004017.1	-1,74542629435656
Niben261Chr19g1105009.1	-1,73720585904602
Niben261Chr14g0182011.1	1,74165179809449
Niben261Chr11g0432011.1	-5,80728436070743
Niben261Chr04g1539003.1	-5,50758785860551
Niben261Chr03g0048008.1	-1,48797333647232
Niben261Chr11g0320003.1	-2,44170491626937
Niben261Chr01g1713005.1	2,60948477811928
Niben261Chr11g1309008.1	1,49926977040368
Niben261Chr11g1417001.1	1,16744950422643
Niben261Chr03g1904002.1	4,90878097832748
Niben261Chr07g1035001.1	-4,90560323440569
Niben261Chr08g0138004.1	-4,54814618071477
Niben261Chr07g1071004.1	-1,52076373055014
Niben261Chr08g0959009.1	-2,17996802922577
Niben261Chr19g0546002.1	-2,0698597470421
Niben261Chr10g1260006.1	-2,81367938054175
Niben261Chr14g0365006.1	-3,03482651376431
Niben261Chr12g0770012.1	1,63078643224089
Niben261Chr16g0596003.1	-2,02690227499806
Niben261Chr10g1008010.1	-1,51449249173841
Niben261Chr07g0030003.1	1,35943488517414
Niben261Chr14g0025003.1	-2,31989989774154
Niben261Chr02g0750004.1	-4,97802469199009
Niben261Chr10g1120003.1	-1,24705137354873
Niben261Chr11g1076009.1	-1,20644128780323
Niben261Chr16g0425001.1	1,26706344671466
Niben261Chr14g0635005.1	-1,05275097442554
Niben261Chr12g0785023.1	-1,19094535565071
