Name	pcrtB37h_vs_GFP37h_filtered
Niben261Chr02g0744003.1	-1,32360522154289
Niben261Chr09g0721003.1	-1,50264153440318
Niben261Chr08g0258005.1	-1,64581172439195
Niben261Chr03g0053012.1	-2,26126142282192
Niben261Chr09g1354027.1	1,47447069603615
Niben261Scf13210g0000001.1	-1,04238435635862
Niben261Chr15g0628012.1	-2,2716304859693
Niben261Chr07g1257001.1	-1,27873997148701
Niben261Chr04g0210001.1	-1,24830662188283
Niben261Chr12g0751003.1	1,41922576910108
Niben261Chr12g0913008.1	-3,06324295486142
Niben261Chr18g1388003.1	-0,969949517033247
Niben261Chr06g0234016.1	0,98585787652917
Niben261Chr14g0431002.1	-1,20733920016307
Niben261Chr14g0849004.1	-1,55396361361028
Niben261Chr08g0169014.1	-1,67835028543929
Niben261Chr10g0483011.1	0,862968200269692
Niben261Chr03g1806007.1	-0,777743196436297
Niben261Chr15g1512010.1	-0,922021679599908
Niben261Chr17g1498005.1	0,851965707932312
Niben261Chr10g1199005.1	1,97304005736281
Niben261Chr03g0287036.1	-1,4155198579332
Niben261Chr07g1009008.1	0,824444341233059
Niben261Chr01g1463001.1	-0,865731814540334
Niben261Chr03g0035008.1	-5,17265170225606
Niben261Chr07g1371003.1	-3,94420114089734
Niben261Chr15g1006009.1	-6,20731790409358
Niben261Chr08g0455001.1	-4,21221635390943
Niben261Chr10g0553001.1	-1,36468753651706
Niben261Chr16g0181011.1	4,3988678765828
Niben261Chr11g1368011.1	-1,43825981628895
Niben261Chr03g0545004.1	-6,099300057074
Niben261Chr15g1347006.1	0,975421102831603
Niben261Chr03g0008020.1	-2,29650270986272
Niben261Chr11g0689017.1	-1,98788614458662
Niben261Chr07g0906002.1	1,06056549821124
Niben261Chr09g1327001.1	-1,20766952073722
Niben261Chr19g0620002.1	0,911254710221114
Niben261Chr09g0409005.1	1,07888696410532
Niben261Chr15g0613014.1	1,14137497358526
Niben261Chr01g0461001.1	1,03166884670337
Niben261Chr07g1465002.1	-1,12433640275618
Niben261Chr15g0922003.1	0,842160496394838
Niben261Chr19g0919004.1	-1,44535702106906
Niben261Chr19g1158012.1	-1,34809768679476
Niben261Chr10g1096040.1	-0,92521296372728
Niben261Chr11g1326020.1	-2,44922471538204
Niben261Chr17g0634005.1	-1,84054433430616
Niben261Chr18g0744001.1	0,744287749292016
Niben261Chr13g0012011.1	-1,01394594689815
Niben261Chr17g0004017.1	-1,30502725947156
Niben261Chr14g0544012.1	-0,723740379285172
Niben261Chr17g0115007.1	8,70806595120501
Niben261Chr07g1027009.1	-0,943808173322621
Niben261Chr10g0164002.1	-6,05740881502209
Niben261Chr04g0551001.1	-1,16705973262387
Niben261Chr09g1046007.1	1,52185944130392
Niben261Chr08g0138004.1	-2,40449416884479
Niben261Chr06g1467002.1	8,03289271994499
Niben261Chr17g0545001.1	0,766319996588944
Niben261Chr03g0390004.1	-5,00090720276384
Niben261Chr13g1034008.1	-1,17441365924751
Niben261Chr14g1366009.1	0,986392515550539
Niben261Chr09g0002013.1	1,62817454734743
Niben261Chr02g1447006.1	2,73838283176273
Niben261Chr06g0560011.1	-3,07762089115122
Niben261Chr11g0000010.1	1,11675097682844
Niben261Chr11g0678001.1	1,38208918770314
Niben261Chr02g0723002.1	-5,94267150772298
Niben261Chr10g1298004.1	-1,35281741239955
Niben261Chr03g1481017.1	-1,34809346119694
Niben261Chr08g0344008.1	1,23170131203509
Niben261Chr16g0087003.1	1,75990678610134
Niben261Chr12g1158002.1	-1,20333339539958
Niben261Chr02g0791021.1	0,667331123532662
Niben261Chr05g1361007.1	-1,89122457305914
Niben261Chr07g1387002.1	1,0822955910808
Niben261Chr10g1349010.1	-4,33770503022207
Niben261Chr06g1257019.1	-1,46963627525786
Niben261Chr19g1028001.1	0,854401041749933
Niben261Chr01g1238008.1	-1,22561523483776
Niben261Chr06g0443002.1	-0,950386030989229
Niben261Chr12g0279003.1	1,99273867252829
Niben261Chr10g0682010.1	1,23536910343578
Niben261Chr11g1292012.1	1,28606273127501
Niben261Chr12g0714002.1	-1,44809224726945
Niben261Chr14g0549008.1	-1,12839584629365
Niben261Chr18g0787009.1	-1,52363862096125
Niben261Chr01g0547003.1	-1,09720322951263
Niben261Chr03g0172007.1	-5,73387626363944
Niben261Chr03g1132010.1	-3,22854368730576
Niben261Chr14g1337004.1	-1,21004239337046
Niben261Chr11g0672003.1	1,0922254835164
Niben261Chr19g1000001.1	0,862098810125022
Niben261Chr05g0168014.1	-5,46216534610723
Niben261Chr10g0587001.1	-1,12813182927884
Niben261Chr01g0083001.1	1,45182594500506
Niben261Chr10g0985011.1	0,964406469573346
Niben261Chr15g0702022.1	-0,68020085604835
Niben261Chr16g0519016.1	-0,919403426040786
Niben261Chr17g1530002.1	-1,21742093520239
Niben261Chr16g0160033.1	-1,82966388335709
Niben261Chr08g0868005.1	1,07336046305613
Niben261Chr16g0049001.1	-2,4840594969225
Niben261Chr13g0737007.1	0,805732720407988
Niben261Chr09g0677003.1	-1,51005915234962
Niben261Chr11g0765004.1	0,898701668237664
Niben261Chr09g0543002.1	-0,945933902953181
Niben261Chr16g0486016.1	1,13656878113777
Niben261Chr03g1081002.1	-3,30583606642477
Niben261Chr07g0724002.1	-0,767761061279485
Niben261Chr18g0333011.1	0,803196237548952
Niben261Chr04g0355001.1	-1,39329002442956
Niben261Chr04g0660004.1	-4,18445758318868
Niben261Chr02g0723012.1	-5,43315176691493
Niben261Chr16g0213004.1	0,826186934439074
Niben261Chr06g1254010.1	-1,02061315350196
Niben261Chr01g0911003.1	-1,07315736625603
Niben261Chr06g1317001.1	0,781380788859991
Niben261Chr01g1363012.1	1,29034202194475
Niben261Chr08g1105004.1	1,453771700068
Niben261Chr06g1422011.1	0,951677218685761
Niben261Chr06g0606019.1	0,750665453742243
Niben261Chr19g1137015.1	-0,682753392167524
Niben261Chr10g1120003.1	-0,839871196895795
Niben261Chr14g0287002.1	0,746267422235889
Niben261Chr01g1352005.1	-1,87841185002827
Niben261Chr09g1013005.1	0,922737831341165
Niben261Chr15g1380002.1	-1,31432193848798
Niben261Chr08g0238007.1	0,923775438196862
Niben261Chr09g1079001.1	-0,912461640300164
Niben261Chr14g1009019.1	-1,35650434888111
Niben261Chr17g0075009.1	0,86751304479995
Niben261Chr12g0226001.1	-0,830950372670104
Niben261Chr07g0030003.1	1,10952197028921
Niben261Chr02g0093002.1	3,25910860826732
Niben261Chr16g0877001.1	0,924344786869869
Niben261Chr12g0826003.1	0,888889018491329
Niben261Chr09g0018027.1	-1,06889355295327
Niben261Chr07g1173007.1	1,40641962990729
Niben261Chr08g0552004.1	1,30475381694858
Niben261Chr07g1129018.1	-1,90376873240398
Niben261Chr07g0922003.1	0,906354337732475
Niben261Chr03g0647001.1	-0,929636570033355
Niben261Chr03g0026006.1	0,95335932422566
Niben261Chr09g0396007.1	1,03528255787157
Niben261Chr17g0963022.1	1,36491971851782
Niben261Chr03g0150005.1	0,774153138771723
Niben261Chr01g0951010.1	-5,34392384116162
Niben261Chr07g1029002.1	-1,0745862309226
Niben261Chr12g0058005.1	-1,18044845912668
Niben261Chr04g0266004.1	-1,21955361024419
Niben261Chr01g0311001.1	-0,928330784768488
Niben261Chr06g0679011.1	0,733999489103419
Niben261Scf01681g0000003.1	-0,913541598303171
Niben261Chr16g0529004.1	-0,691746981073879
Niben261Chr08g1161002.1	0,743251135556588
Niben261Chr06g0535008.1	-1,12072375307789
Niben261Chr15g0043006.1	-5,67085215114493
Niben261Chr02g1506012.1	2,11409897047266
Niben261Chr05g0686004.1	0,86377361917091
Niben261Chr17g1144003.1	-0,895106835408872
Niben261Chr17g0106002.1	-1,03589961172722
Niben261Chr06g1262020.1	-0,901699280264591
Niben261Chr18g0085011.1	-0,952794664243601
Niben261Chr03g0962008.1	-1,72683150179564
Niben261Chr11g1286012.1	-3,69352963215406
Niben261Chr06g0170014.1	0,771961155283859
Niben261Chr01g0795002.1	0,790379202276861
Niben261Chr11g1324003.1	-1,73524848526999
Niben261Chr07g1436002.1	1,12968294740431
Niben261Chr15g0284013.1	1,04955353159475
Niben261Chr04g1844004.1	0,923806401709766
Niben261Chr06g1427011.1	1,16190176863655
Niben261Chr12g0596009.1	1,61143238588546
Niben261Chr05g1184012.1	-1,16000028686221
Niben261Chr08g0731018.1	4,6940945434054
Niben261Chr14g0025003.1	-1,28100252962614
Niben261Chr19g0140002.1	0,84918112886892
Niben261Chr01g0216003.1	1,00802644583381
Niben261Chr14g1474007.1	-1,05738336705397
Niben261Chr19g1124003.1	-1,16397554313314
Niben261Chr11g0959006.1	-0,785086766594788
Niben261Chr03g0048008.1	-0,882445618560689
Niben261Chr10g0956003.1	-5,56349051742218
Niben261Chr19g0077002.1	-0,793737704804704
Niben261Chr16g0918005.1	-0,938090810485309
Niben261Chr03g1073014.1	-1,14949863528454
Niben261Chr16g0481011.1	1,0405366500245
Niben261Chr17g0344012.1	-0,79295999175226
Niben261Chr03g0053016.1	-0,777142661310442
Niben261Chr13g0523003.1	-3,33791774365931
Niben261Chr16g1183012.1	-1,02446998306139
Niben261Chr02g1409007.1	-0,697254734771114
Niben261Chr05g0171002.1	-1,25987851605141
Niben261Chr17g0046007.1	-0,702598953967863
Niben261Chr02g0092009.1	0,982196877871189
Niben261Chr09g0153003.1	-4,01201992773864
Niben261Chr17g1529001.1	-1,70538292121303
Niben261Chr16g0539004.1	1,09550629348011
Niben261Chr12g0812001.1	0,922239679418599
Niben261Chr15g1202001.1	0,912882602075916
Niben261Chr10g0614006.1	-1,29436091454333
Niben261Chr01g0979016.1	-1,72124838032797
Niben261Chr19g1160006.1	1,74325753287416
Niben261Chr02g1037003.1	-0,847125781899425
Niben261Chr16g0255013.1	1,61392559943915
Niben261Chr10g0166002.1	-0,757975419851387
Niben261Chr01g1827008.1	-2,2454823767769
Niben261Chr03g0122016.1	-0,935637815784286
Niben261Chr12g0137009.1	0,790396787575565
Niben261Chr08g0410019.1	0,984603675829482
Niben261Chr19g0944003.1	-1,27251059805094
Niben261Chr16g0176002.1	-0,910273094280695
Niben261Chr10g1360003.1	-5,77224854740146
Niben261Chr07g1035001.1	-3,63849416262471
Niben261Chr06g0706001.1	0,776179771320962
Niben261Chr05g0824003.1	-3,55503168070083
Niben261Chr06g1467010.1	6,98876810158954
Niben261Chr19g0265003.1	-1,1782300200349
Niben261Chr07g0175007.1	-1,19775329835686
Niben261Chr14g0911006.1	0,889459789424217
Niben261Chr10g0178014.1	-0,959050179260539
Niben261Chr03g0892009.1	-5,57117695606495
Niben261Chr02g1147004.1	2,01578978227695
Niben261Chr06g0562007.1	0,940270999996268
Niben261Chr03g0555003.1	2,72763334081565
Niben261Chr17g0387001.1	0,74072355581148
Niben261Chr12g0709001.1	1,04658717685546
Niben261Chr03g1596003.1	0,693191279446872
Niben261Chr18g0097003.1	0,675320631205263
Niben261Chr02g1513002.1	-0,931440139191385
Niben261Chr13g1132013.1	1,89766884164476
