Name	pcrtB25h_vs_GFP25h_filtered
Niben261Chr07g0378012.1	-5,35305194848386
Niben261Chr07g0378013.1	-5,85204639150312
Niben261Chr12g0008007.1	-4,89969828442945
Niben261Chr03g1491011.1	-4,65391777664383
Niben261Chr14g0950012.1	-4,52876593605316
Niben261Chr03g1491010.1	-4,00796855162602
Niben261Chr04g1789009.1	-4,2604577000809
Niben261Chr10g0540006.1	-6,00040883207442
Niben261Chr08g0455001.1	-5,71220217934474
Niben261Chr10g1108005.1	-4,9049632685288
Niben261Chr08g0455007.1	-5,59206710101193
Niben261Chr07g0378025.1	-6,2212631028079
Niben261Chr13g1031030.1	-5,21738434792967
Niben261Chr02g0561009.1	-2,36814434694023
Niben261Chr10g0286014.1	-2,75598339147952
eGFP:mRNA	-3,47028289517926
Niben261Chr14g0208010.1	-5,8493627925634
Niben261Chr19g0546001.1	-2,89606903837404
Niben261Chr06g0506008.1	-4,8184550150914
Niben261Chr13g0649001.1	-2,18492191763137
Niben261Chr18g0944002.1	-5,1137998227307
Niben261Chr13g0686007.1	-3,49151126179391
Niben261Chr01g1134008.1	-4,07005105131353
Niben261Chr16g1258002.1	3,8183478673128
Niben261Chr10g0377012.1	3,6484702745353
Niben261Chr02g0155007.1	-2,37087392460889
Niben261Chr13g1031007.1	-5,29130049956662
Niben261Chr05g1347001.1	-2,74921477538389
Niben261Chr16g0430012.1	3,57113031700277
Niben261Chr05g0688002.1	-3,35018632617118
Niben261Chr08g0933002.1	-2,11226385658354
Niben261Chr16g0933001.1	-2,03996572344212
Niben261Chr15g1003001.1	-2,57036869957711
Niben261Chr11g1389005.1	-3,27367496516641
Niben261Chr14g0807016.1	-1,68250424557056
Niben261Chr09g0210009.1	-1,85767289096969
Niben261Chr09g0018013.1	-3,28049688933395
Niben261Chr12g1569022.1	-4,47239434659233
Niben261Chr04g1336006.1	3,01183438497828
Niben261Chr12g0293002.1	-1,98392497471297
Niben261Chr04g1093007.1	-1,87998014720955
Niben261Chr11g0949004.1	-1,76120467735633
Niben261Chr18g1227005.1	-1,94695897427536
Niben261Chr07g1035001.1	-4,83118973442376
Niben261Chr04g1336004.1	4,01729327479263
Niben261Chr11g1361010.1	-5,95636584463649
Niben261Chr16g0915012.1	-2,80185380496057
Niben261Chr10g0232005.1	-1,61479542419881
Niben261Chr06g0433008.1	3,08662952249052
Niben261Chr07g1296012.1	-3,68651923781295
Niben261Chr06g0068005.1	3,19110265804506
Niben261Chr13g1166005.1	-2,31897608523643
Niben261Chr13g0585004.1	-2,24760874214675
Niben261Chr15g1142001.1	-3,20091941497155
Niben261Chr15g0613010.1	-1,54706304694735
Niben261Chr01g0894018.1	-1,64133378163548
Niben261Chr17g0436002.1	4,60392869683896
Niben261Chr16g0615006.1	-3,33584116009538
Niben261Chr17g1283002.1	-1,97746183567991
Niben261Chr10g1008010.1	-2,56443577931394
Niben261Chr18g0298010.1	-1,71389149782067
Niben261Chr08g0120029.1	-1,93566823722205
Niben261Chr15g0891005.1	2,47241877697515
Niben261Chr11g1394002.1	-2,75048488455566
Niben261Chr01g1080014.1	-1,85048571019825
PaancrtB:mRNA	6,64272010732334
Niben261Chr09g0872017.1	-2,2075795524219
Niben261Chr13g0107001.1	2,20442739357259
Niben261Chr16g0434017.1	-3,14370751926777
Niben261Chr01g1665002.1	-2,50105180575309
Niben261Chr03g1930011.1	-2,51342539283027
Niben261Chr11g0029011.1	-1,82536375512463
Niben261Chr10g0377002.1	3,11131313007775
Niben261Chr03g1057004.1	-2,89689594402542
Niben261Chr15g1457008.1	-7,38865961406214
Niben261Chr14g0621005.1	-3,38087512110018
Niben261Chr02g0315004.1	2,39308573266493
Niben261Chr06g1231005.1	-2,75212845376721
Niben261Chr15g1524003.1	-2,31354185223974
Niben261Chr03g0774007.1	3,15402937785669
Niben261Chr04g1635011.1	-1,42718523720586
Niben261Chr12g0257004.1	-1,5458789710556
Niben261Chr07g1118002.1	2,41236744955878
Niben261Chr03g0273006.1	-2,0438602245838
Niben261Chr18g1066021.1	-1,51752290616068
Niben261Chr14g0431002.1	-1,81122101297887
Niben261Chr10g1067024.1	-8,51873790080459
Niben261Chr01g1430002.1	-5,31086120326774
Niben261Chr01g0020005.1	1,44001323645728
Niben261Chr15g0734003.1	-2,50721812941583
Niben261Chr12g0492008.1	3,22803357552501
Niben261Chr08g1252001.1	-8,42223522758904
Niben261Chr11g1339003.1	-1,51199725904226
Niben261Chr04g1859023.1	1,97412346386614
Niben261Chr11g1055001.1	-2,78627434823324
Niben261Chr05g0814003.1	-1,55518644588691
Niben261Chr07g0946002.1	-2,42958133990616
Niben261Chr01g1439001.1	-1,42159198498243
Niben261Chr04g1076007.1	-1,8026530694322
Niben261Chr19g1034001.1	-1,75453566522045
Niben261Chr10g0348005.1	-3,89851751627764
Niben261Chr06g1031019.1	-1,96641700120414
Niben261Chr16g0390020.1	-2,08837222028397
Niben261Chr11g0426024.1	3,07124091656284
Niben261Chr02g0347021.1	-1,80765498434668
Niben261Chr01g0166018.1	-2,60400316751399
Niben261Chr15g0661009.1	2,16808073342708
Niben261Chr15g1048001.1	-2,35389219500339
Niben261Chr06g1363022.1	1,88234144731528
Niben261Chr09g1038012.1	2,68895129122095
Niben261Chr03g0053012.1	-2,30490791654967
Niben261Chr06g1087003.1	-2,10290497031276
Niben261Chr02g1343006.1	1,95806284570645
Niben261Chr06g0903016.1	-1,47990866935132
Niben261Chr10g1338015.1	-1,67635727629293
Niben261Chr01g1483009.1	-2,62539734178013
Niben261Chr12g0843011.1	1,57815047759007
Niben261Chr17g0115007.1	5,71563927190117
Niben261Chr08g0161029.1	-1,81091150523405
Niben261Chr07g0997012.1	2,60998360572955
Niben261Chr04g0107026.1	-1,38413621463452
Niben261Chr17g0988004.1	-1,80912102816339
Niben261Scf00229g0000002.1	-2,18405191357491
Niben261Chr12g0404001.1	3,09396543929944
Niben261Chr17g1546014.1	2,7545461000554
Niben261Chr18g1325005.1	-3,66945593926825
Niben261Chr19g1269001.1	-1,81146883121714
Niben261Chr07g1181001.1	-2,45865221037612
Niben261Chr13g0959002.1	-2,82745182542742
Niben261Chr04g1664002.1	-1,58786629631974
Niben261Chr14g0135012.1	-1,69399298036275
Niben261Chr07g1029002.1	-1,72039579347451
Niben261Chr01g1238008.1	-1,82623452458814
Niben261Chr11g1055002.1	-2,60820388551978
Niben261Chr18g0639004.1	1,69217269088905
Niben261Chr14g1360006.1	-2,33229993688999
Niben261Chr02g0774004.1	-3,44752406078941
Niben261Chr16g1121001.1	-1,90394543309567
Niben261Scf00054g0000006.1	-1,63583570870315
Niben261Chr02g0068004.1	-1,98126320762675
Niben261Chr16g0085005.1	1,40420249674866
Niben261Chr14g0181003.1	-1,50503966118021
Niben261Chr16g0087003.1	1,6706748183807
Niben261Chr13g0801007.1	-2,02096855491875
Niben261Chr12g1127003.1	2,25575842563108
Niben261Chr02g0044006.1	-2,37029595894381
Niben261Chr16g0383004.1	-1,51823876605737
Niben261Chr06g0973012.1	-2,34008688563723
Niben261Chr10g0359011.1	-1,8013760812935
Niben261Chr11g1077004.1	-1,75411268450534
Niben261Chr08g0017019.1	-3,01406968992045
Niben261Chr06g1100010.1	-2,04655386635881
Niben261Chr08g0169014.1	-2,2487160425602
Niben261Chr07g1142004.1	-2,7749404739006
Niben261Chr02g0878007.1	-1,89307597273852
Niben261Chr16g1183012.1	-1,47015973337171
Niben261Chr11g1324008.1	-1,78252782327757
Niben261Chr09g1304014.1	-2,46881814758003
Niben261Chr09g1062005.1	-3,23006597950067
Niben261Chr03g0016006.1	-1,58325036404249
Niben261Chr16g0236038.1	-2,54723285590301
Niben261Chr13g1261011.1	-1,42499208628807
Niben261Chr19g1336006.1	-1,79161511380106
Niben261Chr13g1429005.1	-2,04132003004137
Niben261Chr15g1512008.1	-1,51040412052274
Niben261Chr16g1185001.1	-1,25743556510756
Niben261Chr07g0054006.1	1,99522884798336
Niben261Chr02g0744003.1	-1,5933078988275
Niben261Chr14g0781003.1	-1,52979691277422
Niben261Chr03g0916010.1	1,28773858179516
Niben261Chr01g1688002.1	-1,56691772661591
Niben261Chr13g0708016.1	-2,79375865838871
Niben261Chr05g0671008.1	-1,43041535431527
Niben261Chr09g1220002.1	-2,62560191083389
Niben261Chr15g1268002.1	-1,60501372018558
Niben261Chr06g1089001.1	-2,05469684300762
Niben261Chr13g1231008.1	-2,40411341068982
Niben261Chr17g1282006.1	-2,00084221953443
Niben261Chr01g0460004.1	-1,59761060304738
Niben261Chr10g0153013.1	-2,42830030042744
Niben261Chr08g0466006.1	1,84740919494313
Niben261Chr14g0908006.1	-1,46454995896891
Niben261Chr12g0226001.1	-1,16137120028924
Niben261Chr15g1115005.1	-1,73492791272905
Niben261Chr09g1013006.1	-1,55828347771098
Niben261Chr01g1152002.1	-1,26615830262437
Niben261Chr16g0323001.1	-1,41277539192397
Niben261Chr08g0339007.1	-2,30920923920163
Niben261Chr03g0084001.1	-2,59584116185575
Niben261Chr09g0776019.1	-2,09450921287331
Niben261Chr09g0952024.1	-3,74081219251122
Niben261Chr06g0779007.1	-1,69426321039228
Niben261Chr03g0121001.1	-1,24520059430047
Niben261Chr12g0266006.1	-1,68071341904015
Niben261Chr16g0376019.1	1,67580989436302
Niben261Chr15g1214002.1	-3,88459453083788
Niben261Chr06g0182027.1	1,95508359619159
Niben261Chr13g0287001.1	-2,59320590269141
Niben261Chr17g0161003.1	-3,59489771815838
Niben261Chr14g0974005.1	-1,26294969492389
Niben261Chr17g1291020.1	-2,3924927619882
Niben261Chr14g0648007.1	-1,79254487379016
Niben261Chr18g0786025.1	-2,49345746510534
Niben261Chr01g0085001.1	-1,49339553495971
Niben261Chr14g0954001.1	-2,40443900753217
Niben261Chr06g0648001.1	-1,8660642822358
Niben261Chr11g1324004.1	-2,57104816791392
Niben261Chr19g1350012.1	-1,73549259417867
Niben261Chr09g0981003.1	-1,51864194873471
Niben261Chr10g0166002.1	-1,34032862200245
Niben261Chr03g0746011.1	-1,47954459321477
Niben261Chr06g0367001.1	-1,44019927765953
Niben261Chr14g0754010.1	-1,99467537774699
Niben261Chr11g1324003.1	-1,63139309490184
