ID	Name
Solyc02g081170.4.1	SlFBN1
Solyc08g076480.3.1	SlFBN2a
Solyc08g005220.4.1	SlFBN2b
Solyc11g044530.2.1	SlFBN3a
Solyc01g104320.4.1	SlFBN3b
Solyc09g090330.3.1	SlFBN4
Solyc11g005340.3.1	SlFBN5
Solyc08g006160.4.1	SlFBN6
Solyc10g080490.2.1	SlFBN7a
Solyc03g062790.3.1	SlFBN7b
Solyc08g068590.4.1	SlFBN8
Solyc10g018590.2.1	SlFBN9
Solyc01g006330.4.1	SlFBN10
Solyc03g083420.4.1	SlFBN11
