baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mRNA:Solyc03g123630.4.1	7421,09350561691	-4,52275984324692	0,10303967055724	-43,8933841576527	0	0
mRNA:Solyc05g054090.3.1	11729,5512515623	-5,88421901882706	0,114543164099436	-51,3711932535662	0	0
mRNA:Solyc06g076020.3.1	2670,76211256511	-4,23563328043774	0,105185080743578	-40,2683845512601	0	0
mRNA:Solyc08g065610.3.1	9325,58840643663	4,41304183717981	0,0938003117120221	47,0471979957631	0	0
mRNA:Solyc08g066690.4.1	2662,83561748242	4,41363695885945	0,112350251674159	39,284620132939	0	0
mRNA:Solyc09g092500.1.1	2466,68669830942	5,18087011643668	0,134676369389665	38,4690361042229	0	0
mRNA:Solyc12g094620.3.1	16081,0563329474	3,90997873000692	0,0883251054514558	44,2680335338618	0	0
mRNA:Solyc06g036110.1.1	1774,66047057288	-4,22872637609551	0,113274642557586	-37,331624100652	5,03808453982565e-305	1,26399243498551e-301
mRNA:Solyc04g071650.4.1	3136,749050128	-3,51391495035651	0,0959771018671556	-36,6120135115167	1,84181803928592e-293	4,10745887405642e-290
mRNA:Solyc06g036290.3.1	4821,60395916305	-3,43424279231906	0,0941538736417264	-36,4747902501283	2,7841349890247e-291	5,58803733647148e-288
mRNA:Solyc01g086920.3.1	2201,05619931087	-4,86998654012564	0,133899677265808	-36,3704128312281	1,2502275953822e-289	2,28121073335601e-286
mRNA:Solyc10g007600.3.1	16343,9907589773	3,583199037779	0,0996806283657251	35,9467942420302	5,68010386435976e-283	9,5004470551304e-280
mRNA:Solyc02g077080.3.1	5936,50978425415	3,56333076167785	0,102073803785234	34,9093560692144	5,36171626723563e-267	8,27807747689895e-264
mRNA:Solyc01g009430.3.1	2632,09651124308	4,4716069116851	0,128228983407561	34,8720452494941	1,97302379138778e-266	2,82861146549601e-263
mRNA:Solyc04g077020.3.1	14002,9542031624	-2,87562088100911	0,0840686791675132	-34,205615093336	1,99510726896954e-256	2,6695865330325e-253
mRNA:Solyc06g035940.3.1	1220,01927913305	4,1352599780813	0,12182522009344	33,9442028088236	1,48529857526141e-252	1,86321423150448e-249
mRNA:Solyc01g150176.1.1	1436,1842357573	-4,58053239930203	0,135023401583652	-33,9239890684002	2,95100404279044e-252	3,48409424369688e-249
mRNA:Solyc10g005960.1.1	928,801905160586	-5,22482507833981	0,154137379946019	-33,8971966447698	7,32637724647656e-252	8,16931765077951e-249
mRNA:Solyc11g008540.3.1	2042,51040483029	-3,90932983674365	0,11636502183778	-33,5954032835872	1,95793904725452e-247	2,06830497986555e-244
mRNA:Solyc05g051850.3.1	9278,35121954396	3,11798322387298	0,093575498063741	33,3205089835493	1,94868544984745e-243	1,9556032831944e-240
mRNA:Solyc10g006880.3.1	1329,39670649693	5,86752646420656	0,176712831784875	33,2037374136448	9,5081050777199e-242	9,08748461975791e-239
mRNA:Solyc01g099630.4.1	1121,83796626071	-4,48001831779712	0,1349948998541	-33,1865746234786	1,681686397555e-241	1,53423307660574e-238
mRNA:Solyc07g045440.1.1	2530,16795651323	-3,3774485237112	0,102797527733298	-32,8553477713374	9,55341165765982e-237	8,33680545134305e-234
mRNA:Solyc11g066060.3.1	17001,9249634011	-3,24980338222949	0,100020561918691	-32,4913529767143	1,41260708255028e-231	1,18135153141111e-228
mRNA:Solyc07g056540.3.1	1400,52109713922	3,48240919655028	0,107611327083641	32,3609910864083	9,71821191623481e-230	7,80216925482995e-227
mRNA:Solyc07g065980.3.1	2621,10833525859	3,28672929987924	0,101634511104305	32,3387131415052	1,99929000351547e-229	1,54337498694458e-226
mRNA:Solyc05g007070.2.1	10113,6087675291	3,28037503226501	0,101468247706747	32,3290793563875	2,7307800676225e-229	2,02998099026856e-226
mRNA:Solyc02g083280.4.1	1866,24340292129	3,74065894939261	0,115924310822953	32,2681146244258	1,96003328791142e-228	1,40499386148822e-225
mRNA:Solyc08g079090.4.1	1360,31325810006	-4,65858707005222	0,144552184801452	-32,2277181521052	7,22042492981257e-228	4,99728099194028e-225
mRNA:Solyc10g074540.1.1	817,211699166336	-4,65766689952694	0,144662989558484	-32,1966725127295	1,96469859948262e-227	1,31444885300719e-224
mRNA:Solyc08g067030.3.1	1950,15958787335	-3,86903559046064	0,120929099522516	-31,9942479166502	1,31099832712832e-224	8,48807981412664e-222
mRNA:Solyc07g049690.3.1	957,040386432604	4,29511780892798	0,134704307974528	31,8855267029781	4,23822454977962e-223	2,65829390433209e-220
mRNA:Solyc01g008710.5.1.1	956,381754089627	5,62671837862853	0,177077797088823	31,775403077813	1,41582633340048e-221	8,61122737505485e-219
mRNA:Solyc08g005800.4.1	3492,51477711612	-3,16052181631839	0,0996067325640968	-31,7300019281789	5,99394356214339e-221	3,53836591869941e-218
mRNA:Solyc01g081060.4.1	2151,28172604417	3,87656699300586	0,122410322993631	31,6686280879069	4,20218844261531e-220	2,40977497804949e-217
mRNA:Solyc09g008780.4.1	2054,28942474055	3,4338681655326	0,108889466180668	31,5353567794626	2,84704873367739e-218	1,58730875371219e-215
mRNA:Solyc10g085880.1.1	10935,1621208453	3,55177412527019	0,112706482188005	31,5134857935278	5,67712810856152e-218	3,07961184505238e-215
mRNA:Solyc09g089580.4.1	11154,6922382998	3,33821848792447	0,105967511767364	31,5022824660926	8,08324573953934e-218	4,26944276942879e-215
