baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Solyc03g115230.3.1	3034.99468549199	-3.94872790907398	0.0977016577412703	-40.4161812640973	0	0
Solyc04g011440.4.1	4071.07708522601	-4.33767951121224	0.0934635242251592	-46.4103996417095	0	0
Solyc06g035940.3.1	1620.15816167064	4.70247515904634	0.124872911534831	37.6580885417624	0	0
Solyc06g036290.3.1	4065.20565250048	-6.65530238297087	0.129652368151108	-51.33189989414	0	0
Solyc06g076020.3.1	2395.04747689294	-4.84337421100694	0.114374350802488	-42.3466815507517	0	0
Solyc11g066060.3.1	15076.1096949958	-3.74730457884551	0.0930592032082631	-40.267963292778	0	0
Solyc01g108910.4.1	1271.05891492484	5.57750320523083	0.158873364118482	35.1065972334502	5.34627627022292e-270	1.52208485413247e-266
Solyc09g082340.2.1	1766.78116601663	-3.78678722648718	0.119944222356483	-31.5712349631363	9.16744187351712e-219	2.28372436371653e-215
Solyc06g006080.3.1	2012.8397763334	3.08107773454687	0.0985311772894414	31.2700793729077	1.19101366112296e-214	2.63730125027994e-211
Solyc06g036110.1.1	1700.90813295164	-3.22358338265159	0.107310617808855	-30.0397430233188	2.9723420608368e-198	5.92358049304166e-195
Solyc10g086570.3.1	692.657354550323	5.75272301287756	0.196244572345999	29.3140490160153	6.86769905400372e-189	1.24423976770218e-185
Solyc12g008560.1.1	4375.48122293664	2.719006040933	0.0933945531964701	29.1131115024785	2.44988294907286e-186	4.06864310767276e-183
Solyc02g092790.3.1	2891.84180891758	-3.31170001181209	0.115496914232258	-28.6734934333608	8.16871735737651e-181	1.25226437088582e-177
Solyc12g098850.2.1	2489.97293340161	2.79210470482136	0.0980933461036315	28.4637522903094	3.29331958960741e-178	4.68804043580614e-175
Solyc07g007400.3.1	778.280990197479	3.75173718085439	0.132746995415884	28.262313351052	1.00465546582244e-175	1.33478525189169e-172
Solyc02g005606.1.1	849.331920912692	3.99488766957973	0.142534353878421	28.0275425599312	7.50374397745005e-173	9.34638210791263e-170
Solyc11g066100.2.1	1363.84611240492	-3.3036391126748	0.117890761196156	-28.0228838897558	8.55168319726265e-173	1.00250879081322e-169
Solyc10g005080.3.1	782.901984676485	-3.81603636784956	0.136501536445802	-27.9559957141194	5.57386831916541e-172	6.1712012073693e-169
Solyc04g082140.3.1	779.131929919619	-4.15862950581214	0.149907983939688	-27.7412142870608	2.22418352026851e-169	2.33293438818058e-166
Solyc02g090360.3.1	582.773696575611	-4.22257820744844	0.152583225932982	-27.6739345470589	1.43818963479466e-168	1.43308406159114e-165
Solyc07g007420.3.1	645.072712820951	3.71448948614775	0.134592993332906	27.5979409786973	1.17785644492055e-167	1.1177857662296e-164
Solyc08g080570.4.1	869.555046343769	3.15365624465878	0.115993255481075	27.188272555841	8.93845299230639e-163	8.0970195310761e-160
Solyc02g088390.4.1	699.562814109306	-4.14757028713941	0.153186928408877	-27.0752232597091	1.92817274400374e-161	1.67071976588046e-158
Solyc02g083880.3.1	1007.43891972005	-3.5092604831055	0.129990461453587	-26.9962922191677	1.6337202235845e-160	1.35660043065898e-157
Solyc06g033850.3.1	571.463639749453	5.87272403716884	0.221473983166384	26.5165413707167	6.24779743622619e-155	4.98049420426207e-152
Solyc06g006000.3.1	562.847431252466	5.95854571360914	0.227822515369168	26.1543320420012	8.79817216162291e-151	6.74379896188396e-148
Solyc12g010740.3.1	2592.24910279086	2.30582002229262	0.0881979299786155	26.1436977358957	1.16234675569058e-150	8.57941055339167e-148
Solyc06g068500.3.1	3107.23140338496	2.46363452056322	0.0952265011271003	25.8713119919734	1.40102205768839e-147	9.9717744955971e-145
Solyc06g074670.4.1	617.203334824357	-3.31573508594527	0.130064277211498	-25.4930497215123	2.35407108185587e-143	1.61773388242433e-140
Solyc10g083970.1.1	885.12934445997	-2.80980544594	0.111403976949464	-25.2217696610113	2.31177562163388e-140	1.53571254545139e-137
Solyc10g081570.3.1	17532.8924171913	-2.60796315578818	0.103844783493706	-25.1140506826349	3.49299308448634e-139	2.24554384453962e-136
Solyc08g079700.3.1	1238.6181119055	-2.74323015283466	0.110845169323117	-24.7483058538894	3.23326268854711e-135	2.01361537875173e-132
Solyc02g089620.3.1	3747.8813650445	-2.28527817108063	0.0924119146586481	-24.7292589870258	5.1833702207006e-135	3.13028439782856e-132
Solyc03g119150.4.1	416.907757954301	4.84149328762603	0.19712602227857	24.5603966014403	3.34912520959029e-133	1.96307989123309e-130
Solyc01g095320.4.1	29830.4760231737	1.9229050037471	0.078483484283017	24.5007598899785	1.44985015349218e-132	8.03528403096617e-130
Solyc04g082050.3.1	3937.30700075285	2.95801627086555	0.120731842299114	24.5007134367836	1.45150396464841e-132	8.03528403096617e-130
Solyc03g097050.3.1	743.774863639714	-2.9980801125916	0.122990826125421	-24.3764531635414	3.03990997075858e-131	1.63736123803372e-128
Solyc01g028807.1.1	3017.77955612353	2.62558558844826	0.108073450418855	24.2944550976435	2.24355393598018e-130	1.1766259576355e-127
Solyc10g085020.3.1	1225.59969090185	-2.47860801078891	0.10298448418383	-24.0677809908193	5.43830060692393e-128	2.77897161013813e-125
Solyc09g007850.3.1	3206.07694253311	2.46110920049731	0.102859676889382	23.9268610880826	1.60937949743103e-126	8.01833100107576e-124
Solyc10g007600.3.1	5587.49782454859	1.95115930021547	0.0820040642769193	23.7934463056197	3.90451233543957e-125	1.89787869104817e-122
Solyc10g005960.1.1	959.103174559067	-2.62478890796769	0.110605716181223	-23.7310421069655	1.72465767289368e-124	8.18350065788049e-122
Solyc06g009020.2.1	2021.58761362537	-2.56813731753784	0.108717336705814	-23.6221507567568	2.28234380237711e-123	1.05778673575752e-120
Solyc10g078920.3.1	459.317651377263	4.05012904357426	0.172047546644188	23.540754416861	1.56127242339732e-122	7.07149957406481e-120
Solyc12g057150.1.1	382.117842429553	-4.38347769468502	0.186766163835999	-23.4704060128053	8.18303659119972e-122	3.62399413835598e-119
Solyc08g078510.3.1	1021.5991521054	-3.12520679227231	0.133656363811936	-23.3824017288821	6.45493640788836e-121	2.79653103636537e-118
Solyc01g009430.3.1	878.468654276485	2.90354016107271	0.124213392654925	23.3754195019773	7.60175850920924e-121	3.22330734744747e-118
Solyc01g150176.1.1	1385.71112959875	-3.28116907333253	0.142011850929613	-23.1048961889724	4.13392193151452e-118	1.71635271194069e-115
Solyc10g054440.3.1	1792.12441695129	-2.6891368093655	0.116704468398036	-23.0422780402362	1.75798899618044e-117	7.14999238875102e-115
Solyc10g074540.1.1	842.23792288191	-2.51649511451075	0.109484692096541	-22.9849037917718	6.59981591579998e-117	2.63055462771956e-114
Solyc02g077080.3.1	2498.40563709708	2.29774559180088	0.100344341909693	22.8986064193712	4.79712738777103e-116	1.87454807276253e-113
Solyc12g015880.2.1	4259.54453233113	-1.89209579896985	0.0827122444081045	-22.8756432921128	8.12200272387787e-116	3.11275754392619e-113
Solyc02g014860.3.1	386.090202318603	4.88201028032745	0.214105297909775	22.8019125541898	4.38911528106323e-115	1.65039015917564e-112
Solyc07g049690.3.1	487.506603428671	3.3964085549981	0.151340859429236	22.4421122478573	1.52811957016982e-111	5.63961016924339e-109
Solyc05g053620.3.1	412.012445454374	-3.67837249452462	0.164150171212143	-22.4085815285005	3.24613572335883e-111	1.17622252419669e-108
Solyc02g083280.4.1	832.969077585918	2.59199617285999	0.115676900254865	22.4072063406711	3.34792741528571e-111	1.1914436689148e-108
Solyc03g081240.3.1	333.330140706583	4.45960252006181	0.199764122536966	22.3243416456654	2.14422832954821e-110	7.49689936483619e-108
Solyc02g089610.2.1	684.880838123278	-3.29816694012211	0.148577550501544	-22.1982858715109	3.56798752704607e-109	1.22597281769829e-106
Solyc11g062440.2.1	743.123925786213	-2.97029748842986	0.134116725765244	-22.147107092586	1.11236352312393e-108	3.75733773768421e-106
Solyc02g076690.3.1	319.914970985721	4.35824112626597	0.19825726810297	21.9827558806188	4.21107711317622e-107	1.39870926314148e-104
Solyc08g075870.3.1	2226.9658067842	-2.00834047941545	0.091462080876657	-21.9581761115171	7.23450267297504e-107	2.36354760278229e-104
Solyc08g079090.4.1	1361.52651487538	-2.82498225140406	0.128754309086535	-21.9408753885309	1.05844850001134e-106	3.40222905753645e-104
