baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mRNA:Solyc12g056940.2.1	3222,33468031767	3,38672010785902	0,115771245171704	29,2535517160247	4,04667676721917e-188	8,11763359504165e-186
mRNA:Solyc06g072430.3.1	906,891563240569	4,55790139713668	0,156011685277448	29,2151282708792	1,24595988786545e-187	2,47336016490124e-185
mRNA:Solyc01g088090.3.1	1191,90436992436	3,61463943867922	0,124494846883996	29,0344502535702	2,41846799529869e-185	4,75141696767084e-183
mRNA:Solyc03g083910.5.1	65895,7895008813	3,08915326278148	0,106890671203011	28,9001203567562	1,18977338612153e-183	2,31362361421612e-181
mRNA:Solyc08g062340.3.1	867,774676870839	5,15826639452803	0,180072470392307	28,6455024651475	1,82377442787822e-180	3,51067366384599e-178
mRNA:Solyc10g083400.1.1	811,317943814753	6,19965332009849	0,2171643690281	28,5482068160835	2,95667908650894e-179	5,63454333516008e-177
mRNA:Solyc04g150102.1.1	1336,3934653136	7,91208379896655	0,277405387610885	28,521738049532	6,29828615859895e-179	1,1883805873705e-176
mRNA:Solyc10g085830.2.1	1934,753893392	3,12450883050032	0,109648438299938	28,4956984243895	1,32440057256184e-178	2,47442173640303e-176
mRNA:Solyc07g047800.3.1	13363,8517385601	2,87885461896398	0,101106342453161	28,4735314235864	2,49217231051369e-178	4,61100269140382e-176
mRNA:Solyc03g123830.4.1	800,737863451594	-5,7318332580388	0,201382423802372	-28,46243058264	3,41973224831334e-178	6,2663305246257e-176
mRNA:Solyc03g116630.3.1	970,496707210905	4,20486754278822	0,148315121108946	28,3509025333937	8,15828298267401e-177	1,48068951238875e-174
mRNA:Solyc11g017470.2.1	4653,24121870808	3,4064260313709	0,120189055227836	28,3422315360873	1,04346486549736e-176	1,87597263601728e-174
mRNA:Solyc02g062390.3.1	624,687519332138	5,65035961088806	0,199690697440967	28,2955574961545	3,91943717231314e-176	6,98062749465153e-174
mRNA:Solyc09g008780.4.1	3125,34058285904	3,42749409179341	0,121925560567333	28,1113662782841	7,11441052399517e-174	1,25536408662756e-171
mRNA:Solyc01g110000.3.1	829,983741898515	-4,06113728252429	0,144611471450081	-28,0830921765856	1,57611816077398e-173	2,75560401741925e-171
mRNA:Solyc01g111040.4.1	793,707276693201	4,33165210806144	0,154345127757879	28,0647155565318	2,64196077176969e-173	4,57707694796499e-171
mRNA:Solyc06g076570.4.1	6401,10369096573	4,106856503018	0,147416675046144	27,8588328066175	8,4194327611951e-171	1,44548765882968e-168
mRNA:Solyc01g091270.3.1	1729,13190112462	3,29494911381384	0,119427821203103	27,5894601494096	1,48887413884468e-167	2,53334593428241e-165
mRNA:Solyc03g113930.3.1	1214,00806205469	8,31079627218713	0,302166705515301	27,5040106024067	1,57205715841836e-166	2,65121179362643e-164
mRNA:Solyc01g080020.2.1	762,469086801306	-4,26192978083824	0,155486622226083	-27,410266682887	2,06916460269348e-165	3,45895349416926e-163
mRNA:Solyc04g071800.3.1	813,239346816229	-4,9326043038993	0,180491684735493	-27,3287066444525	1,93438279052625e-164	3,20552459470075e-162
mRNA:Solyc01g098110.4.1	2024,61402951511	3,88435643672207	0,142813786075218	27,1987498089031	6,71984428608008e-163	1,10396614275714e-160
mRNA:Solyc04g071150.3.1	1032,36813173441	3,61299704227667	0,133228011735061	27,1188993607554	5,89471635301667e-162	9,60133414866997e-160
mRNA:Solyc02g065765.1.1	698,69862926857	-5,02538181680738	0,185847176260315	-27,0403990952672	4,95363669054229e-161	8,0001232552258e-159
mRNA:Solyc11g011920.2.1	796,567831106674	-4,73509970442526	0,175729491677559	-26,9453900948712	6,45990762320554e-160	1,03356826783922e-157
mRNA:Solyc04g071770.3.1	544,623067062484	5,13267939369554	0,190486463050547	26,9451136395637	6,50827476206679e-160	1,03356826783922e-157
mRNA:Solyc07g054450.4.1	1250,95882168405	3,06934066373454	0,114595420489932	26,7841476615044	4,94398180638241e-158	7,78656704828343e-156
mRNA:Solyc06g084540.3.1	2654,6226567057	4,11310515773544	0,153835275457206	26,7370740911737	1,74552894310349e-157	2,72660205481337e-155
mRNA:Solyc03g065340.3.1	1962,01500687184	-2,970670106056	0,111877734173984	-26,5528268693415	2,38223978161904e-155	3,6909222372613e-153
mRNA:Solyc02g079500.4.1	803,416361693376	-6,56996660731011	0,249122189977149	-26,3724664908924	2,83624294783482e-153	4,35889369813614e-151
mRNA:Solyc01g102960.3.1	2847,12160349029	4,48309683140246	0,170157213570431	26,3467926944327	5,58566354454102e-153	8,51567921346546e-151
mRNA:Solyc10g085890.1.1	943,00178424756	7,88395419768332	0,299854451066617	26,2926035269417	2,33010574689068e-152	3,52419247765838e-150
mRNA:Solyc03g007890.3.1	1805,04954979171	3,41978206628595	0,130374839732844	26,2303836637003	1,19683134827618e-151	1,79590669323616e-149
mRNA:Solyc10g083630.2.1	6171,32534227639	3,08062322508978	0,117532811017476	26,21075083988	2,00412567399735e-151	2,98379866948184e-149
mRNA:Solyc11g044910.2.1	499,463320729599	5,35669630126788	0,206231725370755	25,9741622761378	9,70125698264217e-149	1,4331539094435e-146
mRNA:Solyc10g086570.3.1	590,765193301538	-5,17363128413289	0,199377137187091	-25,9489696618428	1,86764375220957e-148	2,73782207583521e-146
mRNA:Solyc06g069430.3.1	2708,42577523	2,97814445014165	0,114842063460672	25,9325229832842	2,86322572786171e-148	4,1652284500657e-146
mRNA:Solyc06g068900.4.1	687,699811353875	4,83624314287867	0,188186173862569	25,6992479501206	1,19172802386171e-145	1,72051219323732e-143
mRNA:Solyc06g053710.3.1	2503,07960545254	2,64225378761709	0,102856023417657	25,6888580738531	1,55700726581651e-145	2,23096898230566e-143
mRNA:Solyc07g056420.4.1	2147,29722648168	2,98123574721456	0,116506249572269	25,5886337270285	2,04153979685618e-144	2,90340476930509e-142
mRNA:Solyc05g012510.3.1	1030,97336857676	-3,41123176898213	0,13339599858253	-25,5722195960148	3,10876182949743e-144	4,38842030998019e-142
mRNA:Solyc03g097700.3.1	504,385332805988	5,00831221655452	0,196580386555223	25,4771714732975	3,53045321667553e-143	4,94704756986659e-141
mRNA:Solyc01g107170.2.1	556,068850812129	4,65147495924367	0,183106264376804	25,4031448627649	2,32795628531156e-142	3,23823817001331e-140
mRNA:Solyc09g010380.3.1	563,364560434735	-4,42466526711824	0,174667066037417	-25,3319951350783	1,41920585707281e-141	1,95984101581424e-139
mRNA:Solyc08g077060.3.1	670,369802709492	-6,09248214470808	0,240533219237438	-25,3290674943904	1,52862918117359e-141	2,09576160472123e-139
mRNA:Solyc08g082990.3.1	448,543426955523	5,19346250984085	0,205235069068263	25,3049468271597	2,81787843688919e-141	3,83573638369981e-139
mRNA:Solyc08g008330.3.1	691,409553458744	3,93473909401097	0,155595119054225	25,288319568943	4,29414806034604e-141	5,80379997063933e-139
mRNA:Solyc09g075210.3.1	45759,7526407396	-3,58750265522891	0,142068109910561	-25,251991157533	1,07694229901535e-140	1,44530206988278e-138
mRNA:Solyc03g063750.3.1	1366,63660306876	3,19204177026638	0,126684579658819	25,1967664798908	4,34626354171291e-140	5,79208002198762e-138
mRNA:Solyc02g068310.4.1	819,223216425542	4,32341309451055	0,171814905057631	25,1632016038443	1,01331111115328e-139	1,34101873925334e-137
