baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mRNA:Solyc01g088400.4.1	8554,22074121266	5,90080519260261	0,124806199429425	47,2797442721534	0	0
mRNA:Solyc03g111690.4.1	24219,6028439015	6,10713004562099	0,132496819023894	46,0926540773757	0	0
mRNA:Solyc05g005560.4.1	8458,1997098131	-5,26060272807553	0,123862095970553	-42,4714492908808	0	0
mRNA:Solyc08g005630.3.1	17811,7204570839	6,80206149896545	0,128721884571098	52,8430850871236	0	0
mRNA:Solyc08g066240.3.1	13378,2242527019	6,31870685606752	0,152670928647992	41,387754119426	0	0
mRNA:Solyc10g080210.2.1	96883,2302043692	7,39490854137999	0,133839615373686	55,2520157857082	0	0
mRNA:Solyc10g080900.3.1	9146,08718192218	5,09256703923234	0,122896950228997	41,437700689425	0	0
mRNA:Solyc12g098710.2.1	17716,8097676516	5,50086155359513	0,129343763121203	42,5290050393887	0	0
mRNA:Solyc01g006540.4.1	4185,3311370904	5,15803925218386	0,141015419636672	36,5778385475403	6,43863080520053e-293	1,37615002409819e-289
mRNA:Solyc12g088220.2.1	2792,88088072956	5,67978486007629	0,157883941952198	35,9744302672399	2,1009587905996e-283	4,04140432959739e-280
mRNA:Solyc10g080840.1.1	3279,38011940741	5,25131732630093	0,147957605826381	35,4920404190847	6,52164745392343e-276	1,14045827657883e-272
mRNA:Solyc04g074840.3.1	14950,3879225976	4,90021893777546	0,144814152268828	33,8379837951117	5,45230208572456e-251	8,74004024341647e-248
mRNA:Solyc05g005080.3.1	3708,78589841559	-4,95889812975675	0,148253907202192	-33,4486842427276	2,68965620474468e-245	3,97986359649759e-242
mRNA:Solyc08g066250.4.1	2636,57959605914	7,22228126250212	0,216039865138671	33,4303173993666	4,97357915115555e-245	6,83369775368773e-242
mRNA:Solyc10g085900.3.1	2625,37168941781	4,66725242808138	0,140706078775628	33,1702259681605	2,89420709913151e-241	3,71153118392625e-238
mRNA:Solyc01g008710.5.1.1	18806,0835987254	4,3563702417767	0,131586196060894	33,1065899933812	2,38891148479838e-240	2,87206883259885e-237
mRNA:Solyc03g113620.3.1	1935,80036796029	-5,35117987350451	0,164324588222741	-32,5646936431146	1,29711780202788e-232	1,46772694351813e-229
mRNA:Solyc07g056540.3.1	1223,39917862928	-5,76072347479103	0,18295463107391	-31,4871694746214	1,30169442478888e-217	1,39107744195771e-214
mRNA:Solyc01g080410.3.1	2276,20317367307	5,35080610554811	0,172908860783669	30,9458178215786	2,89208724687601e-210	2,92801001478457e-207
mRNA:Solyc01g067090.4.1	1067,08675469675	4,85177109028855	0,157075405628122	30,8881652788799	1,72236341546329e-209	1,65656913299259e-206
mRNA:Solyc03g005020.3.1	4898,464493359	4,00617173395532	0,131320619436757	30,5067989409285	2,11732945296488e-204	1,93947377891583e-201
mRNA:Solyc05g012020.4.1	5309,33367403265	4,83722413298971	0,159554443111191	30,3170757182783	6,8282008610326e-202	5,97033053467378e-199
mRNA:Solyc04g006970.4.1	7628,40051888384	-5,31777772353028	0,175629440812055	-30,2783958027912	2,20706566824665e-201	1,84587457366924e-198
mRNA:Solyc03g005760.1.1	1952,00737239905	-4,56099946024493	0,153255643840223	-29,7607275396658	1,25979537437036e-194	1,00972599255784e-191
mRNA:Solyc12g013700.2.1	13435,6593063088	4,14478713545893	0,13966114957827	29,6774525197221	1,50082925559308e-193	1,15479806242354e-190
mRNA:Solyc03g095900.4.1	19480,4477320608	4,78190774332018	0,161686932419986	29,5751033911575	3,1239657879229e-192	2,31125407294173e-189
mRNA:Solyc03g111720.3.1	49860,3251024725	3,62099579126688	0,122990151264942	29,4413475715354	1,62474757708989e-190	1,15754238492227e-187
mRNA:Solyc02g091560.3.1	1651,75602764763	-4,07773757986972	0,13876541754477	-29,3858343960527	8,33178149085403e-190	5,72393388421672e-187
