baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Solyc01g080410.3.1	1378.2599736763	6.17392378835223	0.159016539312109	38.8256706821821	0	0
Solyc01g088400.4.1	10000.189613658	8.4139103993485	0.140482767440734	59.8928292247525	0	0
Solyc01g099190.4.1	82949.7524861249	4.83567197847866	0.0885005041530337	54.640050073804	0	0
Solyc01g104650.3.1	3723.42355652536	4.53998743417077	0.106265160420326	42.7231974827223	0	0
Solyc02g062390.3.1	1700.18415243664	5.94113314322107	0.158009537296207	37.5998388760784	0	0
Solyc02g070020.1.1	1884.47424220259	5.33944909064429	0.131181580691286	40.7027348085534	0	0
Solyc02g092790.3.1	2246.45070460917	-5.88449781756053	0.151635720059633	-38.8068049879433	0	0
Solyc03g005020.3.1	4401.82487966663	7.06373505489386	0.14452751266496	48.8746739264022	0	0
Solyc03g031860.3.1	32837.3190815614	6.62173209804774	0.132117097149586	50.1201755178626	0	0
Solyc03g083910.5.1	52424.9027551343	4.33956307641975	0.0993483872202732	43.6802569003778	0	0
Solyc03g095900.4.1	13084.4275266815	7.74378758092198	0.125465149335408	61.720626181382	0	0
Solyc03g111690.4.1	27769.9441371516	7.35478518079575	0.123208611153429	59.6937593236646	0	0
Solyc03g111720.3.1	39813.9736644856	6.88204978654959	0.0965368031400439	71.2893897736176	0	0
Solyc03g111970.4.1	1932.82149260707	4.89955077540895	0.117515278490533	41.6928831581985	0	0
Solyc03g123630.4.1	5503.18898848629	-6.80185005969656	0.13414725850111	-50.7043538250191	0	0
Solyc04g006970.4.1	4230.93744429058	-4.57719422644745	0.114187899287872	-40.0847572728191	0	0
Solyc04g063230.3.1	3259.15787144484	-3.79666583065721	0.0973905549509849	-38.9839223379311	0	0
Solyc04g077020.3.1	9794.69741428445	-4.78751998754689	0.097113741640125	-49.298069528492	0	0
Solyc05g005080.3.1	8282.15412361257	-6.64853964065882	0.139430096859447	-47.683676554861	0	0
Solyc05g005550.4.1	2317.48421274614	-6.31000874611302	0.156594394955515	-40.2952401195813	0	0
Solyc05g005560.4.1	10852.179594201	-6.03259446823434	0.102642489620476	-58.7728774948859	0	0
Solyc05g054090.3.1	8951.7786659224	-6.3673266693116	0.131622311024966	-48.3757397946299	0	0
Solyc06g009050.3.1	3606.12910572309	5.19001068331899	0.112492707306003	46.136419040935	0	0
Solyc06g076020.3.1	2020.57781772866	-4.70036972138536	0.121860719806304	-38.5716556479932	0	0
Solyc07g047800.3.1	16245.6580605004	3.93189536114202	0.097426058230866	40.357738294459	0	0
Solyc07g049530.3.1	11167.6374777691	5.9035409942939	0.106746629541643	55.3042378915661	0	0
Solyc08g005630.3.1	17345.9599278464	6.76049272384517	0.127317855303575	53.0993292945874	0	0
Solyc08g005770.3.1	4527.52818840535	7.56407521563892	0.154023027231367	49.1100282315351	0	0
Solyc08g005800.4.1	2461.30603369981	-5.52926353593384	0.129892077456405	-42.5681353644496	0	0
Solyc08g014130.3.1	3237.75945853335	5.02287502585342	0.115963578265774	43.3142466019945	0	0
Solyc08g066240.3.1	12665.8421335766	7.96029412203283	0.125321179229676	63.5191447364534	0	0
Solyc08g066250.4.1	3817.95460440488	8.86065028796818	0.213834342205338	41.4369843336931	0	0
Solyc08g066690.4.1	8359.72384802667	6.49494064444207	0.128064053598655	50.7163443755796	0	0
Solyc08g066700.3.1	3310.31580037243	5.69512558945854	0.116066992878115	49.0675725133945	0	0
Solyc08g080090.3.1	2071.57463078457	5.43467972738781	0.127936000370656	42.4796750847489	0	0
Solyc08g080640.2.1	1637.51524991365	7.05271347420148	0.187597638832664	37.5948946803775	0	0
Solyc08g081010.3.1	6001.68324397756	4.00521122943217	0.104222007270474	38.4296113107664	0	0
Solyc09g008780.4.1	5506.04720039245	5.33045723490028	0.109691547607148	48.5949679002697	0	0
Solyc09g066150.2.1	5536.0711774691	5.67605788573445	0.120479564292601	47.1122046220999	0	0
Solyc09g075440.4.1	4149.66232671192	3.99015768195232	0.105463693330502	37.8344201302336	0	0
Solyc09g089580.4.1	34813.7316829184	5.46717341104785	0.0912574445876461	59.9093414871707	0	0
Solyc09g092500.1.1	2541.51544099871	5.61593917322814	0.135731244348137	41.3754342281268	0	0
Solyc10g006880.3.1	3275.03896817539	7.56725951978605	0.175881482130774	43.0247654733743	0	0
Solyc10g024420.3.1	8637.82102818829	7.24485475992842	0.120822118081148	59.9629842200132	0	0
Solyc10g080840.1.1	5842.56911765906	8.21185831474575	0.149499563672604	54.928978473337	0	0
Solyc10g080900.3.1	9850.03662906324	7.74659804191643	0.129296434907928	59.9134697521457	0	0
Solyc10g083630.2.1	7455.03739490248	3.63037727210774	0.0918331108190246	39.532334685494	0	0
Solyc10g085230.2.1	4230.04427856301	6.05938123163354	0.117384054128233	51.620139350564	0	0
Solyc10g085880.1.1	65630.7892040247	6.62397652734287	0.115278411500682	57.4606853192429	0	0
Solyc11g008720.3.1	2479.10164185076	8.53048455050368	0.226223723949526	37.7081784420053	0	0
Solyc11g044910.2.1	2444.80936574273	7.96610530557702	0.195280167260103	40.7932122209143	0	0
Solyc12g008840.2.1	2757.78835515505	6.5477761484565	0.139319736315249	46.9981950987932	0	0
Solyc12g013690.2.1	10310.7640658547	5.79070278230433	0.112471279747939	51.4860575542658	0	0
Solyc12g013700.2.1	13431.8478474541	8.33016198452825	0.128030150041202	65.0640648460343	0	0
Solyc12g094620.3.1	11208.845362091	3.76213293082341	0.0875308019643489	42.9806747612769	0	0
Solyc12g098710.2.1	10510.1267850532	6.12026688989293	0.0982919340210566	62.2662169673233	0	0
Solyc04g054480.3.1	2286.78457225745	-4.30025595413886	0.114918610211158	-37.4200135751496	1.84710685697381e-306	6.35599191099723e-304
Solyc01g081060.4.1	3280.95558270035	4.91579497955814	0.131938328656921	37.2582783911162	7.78212430992475e-304	2.63169976232524e-301
Solyc06g053710.3.1	4133.83579803616	3.40458576259553	0.0915223568224919	37.1994983608076	6.95274158849105e-303	2.31137412740108e-300
Solyc08g006890.3.1	8425.3913245104	-3.42272564075386	0.0920322178121822	-37.1905156924382	9.71321784343149e-303	3.17525091301775e-300
Solyc04g071650.4.1	2226.36891432839	-7.26134392099782	0.19579089810652	-37.0872394540388	4.51162683831373e-301	1.45067293125714e-298
Solyc01g100760.2.1	2144.16867433114	7.12153673650373	0.194159845271364	36.678731004088	1.59461601754359e-294	5.04464493033869e-292
Solyc12g009300.3.1	2628.98716020122	-4.1211440701626	0.11271029720471	-36.5640422602877	1.06678633165512e-292	3.32126144588626e-290
Solyc12g017250.2.1	1801.27635619774	4.36286982811867	0.119379866586433	36.5461107711986	2.05572268675615e-292	6.30014762156798e-290
Solyc04g077650.3.1	2030.17330778455	4.24920143822239	0.116515187311158	36.4690778625685	3.42957189252269e-291	1.03488650922985e-288
Solyc07g045440.1.1	1792.03867512616	-6.3494347108264	0.174935337639461	-36.295895366278	1.87806672467505e-288	5.58127283905704e-286
Solyc01g097880.4.1	1823.89180519965	4.38723262656427	0.120975579088276	36.2654401791531	5.67468808110006e-288	1.66124376153278e-285
Solyc11g017470.2.1	4391.27947762971	4.83787496426711	0.13342845167427	36.2581960860752	7.3809256170731e-288	2.12896286843047e-285
Solyc03g082660.3.1	1591.97113027165	-4.43992529502836	0.12281385360548	-36.1516650172944	3.50298965121732e-286	9.95762884332992e-284
Solyc04g074840.3.1	26670.0861936047	9.2286796337438	0.256434727199881	35.9884159782711	1.26969907908727e-283	3.55769681960253e-281
Solyc06g008920.3.1	1256.7820736195	4.32812302671098	0.120539771314243	35.9061824949684	2.44623608551439e-282	6.75781332130693e-280
Solyc07g065340.1.1	1045.95644196489	5.18730631266784	0.144895924237155	35.8002224008567	1.09564132865387e-280	2.98470958614126e-278
Solyc06g051800.3.1	1246.37029039102	4.94310278834169	0.13835603196348	35.7274107835534	1.48410047130471e-279	3.98755433481788e-277
Solyc08g061270.1.1	5647.2331375922	4.50960457980816	0.126659436033592	35.6041738462514	1.20735448349509e-277	3.20014200530713e-275
Solyc11g008540.3.1	1516.93158812095	-4.95118642592194	0.13925123066307	-35.5557821812129	6.76365827154168e-277	1.76883191117358e-274
Solyc05g014390.4.1	1442.26490895636	4.64381274328301	0.132095628967808	35.154931162898	9.77280863643352e-271	2.52215616572378e-268
Solyc03g044300.3.1	3110.48287535617	4.08399819790305	0.116189854238384	35.1493529678075	1.18917851476115e-270	3.02916199850976e-268
Solyc06g068900.4.1	1311.93111090252	6.46653413664447	0.184542380161631	35.0409165145739	5.36209298140576e-269	1.34836015047811e-266
Solyc10g055810.2.1	1000.57851860935	4.99607636895093	0.142618538331584	35.0310445429975	7.57997494204757e-269	1.88194466472558e-266
Solyc01g099040.4.1	1598.90329378043	7.57804037136942	0.216547448003683	34.9948264975191	2.69677773868311e-268	6.6118248208163e-266
Solyc05g007070.2.1	7243.93884769894	3.1710399277316	0.0910786488601623	34.8165016435439	1.36882160074365e-265	3.31457615765259e-263
Solyc04g081300.4.1	1364.8709706699	-5.5206196363165	0.158566815713884	-34.8157312200672	1.40606562845837e-265	3.36324039470517e-263
Solyc02g065765.1.1	1430.37346062787	-6.03473082231212	0.173575570685791	-34.7671668223191	7.62791704946636e-265	1.80257789166546e-262
Solyc06g150137.1.1	2302.48869191866	3.54633397191488	0.102582828971948	34.5704442688421	7.02770671219947e-262	1.64096951729858e-259
Solyc11g008960.3.1	1634.90686567166	3.89728088244191	0.112888449799405	34.5232917040417	3.58805899309522e-261	8.27955165771408e-259
Solyc10g080210.2.1	49712.3185769295	9.02050128943193	0.261665383250135	34.4734224198426	2.00747517787834e-260	4.5784439696402e-258
Solyc06g062600.3.1	932.751199733353	5.35149309219704	0.156569549017952	34.1796545098528	4.85066844770662e-256	1.093574838314e-253
