baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Solyc01g008710.5.1.1	4011.65961137055	7.85179663001707	0.180456545445758	43.5107333492493	0	0
Solyc01g067090.4.1	1818.78777780621	4.80928149561159	0.118956976628794	40.4287468621447	0	0
Solyc01g088400.4.1	5656.11162790079	7.33778480687548	0.146959250882765	49.9307444941258	0	0
Solyc01g098110.4.1	3404.88704434938	5.92688949863711	0.126336644040319	46.9134631813205	0	0
Solyc01g099190.4.1	58950.7715045392	4.06035211464649	0.101827093302817	39.8749682716726	0	0
Solyc02g070020.1.1	3494.30847431701	5.99566114628448	0.127826467588855	46.904692426995	0	0
Solyc02g077920.4.1	4920.04480084715	3.70146876858527	0.0985064768809239	37.5758923249246	0	0
Solyc02g078400.3.1	3180.16240394246	6.66646375717142	0.152616222813727	43.6812262436087	0	0
Solyc02g089620.3.1	3172.72943272641	-5.53578720618113	0.121736447461877	-45.4735399430374	0	0
Solyc03g031860.3.1	45409.4103714622	6.84307438833322	0.130081499457352	52.606054026743	0	0
Solyc03g065340.3.1	2210.95858453222	-4.19840962886165	0.109324415515181	-38.4032204432747	0	0
Solyc03g080100.4.1	2279.13145306041	-4.35214966076799	0.111139895845212	-39.1592022618896	0	0
Solyc03g082420.3.1	1659.46108746013	5.13347355515783	0.136454930989667	37.6202861847959	0	0
Solyc03g083910.5.1	64989.4646819687	4.40404396934255	0.110919372815732	39.7049122938955	0	0
Solyc03g095900.4.1	3999.52038319289	5.76948021128403	0.149500474553049	38.5917183777018	0	0
Solyc03g111690.4.1	21790.358712993	6.75117636147908	0.129513326417697	52.1272717504426	0	0
Solyc03g111720.3.1	18918.5832280086	5.54115049972305	0.106727196455142	51.9188237278586	0	0
Solyc03g111970.4.1	1772.8847929574	4.51280790992739	0.118171425291099	38.1886560038579	0	0
Solyc03g120980.3.1	2308.66748651195	4.62227714180664	0.116400103801687	39.710249311132	0	0
Solyc03g123630.4.1	6501.17229648139	-8.20404592452667	0.162349554275054	-50.5332211176096	0	0
Solyc04g006970.4.1	4916.49893428815	-5.7058582577631	0.12017836359374	-47.4782488888899	0	0
Solyc04g007770.3.1	8684.95045095238	-4.95097599569849	0.123321628578093	-40.146858687998	0	0
Solyc04g054480.3.1	2668.24660042725	-4.95855282832496	0.114892488292376	-43.1581986083072	0	0
Solyc04g063230.3.1	3783.43104464899	-4.38979505478947	0.0974117914009142	-45.0643088650587	0	0
Solyc04g071650.4.1	2647.46809101763	-7.04246662584979	0.162596148068297	-43.3126289245898	0	0
Solyc04g077020.3.1	11522.8177951689	-5.24723622602468	0.0922084352523188	-56.9062495385174	0	0
Solyc04g081300.4.1	1613.3402633264	-5.86539163442183	0.150200773841119	-39.0503423146555	0	0
Solyc05g005080.3.1	9767.38983863225	-8.5660311919454	0.167277740847516	-51.2084342396389	0	0
Solyc05g005560.4.1	12732.22371465	-8.46522648213035	0.134356145979244	-63.0058745763525	0	0
Solyc05g054090.3.1	10714.6976671466	-5.65813715545147	0.110223679538432	-51.3332269358565	0	0
Solyc06g009050.3.1	2543.35505424806	4.41066456974179	0.11442646879293	38.545841851709	0	0
Solyc06g074260.4.1	2316.04483382836	-5.13847537595996	0.131811267337864	-38.9835822061313	0	0
Solyc06g076020.3.1	2405.14144814015	-4.62082521993071	0.110100044314981	-41.9693311540472	0	0
Solyc08g005630.3.1	16526.4341463258	6.44027806312425	0.118318285406798	54.4318068925822	0	0
Solyc08g005770.3.1	7474.1982321841	8.0364590394506	0.176082258854541	45.6403676993342	0	0
Solyc08g005800.4.1	2879.21707111537	-7.35873716097266	0.17468604383647	-42.12550126707	0	0
Solyc08g006890.3.1	9874.78936368326	-3.66595476732699	0.0853026164572425	-42.9758771721209	0	0
Solyc08g014000.3.1	2036.50755799186	-5.4198118181259	0.133314956829533	-40.6541917502632	0	0
Solyc08g065610.3.1	8228.24277085412	4.36450536728264	0.102370044964331	42.6345946102043	0	0
Solyc08g066240.3.1	11065.3043312551	7.51207962939218	0.145142585221728	51.7565511039803	0	0
Solyc08g066250.4.1	4010.90329886398	8.68596372630019	0.207798882217327	41.7998577933444	0	0
Solyc08g066690.4.1	4765.79841498233	5.4208162392195	0.110646256956879	48.9923146820238	0	0
Solyc08g066700.3.1	2083.48390254661	4.75367888378702	0.117242352825243	40.5457479250068	0	0
Solyc08g080090.3.1	4602.32166436726	6.35388863626372	0.122978181558755	51.6667961399968	0	0
Solyc09g066150.2.1	6063.18161259723	5.55675945594741	0.119706633391425	46.4198123238295	0	0
Solyc09g075210.3.1	44356.5698723583	-5.97024963391158	0.147413483431038	-40.5000241155317	0	0
Solyc09g082690.3.1	7536.57120428578	5.26493727476709	0.0980016575732958	53.7229410719857	0	0
Solyc09g089580.4.1	33859.7836610153	5.17151486202255	0.0931754217700639	55.5029938558765	0	0
Solyc10g006880.3.1	1962.30603014024	6.57328561679437	0.173788530810686	37.8234719295423	0	0
Solyc10g024420.3.1	5621.89296600593	6.36920632694905	0.122631526193435	51.9377563392833	0	0
Solyc10g080840.1.1	2310.04380259486	6.61622478533651	0.153666938080869	43.0556166991148	0	0
Solyc10g080900.3.1	2836.06743617031	5.67985853091675	0.134278805961148	42.2989949177843	0	0
Solyc10g085230.2.1	6604.97750524316	6.45907218995946	0.11964820318604	53.9838628409345	0	0
Solyc10g085830.2.1	1689.7328780404	4.91121619800841	0.124001776291449	39.6060148885712	0	0
Solyc10g085880.1.1	45680.8560016901	5.84227601560325	0.117686038658721	49.6428980207697	0	0
Solyc11g020040.2.1	5047.47567152647	3.49225551967736	0.0920626050287978	37.9334857902941	0	0
Solyc12g009300.3.1	3018.72536403747	-5.48721300886951	0.123549885767684	-44.4129347006226	0	0
Solyc12g013690.2.1	11234.6655006832	5.66483963743983	0.103796131787535	54.5765968334488	0	0
Solyc12g013700.2.1	6121.9394023806	6.94206317369263	0.123468343675517	56.2254499172422	0	0
