baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PHT65893	1580.82887006211	-2.39319707765408	0.151374498185502	-15.8097771179484	2.66407651685631e-56	5.64544454687021e-52
PHT84975	437.77804066816	-6.28754225887302	0.399530316082944	-15.7373345795559	8.39041823131697e-56	8.8900676369919e-52
PHT68680	532.520278096862	-3.35502535494074	0.218520113883939	-15.3533937691552	3.36132013595096e-53	2.37432450003123e-49
PHT87695	889.155033032338	-1.19182568436177	0.0805270490558135	-14.8003149045697	1.45798433978026e-49	7.72403653607085e-46
PHT84356	906.435438983383	1.19272049716021	0.084119028560767	14.1789618540185	1.23662416890549e-45	5.06136337894689e-42
PHT80746	2234.01256804518	-2.49495060504901	0.176089992167422	-14.1686110285977	1.43306971231567e-45	5.06136337894689e-42
PHT80893	1191.91105658094	-4.84735669752114	0.343491161106781	-14.1120274591702	3.20236965256194e-45	9.69448790106286e-42
PHT80895	12491.3645674089	-1.39434092408055	0.103482354537512	-13.4741901680938	2.21906725816658e-41	5.87803178347599e-38
PHT75765	1964.53316449407	-2.39497104795946	0.181582098334197	-13.1894667477164	1.00896410911418e-39	2.37566204847094e-36
PHT64867	782.674133085171	-6.71604752083052	0.530850019664066	-12.6514971687871	1.09762986571458e-36	2.32598744843576e-33
PHT93565	1074.72284295056	-4.48386775268786	0.358024240133836	-12.523922265743	5.52365581827799e-36	1.01348990144463e-32
PHT90279	160.403092240684	-2.23130790064692	0.178206885752731	-12.5208848761486	5.73917173202568e-36	1.01348990144463e-32
PHT94757	2900.26683604411	-5.27193532717046	0.421871874732291	-12.4965318688663	7.79796129885437e-36	1.27112767603095e-32
PHT69797	2512.01937640516	1.20734553668052	0.0968779984560038	12.4625359309919	1.19508931117769e-35	1.80893839951189e-32
PHT77158	917.534212904448	3.89797639429767	0.313438442436876	12.436178421486	1.66270479361359e-35	2.34895848543105e-32
PHT79945	2442.62430763479	-0.789874978597274	0.0643513327824791	-12.2744152210059	1.24286544274736e-34	1.6460975998287e-31
PHT89132	71.0290387453273	-4.54218036853655	0.373032080237879	-12.176380019756	4.15309569130951e-34	5.17695592909057e-31
PHT70941	7127.48583178759	-4.0130005585851	0.331518946446377	-12.1048905397454	9.95020200977139e-34	1.17141517105036e-30
PHT95652	15832.2548987632	2.39220699441685	0.198374066518039	12.0590712102951	1.73731033247837e-33	1.9376496450289e-30
PHT73414	797.419207934733	-1.5640624954679	0.130479581530331	-11.9870287528806	4.1554472693239e-33	4.40290415421213e-30
PHT82692	73.442266801852	-5.71470390955699	0.483817456746672	-11.8116943278242	3.39646972060386e-32	3.42736142139602e-29
PHT89773	12908.7117404514	-1.87753479970852	0.159482273257891	-11.7726864644853	5.39777438478929e-32	5.19928349945772e-29
PHT86092	3433.17164401148	1.46825375679467	0.124810995187583	11.763817399164	5.99606395141501e-32	5.52446048671458e-29
PHT69716	165.193324113019	-3.81733180972317	0.325176974714385	-11.7392438781253	8.02002533174188e-32	7.08134820020592e-29
PHT94998	912.740999670062	-4.36024707837874	0.375051296135683	-11.6257352615609	3.04956357351149e-31	2.58493206745128e-28
PHT85959	22623.3592055392	2.47124748150984	0.215225986670845	11.4821054824074	1.62279862189422e-30	1.3226432921754e-27
PHT77191	2294.48639391662	-3.3299359474477	0.29197243761396	-11.4049667655632	3.94928087393998e-30	3.09960040739489e-27
PHT91168	672.531074936593	5.01931779814963	0.441590462748228	11.366454263781	6.14327479405352e-30	4.64936200574243e-27
PHT76914	19154.8029104064	-2.02694064014734	0.178503673814009	-11.3551760411346	6.98989593166177e-30	5.1076856788912e-27
PHT63061	1026.72863375063	-4.62181705370635	0.411922411036429	-11.2201155603005	3.24845682560454e-29	2.22058221262535e-26
PHT95309	107.734644652368	-2.74588509358185	0.245019687755475	-11.2067937019094	3.77625944134937e-29	2.50070980692608e-26
