GO:0014706	0.0483286572983316
GO:0042351	0.0483286572983316
GO:0045454	0.00169406799767778
GO:0010387	0.0176753961806647
GO:0009398	0.00234876562183122
GO:0019287	0.0343715021078151
GO:0046854	0.000467048642454793
GO:0035335	0.00859348603422657
GO:0019243	0.0190561193782784
GO:0000045	0.0406429720795423
GO:0009911	0.0190561193782784
GO:0034605	6.04690251041185e-05
GO:0032955	0.0176753961806647
GO:0120009	0.0183688765828044
GO:0045175	0.00234876562183122
GO:0045116	0.0139862356500534
GO:0006368	0.0336304644386839
GO:0016226	4.24892455345595e-06
GO:0010438	0.0483286572983316
GO:0030242	0.0483286572983316
GO:1902476	0.0337013324803657
GO:0009423	0.0211433820543708
GO:0060776	0.0176753961806647
GO:1901006	0.0483286572983316
GO:0006914	0.00273567524929826
GO:0010193	0.0145817927016147
GO:0009408	0.000249611484943493
GO:0051085	0.0107536524840956
GO:0010121	0.0176753961806647
GO:0032418	0.0176753961806647
GO:0015914	0.00934512164177762
GO:1990592	0.0483286572983316
GO:0006457	0.00664556895951791
GO:0010136	0.0176753961806647
GO:0015936	0.0482402398559451
GO:0006470	0.035364714238916
GO:0009187	0.017663785096908
GO:0043547	0.0386729876561587
GO:0046037	0.0343715021078151
GO:0055129	0.0190561193782784
GO:0055114	0.0495246250883027
GO:0009142	0.0486078290874395
GO:0070534	0.0190561193782784
GO:0035265	0.048340143852994
GO:0000395	0.0176753961806647
GO:0009107	0.0483286572983316
GO:0000398	0.0190381292379569
GO:0043666	0.00677814096131481
GO:0050896	0.0139255492934592
GO:0033528	0.0176753961806647
GO:0019544	0.0176753961806647
GO:0006120	0.00781033199918396
GO:0006122	0.00327502917706511
GO:0000338	0.0343715021078151
GO:0006145	0.0176753961806647
GO:0070676	0.0483286572983316
GO:0009231	0.00408324973720512
GO:0000302	0.00768953338306797
GO:0006102	0.0190561193782784
GO:0006106	0.00845903483963424
GO:0006108	0.00274986218871367
GO:0008333	0.0483286572983316
GO:1901352	0.00845903483963424
GO:0030517	0.0176753961806647
GO:0033615	0.0176753961806647
GO:0006275	0.0483189819291621
GO:0006210	0.0176753961806647
GO:1900027	0.0176753961806647
GO:0048671	0.0176753961806647
GO:0007030	0.025674497134279
GO:0007035	0.0343715021078151
GO:0009704	0.0483286572983316
GO:0032780	0.0483286572983316
GO:0005997	0.0176753961806647
GO:0006792	0.0483286572983316
GO:0044262	0.0483611908876324
GO:0046951	0.0483286572983316
GO:0042594	0.039211336331277
GO:0000103	0.0145817927016147
GO:0009835	0.000147286967288875
GO:0045053	0.000688540135910162
GO:0006893	0.0473977988484761
GO:0006896	0.0293625196608184
GO:0000256	0.0176753961806647
GO:0046488	0.033884035158245
GO:0045047	0.0139435624663581
GO:0031408	0.0406651150339537
GO:0042542	0.0133814537856147
GO:0043328	0.0190561193782784
GO:0006850	0.00374073664874179
GO:0051443	0.0190547243087232
GO:0006886	0.000123344285095305
GO:0006888	0.0103974470524237
GO:0008299	0.00174646581763717
GO:0009585	0.00583600335056143
GO:1901135	0.0174541315177397
GO:0006879	0.0139499922481988
GO:0070973	0.0063489343627649
GO:0042692	0.0176753961806647
GO:0000209	0.0305189342954048
GO:0006807	0.0021346031812414
GO:0031146	0.0359268235566761
GO:0033353	0.0343715021078151
GO:0042026	0.000115805245999488
GO:0010020	0.0145817927016147
GO:0009693	2.05054257733019e-05
GO:0010629	0.0491800191079253
GO:0055059	0.00845903483963424
GO:0009058	0.0293612820936608
GO:0019346	0.047509222124322
GO:0006572	0.00845903483963424
GO:0006515	0.0133539789426087
GO:0043403	0.0176753961806647
GO:0009640	0.0473632171948616
GO:1902000	0.0176753961806647
GO:0006094	0.0183774567840629
GO:0006096	0.00341246530144904
GO:0006099	0.00083327842687475
GO:0030968	0.0145817927016147
GO:0051259	0.00583852283774148
GO:0050992	0.0483286572983316
GO:0016310	0.000764167125924492
GO:0006086	0.0211433820543708
GO:0006654	0.0483286572983316
GO:0019419	0.00234876562183122
GO:0044571	0.0483286572983316
GO:0006621	0.0095375256034421
GO:0006623	0.0018036116427862
GO:0030308	0.0176521766588852
GO:0006633	0.0231131735924334
GO:0006006	0.0480825746649607
GO:0071596	0.0176753961806647
GO:0034599	0.000825344475056696
GO:0051782	0.0176753961806647
GO:0015031	0.0239478505778288
GO:0048194	0.0190279114175513
GO:0034553	0.0483286572983316
GO:0030433	7.44173490192321e-05
GO:0030437	0.00845100674528679
GO:2001246	0.00845903483963424
GO:0046710	0.00234876562183122
GO:0002238	0.0095375256034421
GO:0010390	0.0190561193782784
