baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G01010	104.878708811546	0.929758341526261	0.402065833864205	2.31245299455183	0.0207527328322293	0.039603775770015
AT1G01020	20.4698166630514	-0.89751697041283	0.825981654926953	-1.08660642165497	0.277210785837866	0.368714586119941
AT1G01030	41.4321450784038	-0.727666553872266	0.593806637451799	-1.22542677696379	0.220414463125804	0.304909092407012
AT1G01040	492.445273442932	0.213760770117236	0.255785340533598	0.835703757186809	0.403321581071233	0.501123248761224
AT1G01050	299.855233793656	-1.10147229411666	0.313724169797488	-3.51095771431214	0.000446495415910308	0.00117748596567813
AT1G01060	1890.12284743617	-0.210765629162196	0.266839425969924	-0.789859401009023	0.429609883760858	0.527270164562053
AT1G01070	147.001791288044	1.38537885670979	0.341296058390971	4.05917039663779	4.92473680491562e-05	0.000151247434202999
AT1G01080	315.679229849056	-3.35521987029693	0.322791846345339	-10.394376153812	2.6300231968782e-25	3.60265172333779e-24
AT1G01090	2243.69919479619	-0.553703896127858	0.282610589211246	-1.95924681263084	0.0500838892622695	0.0868040881778348
AT1G01100	689.030493277875	-1.00324159753458	0.308226079139802	-3.25488875027846	0.00113436791847529	0.00280165409860381
AT1G01110	33.5673322433545	-2.12192952395886	0.663968825788246	-3.19582703516202	0.00139430669334763	0.00338790084959688
AT1G01120	862.97830419654	-4.1099198279755	0.391983912496611	-10.4849196534591	1.01331753142863e-25	1.41105641404307e-24
AT1G01130	6.64824099832887	-1.59819792281023	1.32132967708969	-1.20953759725609	0.226456375852481	0.311299740009694
AT1G01140	2396.47990804171	0.442707844795295	0.260536502859082	1.6992161940346	0.0892784562260655	0.143053419173932
AT1G01150	5.24280087493717	5.9767868864071	2.10920308750199	2.8336706511679	0.00460167309395374	0.0101527674005932
AT1G01160	517.139426107265	0.805955462728856	0.324571722636979	2.48313517943239	0.013023165629452	0.026157119037629
AT1G01170	196.73263860348	-3.77939550936007	0.459572744643081	-8.22371551275364	1.97293760534851e-16	1.65630594890884e-15
AT1G01180	604.079608875429	-0.453659820585006	0.261402819084988	-1.73548174489086	0.0826555121643921	0.134025794977264
AT1G01190	33.4250908481859	-2.81110785483628	0.771796187555278	-3.64229300450508	0.000270220246648028	0.000740015384180244
AT1G01200	5.2898107760728	-1.25914042570915	1.58846338102173	-0.792678283146349	0.427965286160418	0.525835256583374
AT1G01210	76.9443705203391	-0.202926897493148	0.441646688047876	-0.459477910703023	0.645891011046394	0.726802672362588
AT1G01220	252.738790153305	-2.09871619366015	0.302722290918735	-6.93281022448242	4.12561505171546e-12	2.54900173718603e-11
AT1G01225	11.1020992554959	0.438661499132941	1.00853821034014	0.434947823132054	0.663600300752087	0.741320208384029
AT1G01230	335.626476448558	-0.00904261254004042	0.279943312010934	-0.0323015844710991	0.974231545640343	0.981283072981523
AT1G01240	3063.51455145264	1.96984288294932	0.212553024721689	9.26753635018169	1.90494981142304e-20	2.0391599789828e-19
AT1G01250	58.8841279993654	-4.13310291823493	0.720940629950782	-5.73293104387402	9.87097716602693e-09	4.60010741161508e-08
AT1G01260	636.748972622887	1.55171106585309	0.237668370972329	6.52889174737414	6.62581157831142e-11	3.73867289728941e-10
AT1G01290	104.707198355873	-0.414294602098757	0.377994339351036	-1.09603387926402	0.273063948432177	0.364195033221538
AT1G01300	310.695934697845	-3.2657409881828	0.300652805367233	-10.8621670241655	1.74556984003683e-27	2.64072419357047e-26
AT1G01310	30.4441943109181	2.88080792597117	0.720761892397698	3.99689267198607	6.41793814002842e-05	0.000193959634886261
AT1G01320	15073.7112437727	1.05709710144442	0.270367399526356	3.90985415880873	9.23518621900206e-05	0.000273515106441001
AT1G01340	323.359397124995	3.63083672121139	0.343860185171361	10.5590495142727	4.6130908030623e-26	6.52760114779449e-25
AT1G01350	241.22149222493	-0.0670535212249071	0.318035928055798	-0.210836309076196	0.83301500477703	0.877580508860616
AT1G01355	15.0751507905038	1.57838575274151	0.891906120770396	1.76967700521907	0.0767809626371216	0.125928689345445
AT1G01360	367.589700885307	1.34171732028012	0.276986977266302	4.84397257055938	1.27268509744881e-06	4.80642199005965e-06
AT1G01370	17.6520590150312	2.36949669407712	0.863346251415369	2.74454969856251	0.00605939787411339	0.0130497209725064
AT1G01380	5.11371295143443	-3.04656149183802	1.72115906531167	-1.77006387918384	0.0767164999258282	0.12585243289417
AT1G01390	226.795688171544	-2.89679858262565	0.342751711753017	-8.45159479382282	2.87350380031578e-17	2.5444979079661e-16
AT1G01420	259.887913854183	-2.16606153170508	0.341165932302189	-6.3489971495351	2.16723049089417e-10	1.17340928382271e-09
AT1G01430	946.711700500369	-4.31028254920764	0.290717739590337	-14.8263485925608	9.89720647684146e-50	3.70149184682129e-48
AT1G01440	1458.80408238375	1.50510505064574	0.249215389653636	6.03937442522135	1.54712861453354e-09	7.74596463597648e-09
AT1G01448	32.2625461193995	-1.67075349125606	0.645758905509207	-2.58727131287273	0.00967393868746251	0.019976265098236
AT1G01453	205.845499580921	9.83763609799317	1.4246331345283	6.90538206613484	5.00684888900447e-12	3.07538484959518e-11
AT1G01460	4.30683192382435	5.69622341582088	2.23012049243553	2.55422226518353	0.0106425296279538	0.0217667388623899
AT1G01470	3191.50498435971	0.929080204944282	0.262286473067914	3.54223454254812	0.000396752532257186	0.00105491091488299
AT1G01480	1099.61844228905	10.7095918513268	0.870925346915839	12.2967966074844	9.42379028102667e-35	1.99418031394978e-33
AT1G01490	2812.64219747187	0.863075661658781	0.35775375772738	2.41248524443585	0.0158441787595567	0.0311240280709138
